Top Mud depth below sea floor [m MSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]","Top Depth DSF, MSF, WSF and CSF-A [m]",Top Core depth (below sea floor) [m CSF-B],Bottom Mud depth below sea floor [m MSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]","Bottom Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core depth (below sea floor) [m CSF-B],Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::beaker mass [g]::number,moisture and density::beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
C0002N;2070.500,2070.5,2070.5,2070.5,C0002N;2075.500,2075.5,2075.5,2075.5,C0002N-272SMW W,CKY000000000006062900,PP,NULL,30,henry348,">4mm, hand pick, shared",CKY,2013-12-06T02:07:51Z,18.7316,8.4453,52.7213,33.9897,49.4457,19.8525,30.7141,3.3944,3.3148,11.3532,14.668,11.4072,0.1188,0.054,30.5953,0.0999,0.1109,2.3173,2.0859,2.6949,0.226,0.292,fuway,2013-12-06T14:10:37Z
C0002N;2080.500,2080.5,2080.5,2080.5,C0002N;2085.500,2085.5,2085.5,2085.5,C0002N-274SMW W,CKY000000000005974200,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-12T22:39:02Z,18.9763,8.5847,49.302,30.3257,43.7183,17.8107,24.742,5.7862,5.6506,9.134,14.7846,9.226,0.2025,0.092,24.5395,0.1908,0.2358,2.0512,1.6598,2.6866,0.3822,0.6186,fuway,2013-12-06T14:10:37Z
C0002N;2080.500,2080.5,2080.5,2080.5,C0002N;2085.500,2085.5,2085.5,2085.5,C0002N-274SMW W,CKY000000000005974300,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-12T22:39:02Z,18.6589,8.3611,57.101,38.4421,51.6028,20.7022,32.9439,5.6976,5.5641,12.2505,17.8146,12.3411,0.1994,0.0906,32.7445,0.1482,0.174,2.1579,1.8381,2.6729,0.3123,0.4542,fuway,2013-12-06T14:10:37Z
C0002N;2090.500,2090.5,2090.5,2090.5,C0002N;2095.500,2095.5,2095.5,2095.5,C0002N-276SMW W,CKY000000000005976000,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-12T23:06:18Z,19.1181,8.5792,52.1198,33.0017,46.0473,18.665,26.9292,6.2927,6.1452,9.9857,16.1309,10.0858,0.2202,0.1001,26.709,0.1907,0.2356,2.0459,1.6558,2.6747,0.381,0.6154,fuway,2013-12-06T14:10:37Z
C0002N;2090.500,2090.5,2090.5,2090.5,C0002N;2095.500,2095.5,2095.5,2095.5,C0002N-276SMW W,CKY000000000005976100,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-12T23:06:18Z,18.8189,8.467,57.6224,38.8035,51.8864,20.7967,33.0675,5.944,5.8047,12.2352,18.0399,12.3297,0.208,0.0945,32.8595,0.1532,0.1809,2.151,1.8215,2.6857,0.3218,0.4744,fuway,2013-12-06T14:10:37Z
C0002N;2090.500,2090.5,2090.5,2090.5,C0002N;2095.500,2095.5,2095.5,2095.5,C0002N-276SMW W,CKY000000000006065400,PP,NULL,30,henry348,">4mm, hand pick, shared",CKY,2013-12-06T02:09:52Z,18.3104,8.2805,47.5787,29.2683,44.6932,18.0159,26.3828,2.9902,2.9201,9.6878,12.6079,9.7354,0.1047,0.0476,26.2781,0.1022,0.1138,2.3214,2.0843,2.7125,0.2316,0.3014,fuway,2013-12-06T14:10:37Z
C0002N;2090.500,2090.5,2090.5,2090.5,C0002N;2095.500,2095.5,2095.5,2095.5,C0002N-276SMW W,CKY000000000006066100,PP,NULL,30,henry348,">4mm, hand pick DICAs, shared",CKY,2013-12-06T02:11:43Z,18.8241,8.493,38.8878,20.0637,34.6411,14.3444,15.817,4.4007,4.2976,5.7814,10.079,5.8514,0.154,0.07,15.663,0.2193,0.281,1.9906,1.554,2.7092,0.4264,0.7433,fuway,2013-12-06T14:10:37Z
C0002N;2100.500,2100.5,2100.5,2100.5,C0002N;2105.500,2105.5,2105.5,2105.5,C0002N-278SMW W,CKY000000000005980200,PP,NULL,30,suzukit,"1-4mm, bulk",CKY,2013-11-13T00:26:23Z,18.971,8.5529,50.4879,31.5169,44.5079,18.0601,25.5369,6.1969,6.0517,9.4086,15.4603,9.5072,0.2169,0.0986,25.32,0.1966,0.2447,2.0386,1.6377,2.6912,0.3914,0.6432,fuway,2013-12-06T14:10:37Z
C0002N;2100.500,2100.5,2100.5,2100.5,C0002N;2105.500,2105.5,2105.5,2105.5,C0002N-278SMW W,CKY000000000005980400,PP,NULL,30,suzukit,">4mm, bulk",CKY,2013-11-13T00:26:23Z,18.8474,8.4534,50.1045,31.2571,44.58,18.1034,25.7326,5.7249,5.5907,9.5589,15.1496,9.65,0.2004,0.0911,25.5322,0.1832,0.2242,2.0632,1.6853,2.671,0.369,0.5849,fuway,2013-12-06T14:10:37Z
C0002N;2110.500,2110.5,2110.5,2110.5,C0002N;2115.500,2115.5,2115.5,2115.5,C0002N-281SMW W,CKY000000000005980700,PP,NULL,30,suzukit,"1-4mm, bulk",CKY,2013-11-13T01:06:59Z,18.2837,8.246,45.9494,27.6657,40.8366,16.6733,22.5529,5.2982,5.174,8.343,13.517,8.4273,0.1854,0.0843,22.3675,0.1915,0.2369,2.0467,1.6548,2.681,0.3828,0.6202,fuway,2013-12-06T14:10:37Z
C0002N;2110.500,2110.5,2110.5,2110.5,C0002N;2115.500,2115.5,2115.5,2115.5,C0002N-281SMW W,CKY000000000005980800,PP,NULL,30,suzukit,">4mm, bulk",CKY,2013-11-13T01:06:59Z,18.9695,8.5261,49.5039,30.5344,44.304,17.9678,25.3345,5.3885,5.2622,9.356,14.6182,9.4417,0.1886,0.0857,25.1459,0.1765,0.2143,2.0888,1.7202,2.6877,0.36,0.5624,fuway,2013-12-06T14:10:37Z
C0002N;2110.500,2110.5,2110.5,2110.5,C0002N;2115.500,2115.5,2115.5,2115.5,C0002N-281SMW W,CKY000000000006065500,PP,NULL,30,henry348,">4mm, hand pick, shared",CKY,2013-12-06T02:15:12Z,18.1926,8.1918,35.1643,16.9717,33.3245,13.7459,15.1319,1.9065,1.8618,5.5238,7.3856,5.5541,0.0667,0.0303,15.0652,0.1123,0.1265,2.2979,2.0398,2.7273,0.2521,0.3371,fuway,2013-12-06T14:10:37Z
C0002N;2120.500,2120.5,2120.5,2120.5,C0002N;2125.500,2125.5,2125.5,2125.5,C0002N-283SMW W,CKY000000000005981300,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T02:12:01Z,18.8796,8.491,47.421,28.5414,41.868,17.1664,22.9884,5.7544,5.6195,8.5839,14.2034,8.6754,0.2014,0.0915,22.787,0.2016,0.2525,2.0095,1.6043,2.6546,0.3956,0.6547,fuway,2013-12-06T14:10:37Z
C0002N;2120.500,2120.5,2120.5,2120.5,C0002N;2125.500,2125.5,2125.5,2125.5,C0002N-283SMW W,CKY000000000005981400,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T02:12:01Z,18.1537,8.1751,49.6234,31.4697,44.198,17.8997,26.0443,5.6222,5.4904,9.6351,15.1255,9.7246,0.1968,0.0895,25.8475,0.1787,0.2175,2.0806,1.7089,2.6826,0.363,0.5698,fuway,2013-12-06T14:10:37Z
C0002N;2130.500,2130.5,2130.5,2130.5,C0002N;2135.500,2135.5,2135.5,2135.5,C0002N-285SMW W,CKY000000000005981800,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T02:43:28Z,19.0435,8.5903,48.1724,29.1289,42.4936,17.4874,23.4501,5.8848,5.7469,8.8035,14.5504,8.8971,0.206,0.0936,23.2441,0.202,0.2532,2.0019,1.5975,2.6403,0.395,0.6528,fuway,2013-12-06T14:10:37Z
C0002N;2130.500,2130.5,2130.5,2130.5,C0002N;2135.500,2135.5,2135.5,2135.5,C0002N-285SMW W,CKY000000000005981900,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T02:43:28Z,18.7054,8.4181,49.9449,31.2395,44.1775,17.9353,25.4721,5.9766,5.8365,9.4221,15.2586,9.5172,0.2092,0.0951,25.2629,0.1913,0.2366,2.0473,1.6556,2.6812,0.3825,0.6194,fuway,2013-12-06T14:10:37Z
C0002N;2140.500,2140.5,2140.5,2140.5,C0002N;2145.500,2145.5,2145.5,2145.5,C0002N-287SMW W,CKY000000000005982500,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-17T06:25:29Z,19.2116,8.6673,46.4541,27.2425,41.2707,16.9384,22.0591,5.3714,5.2455,8.1856,13.4311,8.2711,0.188,0.0855,21.8711,0.1972,0.2456,2.0283,1.6284,2.6719,0.3905,0.6408,fuway,2013-12-06T14:10:37Z
C0002N;2140.500,2140.5,2140.5,2140.5,C0002N;2145.500,2145.5,2145.5,2145.5,C0002N-287SMW W,CKY000000000005982700,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-13T04:28:38Z,19.3027,8.7535,49.348,30.0453,44.2775,18.0256,24.9748,5.2544,5.1313,9.1885,14.3198,9.2721,0.1839,0.0836,24.7909,0.1749,0.2119,2.0982,1.7312,2.698,0.3583,0.5584,fuway,2013-12-06T14:10:37Z
C0002N;2150.500,2150.5,2150.5,2150.5,C0002N;2155.500,2155.5,2155.5,2155.5,C0002N-289SMW W,CKY000000000005983000,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-13T04:31:17Z,18.7022,8.4494,45.074,26.3718,39.9076,16.3402,21.2054,5.3538,5.2283,7.8056,13.0339,7.8908,0.1874,0.0852,21.018,0.203,0.2547,2.0233,1.6126,2.6927,0.4011,0.6698,fuway,2013-12-06T14:10:37Z
C0002N;2150.500,2150.5,2150.5,2150.5,C0002N;2155.500,2155.5,2155.5,2155.5,C0002N-289SMW W,CKY000000000005983200,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-13T04:31:17Z,18.9134,8.532,46.6615,27.7481,41.7459,17.0598,22.8325,5.0939,4.9745,8.4468,13.4213,8.5278,0.1783,0.081,22.6542,0.1836,0.2249,2.0675,1.6879,2.682,0.3706,0.5889,fuway,2013-12-06T14:10:37Z
C0002N;2160.500,2160.5,2160.5,2160.5,C0002N;2165.500,2165.5,2165.5,2165.5,C0002N-291SMW W,CKY000000000005983600,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-13T04:33:12Z,19.0833,8.7067,46.9778,27.8945,41.6031,16.9967,22.5198,5.5696,5.4391,8.2014,13.6405,8.29,0.1949,0.0886,22.3249,0.1997,0.2495,2.045,1.6367,2.7221,0.3987,0.6632,fuway,2013-12-06T14:10:37Z
C0002N;2160.500,2160.5,2160.5,2160.5,C0002N;2165.500,2165.5,2165.5,2165.5,C0002N-291SMW W,CKY000000000005983800,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-13T04:33:12Z,18.215,8.2629,49.5404,31.3254,44.1175,17.9136,25.9025,5.6196,5.4879,9.5613,15.0492,9.6507,0.1967,0.0894,25.7058,0.1794,0.2186,2.0815,1.7081,2.6885,0.3647,0.574,fuway,2013-12-06T14:10:37Z
C0002N;2160.500,2160.5,2160.5,2160.5,C0002N;2165.500,2165.5,2165.5,2165.5,C0002N-291SMW W,CKY000000000006063000,PP,NULL,30,henry348,">4mm, hand pick, shared",CKY,2013-12-06T02:17:18Z,18.6182,8.399,38.4921,19.8739,36.5168,14.9885,17.8986,2.0469,1.9989,6.557,8.5559,6.5895,0.0716,0.0325,17.827,0.103,0.1148,2.3228,2.0836,2.7188,0.2336,0.3048,fuway,2013-12-06T14:10:37Z
C0002N;2170.500,2170.5,2170.5,2170.5,C0002N;2175.500,2175.5,2175.5,2175.5,C0002N-296SMW W,CKY000000000005984100,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-13T04:35:09Z,18.7333,8.4844,46.6845,27.9512,41.359,16.865,22.6257,5.5187,5.3894,8.2928,13.6822,8.3806,0.1932,0.0878,22.4325,0.1974,0.246,2.0429,1.6395,2.7051,0.3939,0.6499,fuway,2013-12-06T14:10:37Z
C0002N;2170.500,2170.5,2170.5,2170.5,C0002N;2175.500,2175.5,2175.5,2175.5,C0002N-296SMW W,CKY000000000005984300,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-13T04:35:09Z,18.8013,8.5245,50.6821,31.8808,44.9825,18.2297,26.1812,5.9063,5.7679,9.6112,15.3791,9.7052,0.2067,0.094,25.9745,0.1853,0.2274,2.073,1.6889,2.7025,0.375,0.6001,fuway,2013-12-06T14:10:37Z
C0002N;2180.500,2180.5,2180.5,2180.5,C0002N;2185.500,2185.5,2185.5,2185.5,C0002N-298SMW W,CKY000000000005984700,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-13T04:50:59Z,18.9194,8.5715,46.6709,27.7515,41.2656,16.8627,22.3462,5.6013,5.47,8.2021,13.6721,8.2912,0.196,0.0891,22.1502,0.2018,0.2529,2.0298,1.6201,2.7006,0.4001,0.6669,fuway,2013-12-06T14:10:37Z
C0002N;2180.500,2180.5,2180.5,2180.5,C0002N;2185.500,2185.5,2185.5,2185.5,C0002N-298SMW W,CKY000000000005984900,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-13T04:50:59Z,18.1351,8.1963,50.7085,32.5734,45.2291,18.302,27.094,5.6781,5.545,10.0154,15.5604,10.1057,0.1987,0.0903,26.8953,0.1743,0.2111,2.0934,1.7284,2.6854,0.3564,0.5536,fuway,2013-12-06T14:10:37Z
C0002N;2180.500,2180.5,2180.5,2180.5,C0002N;2185.500,2185.5,2185.5,2185.5,C0002N-298SMW W,CKY000000000006065600,PP,NULL,30,henry348,">4mm, hand pick, Shared w/ XRF MJ, PH",CKY,2013-12-06T02:19:29Z,18.8976,8.5384,55.8935,36.9959,52.3006,20.8945,33.403,3.7232,3.6359,12.2969,15.9328,12.3561,0.1303,0.0592,33.2727,0.1006,0.1119,2.322,2.0883,2.7058,0.2282,0.2957,fuway,2013-12-06T14:10:37Z
C0002N;2190.500,2190.5,2190.5,2190.5,C0002N;2195.500,2195.5,2195.5,2195.5,C0002N-300SMW W,CKY000000000005985300,PP,NULL,30,fujiharaa,"1-4mm, bulk",CKY,2013-11-13T12:39:31Z,18.8115,8.4707,46.7781,27.9666,41.4596,16.9609,22.6481,5.5114,5.3822,8.4025,13.7847,8.4902,0.1929,0.0877,22.4552,0.1971,0.2454,2.0288,1.629,2.6724,0.3904,0.6405,fuway,2013-12-06T14:10:37Z
C0002N;2190.500,2190.5,2190.5,2190.5,C0002N;2195.500,2195.5,2195.5,2195.5,C0002N-300SMW W,CKY000000000005985500,PP,NULL,30,fujiharaa,">4mm, bulk",CKY,2013-11-13T12:39:31Z,18.8658,8.4878,48.6302,29.7644,43.3322,17.6291,24.4664,5.4902,5.3615,9.0539,14.4154,9.1413,0.1922,0.0874,24.2742,0.1845,0.2262,2.0648,1.6839,2.6811,0.3719,0.5922,fuway,2013-12-06T14:10:37Z
C0002N;2190.500,2190.5,2190.5,2190.5,C0002N;2195.500,2195.5,2195.5,2195.5,C0002N-300SMW W,CKY000000000006065700,PP,NULL,30,henry348,">4mm, hand pick, shared with 348PHCT",CKY,2013-12-06T02:32:09Z,18.9194,8.5715,31.5052,12.5858,30.3601,12.7442,11.4407,1.1866,1.1588,4.1538,5.3126,4.1727,0.0415,0.0189,11.3992,0.0943,0.1041,2.369,2.1457,2.7443,0.2181,0.279,fuway,2013-12-06T14:10:37Z
C0002N;2200.500,2200.5,2200.5,2200.5,C0002N;2205.500,2205.5,2205.5,2205.5,C0002N-302SMW W,CKY000000000005985900,PP,NULL,30,kawatad,"1-4mm, bulk",CKY,2013-11-13T13:26:23Z,19.1293,8.6558,47.2828,28.1535,41.7644,17.1186,22.6351,5.7185,5.5845,8.3718,13.9563,8.4628,0.2001,0.091,22.435,0.2031,0.2549,2.0173,1.6075,2.6798,0.4001,0.6671,fuway,2013-12-06T14:10:37Z
C0002N;2200.500,2200.5,2200.5,2200.5,C0002N;2205.500,2205.5,2205.5,2205.5,C0002N-302SMW W,CKY000000000005986100,PP,NULL,30,kawatad,">4mm, bulk",CKY,2013-11-13T13:30:39Z,19.3436,8.7168,52.165,32.8214,46.2648,18.7875,26.9212,6.1142,5.9709,9.9734,15.9443,10.0707,0.214,0.0973,26.7072,0.1863,0.2289,2.0585,1.675,2.6778,0.3745,0.5987,fuway,2013-12-06T14:10:37Z
C0002N;2210.500,2210.5,2210.5,2210.5,C0002N;2215.500,2215.5,2215.5,2215.5,C0002N-304SMW W,CKY000000000005986500,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T15:09:58Z,18.1926,8.1918,51.8692,33.6766,45.5626,18.3708,27.37,6.5353,6.3821,10.075,16.4571,10.179,0.2287,0.104,27.1413,0.1941,0.2408,2.0463,1.6492,2.6939,0.3878,0.6335,fuway,2013-12-06T14:10:37Z
C0002N;2210.500,2210.5,2210.5,2210.5,C0002N;2215.500,2215.5,2215.5,2215.5,C0002N-304SMW W,CKY000000000005986600,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T15:09:58Z,19.3622,8.7481,56.3757,37.0135,50.7206,20.394,31.3584,5.8602,5.7229,11.5527,17.2756,11.6459,0.2051,0.0932,31.1533,0.1583,0.1881,2.1425,1.8033,2.6966,0.3313,0.4954,fuway,2013-12-06T14:10:37Z
C0002N;2220.500,2220.5,2220.5,2220.5,C0002N;2225.500,2225.5,2225.5,2225.5,C0002N-306SMW W,CKY000000000005987100,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T15:34:13Z,18.3104,8.2805,51.5214,33.211,45.466,18.3986,27.1556,6.275,6.1279,10.0183,16.1462,10.1181,0.2196,0.0998,26.936,0.1889,0.233,2.0569,1.6683,2.6887,0.3795,0.6117,fuway,2013-12-06T14:10:37Z
C0002N;2220.500,2220.5,2220.5,2220.5,C0002N;2225.500,2225.5,2225.5,2225.5,C0002N-306SMW W,CKY000000000005987200,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T15:34:13Z,18.8729,8.4882,53.096,34.2231,46.986,19.0029,28.1131,6.3316,6.1832,10.414,16.5972,10.5147,0.2216,0.1007,27.8915,0.185,0.227,2.062,1.6805,2.6783,0.3725,0.5937,fuway,2013-12-06T14:10:37Z
C0002N;2230.500,2230.5,2230.5,2230.5,C0002N;2235.500,2235.5,2235.5,2235.5,C0002N-308SMW W,CKY000000000005987600,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T16:11:12Z,18.7398,8.4241,50.7239,31.9841,44.3976,18.0571,25.6578,6.5558,6.4021,9.5287,15.9308,9.633,0.2295,0.1043,25.4283,0.205,0.2578,2.0077,1.5962,2.6686,0.4019,0.6719,fuway,2013-12-06T14:10:37Z
C0002N;2230.500,2230.5,2230.5,2230.5,C0002N;2235.500,2235.5,2235.5,2235.5,C0002N-308SMW W,CKY000000000005987700,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T16:11:12Z,18.8241,8.493,52.8664,34.0423,46.4004,18.7756,27.5763,6.7005,6.5435,10.176,16.7195,10.2826,0.2345,0.1066,27.3418,0.1968,0.2451,2.0361,1.6353,2.6869,0.3914,0.643,fuway,2013-12-06T14:10:37Z
C0002N;2240.500,2240.5,2240.5,2240.5,C0002N;2245.500,2245.5,2245.5,2245.5,C0002N-310SMW W,CKY000000000005988300,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T16:37:41Z,18.0343,8.1255,53.6027,35.5684,46.9688,18.9793,28.9345,6.8745,6.7134,10.7444,17.4578,10.8538,0.2406,0.1094,28.6939,0.1933,0.2396,2.0374,1.6436,2.6706,0.3846,0.6248,fuway,2013-12-06T14:10:37Z
C0002N;2240.500,2240.5,2240.5,2240.5,C0002N;2245.500,2245.5,2245.5,2245.5,C0002N-310SMW W,CKY000000000005988400,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T16:37:41Z,18.7918,8.5026,53.6107,34.8189,47.3569,19.1363,28.5651,6.4806,6.3287,10.5306,16.8593,10.6337,0.2268,0.1031,28.3383,0.1861,0.2287,2.0653,1.6809,2.691,0.3754,0.601,fuway,2013-12-06T14:10:37Z
C0002N;2240.500,2240.5,2240.5,2240.5,C0002N;2245.500,2245.5,2245.5,2245.5,C0002N-310SMW W,CKY000000000006066000,PP,NULL,30,soejimah,">4mm, hand pick",CKY,2013-11-29T10:17:34Z,18.8658,8.4878,28.7933,9.9275,27.8605,11.8051,8.9947,0.9666,0.9439,3.3019,4.2458,3.3173,0.0338,0.0154,8.9609,0.0974,0.1079,2.3382,2.1105,2.7139,0.2223,0.2859,fuway,2013-12-06T14:10:37Z
C0002N;2250.500,2250.5,2250.5,2250.5,C0002N;2255.500,2255.5,2255.5,2255.5,C0002N-312SMW W,CKY000000000005989200,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T17:28:56Z,18.7316,8.4453,52.0267,33.2951,45.7221,18.5219,26.9905,6.5333,6.3802,9.9726,16.3528,10.0766,0.2287,0.104,26.7618,0.1962,0.2441,2.036,1.6365,2.6835,0.3902,0.6398,fuway,2013-12-06T14:10:37Z
C0002N;2250.500,2250.5,2250.5,2250.5,C0002N;2255.500,2255.5,2255.5,2255.5,C0002N-312SMW W,CKY000000000005989300,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T17:28:56Z,18.1376,8.2145,55.0606,36.923,48.6815,19.6752,30.5439,6.6105,6.4556,11.3555,17.8111,11.4607,0.2314,0.1052,30.3125,0.179,0.2181,2.073,1.7019,2.6694,0.3624,0.5685,fuway,2013-12-06T14:10:37Z
C0002N;2260.500,2260.5,2260.5,2260.5,C0002N;2265.500,2265.5,2265.5,2265.5,C0002N-314SMW W,CKY000000000005993400,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T17:58:42Z,18.6809,8.4544,49.2806,30.5997,43.5606,17.7319,24.8797,5.9275,5.7886,9.1832,14.9718,9.2775,0.2075,0.0943,24.6722,0.1937,0.2403,2.0438,1.6479,2.6867,0.3866,0.6303,fuway,2013-12-06T14:10:37Z
C0002N;2260.500,2260.5,2260.5,2260.5,C0002N;2265.500,2265.5,2265.5,2265.5,C0002N-314SMW W,CKY000000000005993500,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T17:58:42Z,18.1338,8.1425,56.309,38.1752,50.1618,20.1306,32.028,6.3702,6.2209,11.8867,18.1076,11.9881,0.223,0.1014,31.805,0.1669,0.2003,2.1082,1.7564,2.6757,0.3436,0.5233,fuway,2013-12-06T14:10:37Z
C0002N;2270.500,2270.5,2270.5,2270.5,C0002N;2275.500,2275.5,2275.5,2275.5,C0002N-316SMW W,CKY000000000005997100,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T18:15:26Z,18.6027,8.3673,49.5469,30.9442,43.5837,17.6722,24.981,6.1795,6.0347,9.2066,15.2413,9.3049,0.2163,0.0983,24.7647,0.1997,0.2495,2.0303,1.6248,2.6899,0.3959,0.6555,fuway,2013-12-06T14:10:37Z
C0002N;2270.500,2270.5,2270.5,2270.5,C0002N;2275.500,2275.5,2275.5,2275.5,C0002N-316SMW W,CKY000000000005997200,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T18:15:26Z,18.6182,8.399,52.9801,34.3619,46.8178,18.9329,28.1996,6.3858,6.2361,10.4323,16.6684,10.5339,0.2235,0.1016,27.9761,0.1858,0.2283,2.0615,1.6784,2.6817,0.3741,0.5978,fuway,2013-12-06T14:10:37Z
C0002N;2280.500,2280.5,2280.5,2280.5,C0002N;2285.500,2285.5,2285.5,2285.5,C0002N-318SMW W,CKY000000000006000500,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T18:52:30Z,19.0355,8.5682,53.9869,34.9514,47.1636,19.1105,28.1281,7.0708,6.9051,10.4298,17.3349,10.5423,0.2475,0.1125,27.8806,0.2023,0.2536,2.0162,1.6084,2.6732,0.3983,0.6621,fuway,2013-12-06T14:10:37Z
C0002N;2280.500,2280.5,2280.5,2280.5,C0002N;2285.500,2285.5,2285.5,2285.5,C0002N-318SMW W,CKY000000000006000600,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T18:52:30Z,18.8976,8.5384,54.4898,35.5922,48.2943,19.4759,29.3967,6.4202,6.2697,10.8354,17.1051,10.9375,0.2247,0.1021,29.172,0.1804,0.2201,2.0808,1.7055,2.6923,0.3665,0.5786,fuway,2013-12-06T14:10:37Z
C0002N;2290.500,2290.5,2290.5,2290.5,C0002N;2295.500,2295.5,2295.5,2295.5,C0002N-321SMW W,CKY000000000006001100,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T19:19:17Z,18.1475,8.2007,52.6144,34.4669,46.0778,18.5749,27.9303,6.7737,6.6149,10.2664,16.8813,10.3742,0.2371,0.1078,27.6932,0.1965,0.2446,2.0417,1.6405,2.6975,0.3918,0.6443,fuway,2013-12-06T14:10:37Z
C0002N;2290.500,2290.5,2290.5,2290.5,C0002N;2295.500,2295.5,2295.5,2295.5,C0002N-321SMW W,CKY000000000006001200,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T19:19:17Z,18.5848,8.3402,55.019,36.4342,48.6118,19.6576,30.027,6.6396,6.484,11.2118,17.6958,11.3174,0.2324,0.1056,29.7946,0.1822,0.2228,2.0589,1.6837,2.6574,0.3664,0.5783,fuway,2013-12-06T14:10:37Z
C0002N;2300.500,2300.5,2300.5,2300.5,C0002N;2305.500,2305.5,2305.5,2305.5,C0002N-323SMW W,CKY000000000006001800,PP,NULL,30,sakaguchim,"1-4mm, bulk",CKY,2013-11-13T19:45:24Z,19.0181,8.5831,53.9343,34.9162,47.2732,19.1647,28.2551,6.9027,6.7409,10.4718,17.2127,10.5816,0.2416,0.1098,28.0135,0.1977,0.2464,2.0285,1.6275,2.6751,0.3916,0.6437,fuway,2013-12-06T14:10:37Z
C0002N;2300.500,2300.5,2300.5,2300.5,C0002N;2305.500,2305.5,2305.5,2305.5,C0002N-323SMW W,CKY000000000006001900,PP,NULL,30,sakaguchim,">4mm, bulk",CKY,2013-11-13T19:45:24Z,19.3305,8.7777,51.731,32.4005,45.7691,18.584,26.4386,6.1781,6.0333,9.708,15.7413,9.8063,0.2162,0.0983,26.2224,0.1907,0.2356,2.0583,1.6658,2.7011,0.3833,0.6215,fuway,2013-12-06T14:10:37Z
