Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0002B-48R-2, 35.0 cm",NULL,911.755,911.755,911.755,911.755,"C0002B-48R-2, 36.0 cm",NULL,911.765,911.765,911.765,911.765,"C0002B-48R-2 WR, 35.0--36.0 cm",CKY000000000000657400,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T05:11:49Z,NULL,161,glass beaker,6.097,2.722,11.814,5.3774,5.717,161,glass beaker,6.097,2.722,10.511,4.08,4.414,1.3503,1.3187,1.3367,2.6554,1.358,0.0473,0.0213,4.3667,0.2362,0.3092,2.153,1.6445,3.2668,0.4966,0.9865,fujikit,2010-08-11T05:14:13Z
"C0002B-48R-2, 111.0 cm",NULL,912.515,912.515,912.515,912.515,"C0002B-48R-2, 112.0 cm",NULL,912.525,912.525,912.525,912.525,"C0002B-48R-2 W, 111.0--112.0 cm",CKY000000000000689600,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:43Z,NULL,14,glass beaker,4.569,2.054,10.27,4.9885,5.701,14,glass beaker,4.569,2.054,9.01,3.734,4.441,1.3057,1.2751,1.6594,2.9345,1.68,0.0457,0.0206,4.3953,0.229,0.2971,1.9428,1.4978,2.6487,0.4345,0.7684,fujikit,2010-08-11T05:14:14Z
"C0002B-48R-3, 28.0 cm",NULL,913.11,913.11,913.11,913.11,"C0002B-48R-3, 29.0 cm",NULL,913.12,913.12,913.12,913.12,"C0002B-48R-3 W, 28.0--29.0 cm",CKY000000000000689700,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:44Z,NULL,156,glass beaker,5.934,2.659,10.968,5.2712,5.034,156,glass beaker,5.934,2.659,9.87,4.178,3.936,1.1378,1.1111,1.5011,2.6122,1.519,0.0398,0.0179,3.8962,0.226,0.292,1.9271,1.4915,2.5956,0.4254,0.7402,fujikit,2010-08-11T05:14:14Z
"C0002B-48R-3, 125.0 cm",NULL,914.08,914.08,914.08,914.08,"C0002B-48R-3, 126.0 cm",NULL,914.09,914.09,914.09,914.09,"C0002B-48R-3 W, 125.0--126.0 cm",CKY000000000000689800,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:44Z,NULL,109,glass beaker,6.007,2.678,11,5.4113,4.993,109,glass beaker,6.007,2.678,9.693,4.11,3.686,1.3544,1.3227,1.4106,2.7333,1.432,0.0474,0.0214,3.6386,0.2713,0.3722,1.8267,1.3312,2.5795,0.4839,0.9377,fujikit,2010-10-05T02:49:04Z
"C0002B-48R-4, 50.0 cm",NULL,914.755,914.755,914.755,914.755,"C0002B-48R-4, 51.0 cm",NULL,914.765,914.765,914.765,914.765,"C0002B-48R-4 W, 50.0--51.0 cm",CKY000000000000689900,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:45Z,NULL,28,glass beaker,4.599,2.072,10.414,4.9923,5.815,28,glass beaker,4.599,2.072,9.102,3.686,4.503,1.3596,1.3277,1.5926,2.9203,1.614,0.0476,0.0214,4.4554,0.2338,0.3052,1.9912,1.5257,2.7976,0.4546,0.8337,fujikit,2010-08-11T05:14:14Z
"C0002B-48R-5, 0.0 cm",NULL,915.24,915.24,915.24,915.24,"C0002B-48R-5, 1.0 cm",NULL,915.25,915.25,915.25,915.25,"C0002B-48R-5 WR, 0.0--1.0 cm",CKY000000000000654800,PP,NULL,8,underwoodm315,NULL,CKY,2007-12-13T02:34:02Z,NULL,192,glass beaker,5.928,2.685,10.832,5.1812,4.904,192,glass beaker,5.928,2.685,9.737,4.091,3.809,1.1347,1.1081,1.3881,2.4962,1.406,0.0397,0.0179,3.7693,0.2314,0.301,1.9646,1.51,2.7154,0.4439,0.7983,fujikit,2010-08-11T05:14:13Z
"C0002B-48R-6, 65.0 cm",NULL,916.305,916.305,916.305,916.305,"C0002B-48R-6, 66.0 cm",NULL,916.315,916.315,916.315,916.315,"C0002B-48R-6 W, 65.0--66.0 cm",CKY000000000000687000,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:27Z,NULL,112,glass beaker,6.02,2.652,11.211,5.355,5.191,112,glass beaker,6.02,2.652,10.074,4.223,4.054,1.1782,1.1506,1.5524,2.703,1.571,0.0412,0.0186,4.0128,0.227,0.2936,1.9205,1.4846,2.5849,0.4257,0.7412,fujikit,2010-08-11T05:14:14Z
"C0002B-48R-6, 89.0 cm",NULL,916.545,916.545,916.545,916.545,"C0002B-48R-6, 90.0 cm",NULL,916.555,916.555,916.555,916.555,"C0002B-48R-6 W, 89.0--90.0 cm",CKY000000000000687100,PP,NULL,5,fss315,NULL,CKY,2007-12-14T05:14:28Z,NULL,10,glass cell,4.544,2.032,9.631,4.594183,5.087,10,glass cell,4.544,2.032,8.525,3.493,3.981,1.146114,1.119252,1.442931,2.562183,1.461,0.04011402,0.01806938,3.940886,0.2253025,0.2908265,1.985417,1.538097,2.731168,0.4368353,0.7756796,hashimotoy,2007-12-15T12:57:20Z
"C0002B-49R-1, 43.0 cm",NULL,919.93,919.93,919.93,919.93,"C0002B-49R-1, 44.0 cm",NULL,919.94,919.94,919.94,919.94,"C0002B-49R-1 W, 43.0--44.0 cm",CKY000000000000690200,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:46Z,NULL,131,glass beaker,6.067,2.717,10.401,4.9557,4.334,131,glass beaker,6.067,2.717,9.407,3.966,3.34,1.0301,1.006,1.2327,2.2387,1.249,0.0361,0.0163,3.3039,0.2377,0.3118,1.9359,1.4758,2.6802,0.4494,0.8161,fujikit,2010-08-11T05:14:14Z
"C0002B-49R-1, 96.0 cm",NULL,920.46,920.46,920.46,920.46,"C0002B-49R-1, 97.0 cm",NULL,920.47,920.47,920.47,920.47,"C0002B-49R-1 WR, 96.0--97.0 cm",CKY000000000000670300,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T19:16:22Z,NULL,146,glass beaker,6.07,2.781,10.904,5.1757,4.834,146,glass beaker,6.07,2.781,9.914,4.19,3.844,1.0259,1.0019,1.3928,2.3947,1.409,0.0359,0.0162,3.8081,0.2122,0.2694,2.0186,1.5902,2.7341,0.4184,0.7193,fujikit,2010-08-11T05:14:13Z
"C0002B-49R-1, 121.0 cm",NULL,920.71,920.71,920.71,920.71,"C0002B-49R-1, 122.0 cm",NULL,920.72,920.72,920.72,920.72,"C0002B-49R-1 WR, 121.0--122.0 cm",CKY000000000000670900,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T19:27:35Z,NULL,110,glass beaker,5.992,2.65,10.68,5.0746,4.688,110,glass beaker,5.992,2.65,9.679,4.078,3.687,1.0373,1.013,1.4116,2.4246,1.428,0.0363,0.0164,3.6507,0.2213,0.2841,1.9335,1.5057,2.5862,0.4178,0.7176,fujikit,2010-08-11T05:14:13Z
"C0002B-49R-2, 58.0 cm",NULL,921.49,921.49,921.49,921.49,"C0002B-49R-2, 59.0 cm",NULL,921.5,921.5,921.5,921.5,"C0002B-49R-2 W, 58.0--59.0 cm",CKY000000000000690300,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:47Z,NULL,165,glass beaker,5.978,2.651,11.344,5.5712,5.366,165,glass beaker,5.978,2.651,10.019,4.252,4.041,1.3731,1.3409,1.5793,2.9202,1.601,0.0481,0.0217,3.9929,0.2559,0.3439,1.8375,1.3673,2.5283,0.4592,0.849,fujikit,2010-08-11T05:14:14Z
"C0002B-49R-3, 0.0 cm",NULL,921.9,921.9,921.9,921.9,"C0002B-49R-3, 1.0 cm",NULL,921.91,921.91,921.91,921.91,"C0002B-49R-3 WR, 0.0--1.0 cm",CKY000000000000655600,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T03:32:50Z,NULL,197,glass beaker,6.036,2.69,10.711,5.040509,4.675,197,glass beaker,6.036,2.69,9.68,4.014,3.644,1.068394,1.043353,1.307156,2.350509,1.324,0.03739381,0.01684406,3.606606,0.2285334,0.2962324,1.988931,1.534394,2.759125,0.4438839,0.7981858,hashimotoy,2007-12-15T11:46:53Z
"C0002B-49R-4, 64.0 cm",NULL,922.955,922.955,922.955,922.955,"C0002B-49R-4, 65.0 cm",NULL,922.965,922.965,922.965,922.965,"C0002B-49R-4 W, 64.0--65.0 cm",CKY000000000000690400,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:47Z,NULL,138,glass beaker,5.99,2.626,11.707,5.560499,5.717,138,glass beaker,5.99,2.626,10.444,4.303,4.454,1.308808,1.278133,1.656366,2.934499,1.677,0.04580833,0.02063438,4.408192,0.2289327,0.2969037,1.948203,1.502196,2.661364,0.4355541,0.7716491,hashimotoy,2007-12-15T13:12:44Z
"C0002B-49R-4, 124.0 cm",NULL,923.555,923.555,923.555,923.555,"C0002B-49R-4, 125.0 cm",NULL,923.565,923.565,923.565,923.565,"C0002B-49R-4 W, 124.0--125.0 cm",CKY000000000000690500,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:48Z,NULL,206,glass beaker,6.02,2.646,10.957,5.32849,4.937,206,glass beaker,6.02,2.646,9.692,4.069,3.672,1.310881,1.280157,1.402333,2.68249,1.423,0.04588086,0.02066706,3.626119,0.2655217,0.3615107,1.840454,1.351774,2.585776,0.4772271,0.9128767,hashimotoy,2007-12-15T13:18:42Z
"C0002B-50R-1, 23.0 cm",NULL,929.23,929.23,929.23,929.23,"C0002B-50R-1, 24.0 cm",NULL,929.24,929.24,929.24,929.24,"C0002B-50R-1 W, 23.0--24.0 cm",CKY000000000000691000,PP,NULL,5,fss315,NULL,CKY,2007-12-14T08:27:50Z,"Measured by ""4"" runs average, instead of ""5."" ",169,glass beaker,6.051,2.751,11.007,5.108067,4.956,169,glass beaker,6.051,2.751,10.104,4.209,4.053,0.9357513,0.9138196,1.443247,2.357067,1.458,0.03275132,0.01475285,4.020249,0.1888118,0.2327596,2.102613,1.705615,2.785558,0.3876935,0.6331691,hashimotoy,2007-12-15T13:18:44Z
"C0002B-50R-1, 98.0 cm",NULL,929.98,929.98,929.98,929.98,"C0002B-50R-1, 100.0 cm",NULL,930,930,930,930,"C0002B-50R-1 W, 98.0--100.0 cm",CKY000000000000694500,PP,NULL,5,fss315,NULL,CKY,2007-12-14T12:52:10Z,"Measured by ""4"" runs average, instead of ""5."" ",35,glass cell,4.599,2.052,10.406,4.996908,5.807,35,glass cell,4.599,2.052,9.237,3.833,4.638,1.211399,1.183007,1.761901,2.944908,1.781,0.042399,0.01909865,4.595601,0.2086101,0.2635997,1.971878,1.560524,2.608319,0.4017126,0.6714376,henry315,2007-12-17T01:46:05Z
"C0002B-51R-1, 34.0 cm",NULL,938.84,938.84,938.84,938.84,"C0002B-51R-1, 35.0 cm",NULL,938.85,938.85,938.85,938.85,"C0002B-51R-1 WR, 34.0--35.0 cm",CKY000000000000677000,PP,NULL,8,hirono315,NULL,CKY,2007-12-14T03:37:54Z,NULL,136,glass beaker,6.026,2.675,11.155,5.322091,5.129,136,glass beaker,6.026,2.675,10.028,4.2,4.002,1.167876,1.140504,1.506588,2.647091,1.525,0.04087568,0.01841247,3.961124,0.2277005,0.2948344,1.937599,1.496407,2.629203,0.4308516,0.7570111,hashimotoy,2007-12-15T13:18:43Z
"C0002B-51R-1, 92.0 cm",NULL,939.42,939.42,939.42,939.42,"C0002B-51R-1, 94.0 cm",NULL,939.44,939.44,939.44,939.44,"C0002B-51R-1 W, 92.0--94.0 cm",CKY000000000000696300,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:28Z,NULL,171,glass beaker,5.985,2.681,11.213,5.372474,5.228,171,glass beaker,5.985,2.681,10.105,4.2693,4.12,1.148187,1.121276,1.570198,2.691474,1.5883,0.04018656,0.01810205,4.079813,0.2196225,0.2814312,1.94243,1.515829,2.59828,0.4166029,0.7140984,henry315,2007-12-17T01:46:04Z
"C0002B-51R-2, 20.0 cm",NULL,940.095,940.095,940.095,940.095,"C0002B-51R-2, 21.0 cm",NULL,940.105,940.105,940.105,940.105,"C0002B-51R-2 W, 20.0--21.0 cm",CKY000000000000696400,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:29Z,NULL,114,glass beaker,6.061,2.735,12.819,6.0648,6.758,114,glass beaker,6.061,2.735,11.406,4.658,5.345,1.4642,1.4299,1.8999,3.3298,1.923,0.0512,0.0231,5.2938,0.2167,0.2766,2.0296,1.5898,2.7864,0.4294,0.7526,fujikit,2010-08-11T05:14:14Z
"C0002B-51R-2, 102.0 cm",NULL,940.915,940.915,940.915,940.915,"C0002B-51R-2, 103.0 cm",NULL,940.925,940.925,940.925,940.925,"C0002B-51R-2 W, 102.0--103.0 cm",CKY000000000000696500,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:29Z,NULL,160,glass beaker,6.045,2.676,12.489,5.9155,6.444,160,glass beaker,6.045,2.676,11.238,4.67,5.193,1.2964,1.266,1.9735,3.2395,1.994,0.0454,0.0205,5.1476,0.2012,0.2518,1.9892,1.589,2.6084,0.3908,0.6415,fujikit,2010-08-11T05:14:14Z
"C0002B-51R-3, 19.0 cm",NULL,941.49,941.49,941.49,941.49,"C0002B-51R-3, 20.0 cm",NULL,941.5,941.5,941.5,941.5,"C0002B-51R-3 W, 19.0--20.0 cm",CKY000000000000696600,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:30Z,NULL,153,glass beaker,6.069,2.733,12.111,5.7116,6.042,153,glass beaker,6.069,2.733,10.889,4.495,4.82,1.2663,1.2366,1.742,2.9786,1.762,0.0443,0.02,4.7757,0.2096,0.2652,2.0285,1.6033,2.7415,0.4152,0.7099,fujikit,2010-08-11T05:14:14Z
"C0002B-51R-3, 102.0 cm",NULL,942.32,942.32,942.32,942.32,"C0002B-51R-3, 104.0 cm",NULL,942.34,942.34,942.34,942.34,"C0002B-51R-3 W, 102.0--104.0 cm",CKY000000000000696700,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:30Z,NULL,163,glass beaker,6.086,2.738,12.16,5.7995,6.074,163,glass beaker,6.086,2.738,10.898,4.543,4.812,1.3078,1.2771,1.7844,3.0615,1.805,0.0458,0.0206,4.7662,0.2153,0.2744,1.984,1.5568,2.671,0.4171,0.7157,fujikit,2010-08-11T05:14:14Z
"C0002B-51R-4, 16.0 cm",NULL,942.865,942.865,942.865,942.865,"C0002B-51R-4, 17.0 cm",NULL,942.875,942.875,942.875,942.875,"C0002B-51R-4 W, 16.0--17.0 cm",CKY000000000000696800,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:31Z,"Measured by ""4"" runs average, instead of ""5."" ",190,glass beaker,6.064,2.72,12.59,5.932498,6.526,190,glass beaker,6.064,2.72,11.235,4.5834,5.171,1.404145,1.371235,1.841262,3.212498,1.8634,0.04914512,0.02213744,5.121855,0.2151617,0.2741478,2.031441,1.594353,2.781708,0.426844,0.7447257,henry315,2007-12-17T01:46:10Z
"C0002B-51R-5, 0.0 cm",NULL,943.705,943.705,943.705,943.705,"C0002B-51R-5, 1.0 cm",NULL,943.715,943.715,943.715,943.715,"C0002B-51R-5 WR, 0.0--1.0 cm",CKY000000000000659900,PP,NULL,8,hirono315,NULL,CKY,2007-12-13T09:16:53Z,NULL,196,glass beaker,6.1,2.757,11.202,5.0586,5.102,196,glass beaker,6.1,2.757,10.433,4.293,4.333,0.7969,0.7782,1.5234,2.3016,1.536,0.0279,0.0126,4.3051,0.1562,0.1851,2.2167,1.8705,2.826,0.3381,0.5108,fujikit,2010-08-11T05:14:13Z
"C0002B-51R-6, 26.0 cm",NULL,944.38,944.38,944.38,944.38,"C0002B-51R-6, 27.0 cm",NULL,944.39,944.39,944.39,944.39,"C0002B-51R-6 WR, 26.0--27.0 cm",CKY000000000000680300,PP,NULL,8,hirono315,NULL,CKY,2007-12-14T04:31:00Z,NULL,33,glass cell,4.621,2.028,10.773,5.139747,6.152,33,glass cell,4.621,2.028,9.567,3.939,4.946,1.249741,1.22045,1.891297,3.111747,1.911,0.04374097,0.01970314,4.902259,0.2031438,0.2549316,1.977025,1.575404,2.592009,0.3922074,0.645298,hashimotoy,2007-12-15T13:18:43Z
"C0002B-51R-6, 51.0 cm",NULL,944.63,944.63,944.63,944.63,"C0002B-51R-6, 52.0 cm",NULL,944.64,944.64,944.64,944.64,"C0002B-51R-6 WR, 51.0--52.0 cm",CKY000000000000680900,PP,NULL,8,hirono315,NULL,CKY,2007-12-14T04:31:02Z,"Measured by ""4"" runs average, instead of ""5."" ",198,glass beaker,6.067,2.732,11.485,5.624345,5.418,198,glass beaker,6.067,2.732,10.026,4.1717,3.959,1.511917,1.476482,1.415863,2.892345,1.4397,0.05291714,0.02383655,3.906083,0.2790545,0.3870673,1.873221,1.35049,2.758799,0.5104791,1.042813,henry315,2007-12-17T01:46:11Z
"C0002B-51R-6, 139.0 cm",NULL,945.51,945.51,945.51,945.51,"C0002B-51R-6, 140.0 cm",NULL,945.52,945.52,945.52,945.52,"C0002B-51R-6 W, 139.0--140.0 cm",CKY000000000000696900,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:31Z,"Measured by ""4"" runs average, instead of ""5."" ",202,glass beaker,6.017,2.685,11.429,5.18804,5.412,202,glass beaker,6.017,2.685,10.451,4.2143,4.434,1.013472,0.9897182,1.513322,2.50304,1.5293,0.03547153,0.01597817,4.398528,0.1872638,0.2304115,2.162171,1.757274,2.906538,0.3954064,0.6540037,henry315,2007-12-17T01:46:08Z
"C0002B-51R-7, 64.0 cm",NULL,946.17,946.17,946.17,946.17,"C0002B-51R-7, 65.0 cm",NULL,946.18,946.18,946.18,946.18,"C0002B-51R-7 W, 64.0--65.0 cm",CKY000000000000697000,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:32Z,"Measured by ""4"" runs average, instead of ""5."" ",182,glass beaker,6.113,2.799,11.2,5.309396,5.087,182,glass beaker,6.113,2.799,10.212,4.3257,4.099,1.023834,0.9998381,1.510558,2.510396,1.5267,0.03583422,0.01614154,4.063166,0.2012648,0.2519794,2.026373,1.618536,2.689844,0.398279,0.6618997,henry315,2007-12-17T01:46:08Z
"C0002B-52R-1, 22.0 cm",NULL,948.22,948.22,948.22,948.22,"C0002B-52R-1, 24.0 cm",NULL,948.24,948.24,948.24,948.24,"C0002B-52R-1 W, 22.0--24.0 cm",CKY000000000000696100,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:27Z,NULL,149,glass beaker,6.046,2.771,11.597,5.500152,5.551,149,glass beaker,6.046,2.771,10.461,4.3691,4.415,1.177202,1.149611,1.579541,2.729152,1.5981,0.0412021,0.01855951,4.373798,0.2120703,0.2691487,2.033965,1.602622,2.769032,0.4212339,0.7278138,henry315,2007-12-17T01:46:05Z
"C0002B-52R-1, 94.0 cm",NULL,948.94,948.94,948.94,948.94,"C0002B-52R-1, 95.0 cm",NULL,948.95,948.95,948.95,948.95,"C0002B-52R-1 W, 94.0--95.0 cm",CKY000000000000696200,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:28Z,NULL,123,glass beaker,6.064,2.724,13.721,6.418138,7.657,123,glass beaker,6.064,2.724,12.398,5.1009,6.334,1.370984,1.338852,2.355286,3.694138,2.3769,0.04798449,0.02161464,6.286015,0.1790498,0.2181007,2.072744,1.701619,2.668897,0.3624261,0.5684457,henry315,2007-12-17T01:46:05Z
"C0002B-55R-1, 50.0 cm",NULL,977,977,977,977,"C0002B-55R-1, 51.0 cm",NULL,977.01,977.01,977.01,977.01,"C0002B-55R-1 W, 50.0--51.0 cm",CKY000000000000697300,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:33Z,NULL,143,glass beaker,5.963,2.679,12.371,5.559241,6.408,143,glass beaker,5.963,2.679,11.508,4.7,5.545,0.8943005,0.8733403,2.0069,2.880241,2.021,0.03130054,0.01409934,5.5137,0.13956,0.1621961,2.224814,1.914319,2.747371,0.3032178,0.4351687,henry315,2007-12-17T01:46:11Z
"C0002B-55R-3, 27.0 cm",NULL,978.18,978.18,978.18,978.18,"C0002B-55R-3, 30.0 cm",NULL,978.21,978.21,978.21,978.21,"C0002B-55R-3 W, 27.0--30.0 cm",CKY000000000000697400,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:33Z,NULL,127,glass beaker,5.997,2.7,11.175,5.392248,5.178,127,glass beaker,5.997,2.7,10.084,4.306,4.087,1.13057,1.104072,1.588176,2.692248,1.606,0.03956998,0.01782431,4.04743,0.2183411,0.2793303,1.9233,1.503364,2.548477,0.4100931,0.6951827,henry315,2007-12-17T01:46:10Z
"C0002B-56R-1, 23.0 cm",NULL,986.23,986.23,986.23,986.23,"C0002B-56R-1, 24.0 cm",NULL,986.24,986.24,986.24,986.24,"C0002B-56R-1 W, 23.0--24.0 cm",CKY000000000000697700,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:35Z,NULL,117,glass beaker,6.089,2.724,12.069,5.5183,5.98,117,glass beaker,6.089,2.724,10.972,4.426,4.883,1.1368,1.1102,1.6841,2.7943,1.702,0.0398,0.0179,4.8432,0.1901,0.2347,2.1401,1.7332,2.8758,0.3973,0.6592,fujikit,2010-08-11T05:14:14Z
"C0002B-56R-3, 35.0 cm",NULL,987.405,987.405,987.405,987.405,"C0002B-56R-3, 36.0 cm",NULL,987.415,987.415,987.415,987.415,"C0002B-56R-3 W, 35.0--36.0 cm",CKY000000000000697800,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:35Z,NULL,191,glass beaker,6.066,2.767,12.345,5.8576,6.279,191,glass beaker,6.066,2.767,11.104,4.622,5.038,1.286,1.2559,1.8347,3.0906,1.855,0.045,0.0203,4.993,0.2048,0.2576,2.0316,1.6155,2.7214,0.4064,0.6845,fujikit,2010-08-11T05:14:14Z
"C0002B-57R-1, 40.0 cm",NULL,995.9,995.9,995.9,995.9,"C0002B-57R-1, 42.0 cm",NULL,995.92,995.92,995.92,995.92,"C0002B-57R-1 W, 40.0--42.0 cm",CKY000000000000697900,PP,NULL,5,fss315,NULL,CKY,2007-12-14T14:13:36Z,NULL,122,glass beaker,5.971,2.701,12.056,5.6663,6.085,122,glass beaker,5.971,2.701,10.963,4.578,4.992,1.1326,1.1061,1.8592,2.9653,1.877,0.0396,0.0178,4.9524,0.1861,0.2287,2.0521,1.6701,2.6637,0.373,0.5949,fujikit,2010-08-11T05:14:14Z
"C0002B-58R-1, 20.0 cm",NULL,1005.2,1005.2,1005.2,1005.2,"C0002B-58R-1, 21.0 cm",NULL,1005.21,1005.21,1005.21,1005.21,"C0002B-58R-1 W, 20.0--21.0 cm",CKY000000000000702800,PP,NULL,5,fss315,NULL,CKY,2007-12-14T19:44:35Z,NULL,137,glass beaker,6.089,2.707,12.544,5.983076,6.455,137,glass beaker,6.089,2.707,11.184,4.629,5.095,1.409326,1.376295,1.899781,3.276076,1.922,0.04932646,0.02221913,5.045673,0.218331,0.2793139,1.970345,1.540157,2.655924,0.4201048,0.7244494,henry315,2007-12-17T01:46:13Z
"C0002B-58R-1, 46.0 cm",NULL,1005.46,1005.46,1005.46,1005.46,"C0002B-58R-1, 47.0 cm",NULL,1005.47,1005.47,1005.47,1005.47,"C0002B-58R-1 WR, 46.0--47.0 cm",CKY000000000000691200,PP,NULL,8,hirono315,NULL,CKY,2007-12-14T08:37:20Z,NULL,13,glass cell,4.522,2.05,10.625,5.00039,6.103,13,glass cell,4.522,2.05,9.406,3.7867,4.884,1.263212,1.233606,1.716784,2.95039,1.7367,0.04421247,0.01991553,4.839788,0.2069822,0.2610058,2.06854,1.640389,2.8191,0.4181162,0.718556,henry315,2007-12-17T01:46:12Z
"C0002B-58R-1, 95.0 cm",NULL,1005.95,1005.95,1005.95,1005.95,"C0002B-58R-1, 96.0 cm",NULL,1005.96,1005.96,1005.96,1005.96,"C0002B-58R-1 W, 95.0--96.0 cm",CKY000000000000702900,PP,NULL,5,fss315,NULL,CKY,2007-12-14T19:44:36Z,NULL,189,glass beaker,6.03,2.678,12.484,5.874817,6.454,189,glass beaker,6.03,2.678,11.294,4.69,5.264,1.233161,1.204258,1.992558,3.196817,2.012,0.04316066,0.01944174,5.220839,0.1910692,0.2361997,2.018883,1.633137,2.620169,0.3767055,0.604378,henry315,2007-12-17T01:46:13Z
"C0002B-58R-2, 19.0 cm",NULL,1006.6,1006.6,1006.6,1006.6,"C0002B-58R-2, 20.0 cm",NULL,1006.61,1006.61,1006.61,1006.61,"C0002B-58R-2 W, 19.0--20.0 cm",CKY000000000000703000,PP,NULL,5,fss315,NULL,CKY,2007-12-14T19:44:36Z,NULL,183,glass beaker,5.929,2.649,12.368,5.926285,6.439,183,glass beaker,5.929,2.649,11.033,4.5971,5.104,1.38342,1.350996,1.926289,3.277285,1.9481,0.04841973,0.02181069,5.05558,0.2148501,0.2736421,1.964736,1.542612,2.624518,0.4122302,0.7013463,henry315,2007-12-17T01:46:09Z
"C0002B-58R-2, 99.0 cm",NULL,1007.4,1007.4,1007.4,1007.4,"C0002B-58R-2, 102.0 cm",NULL,1007.43,1007.43,1007.43,1007.43,"C0002B-58R-2 W, 99.0--102.0 cm",CKY000000000000703100,PP,NULL,5,fss315,NULL,CKY,2007-12-14T19:44:37Z,NULL,175,glass beaker,6.139,2.807,11.959,5.599205,5.82,175,glass beaker,6.139,2.807,10.927,4.5717,4.788,1.06943,1.044365,1.74784,2.792205,1.7647,0.03743008,0.0168604,4.75057,0.1837509,0.2251162,2.084374,1.701369,2.717967,0.3740289,0.5975178,henry315,2007-12-17T01:46:17Z
