Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0012A-29R-4, 22.0 cm",NULL,313.475,313.475,313.475,313.475,"C0012A-29R-4, 23.0 cm",NULL,313.485,313.485,313.485,313.485,"C0012A-29R-4 W, 22.0--23.0 cm",CKY000000000000778110,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T04:59:52Z,442,glass beaker,6.231,2.822,8.7637,4.0584,2.5327,442,glass beaker,6.231,2.822,8.2021,3.4992,1.9711,0.582,0.5684,0.668,1.2364,0.6772,0.0204,0.0092,1.9507,0.2298,0.2984,2.0484,1.5777,2.9202,0.4597,0.8509,fuway,2010-08-17T03:19:08Z
"C0012A-31R-1, 9.0 cm",NULL,329.79,329.79,329.79,329.79,"C0012A-31R-1, 10.0 cm",NULL,329.8,329.8,329.8,329.8,"C0012A-31R-1 W, 9.0--10.0 cm",CKY000000000000788010,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T09:58:59Z,140,glass beaker,6.004,2.671,10.238,5.0492,4.234,140,glass beaker,6.004,2.671,9.1038,3.9199,3.0998,1.1753,1.1478,1.2304,2.3782,1.2489,0.0411,0.0185,3.0587,0.2776,0.3842,1.7803,1.2861,2.4859,0.4826,0.9329,andre322,2009-09-30T14:45:56Z
"C0012A-31R-1, 40.5 cm",NULL,330.105,330.105,330.105,330.105,"C0012A-31R-1, 45.5 cm",NULL,330.155,330.155,330.155,330.155,"C0012A-31R-1 WR, 40.5--45.5 cm",CKY000000000000783510,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T07:36:43Z,160,glass beaker,6.06,2.712,10.7188,5.2149,4.6588,160,glass beaker,6.06,2.712,9.5778,4.0788,3.5178,1.1824,1.1547,1.3482,2.5029,1.3668,0.0414,0.0186,3.4764,0.2538,0.3401,1.8614,1.3889,2.5785,0.4613,0.8565,andre322,2009-09-30T14:45:56Z
"C0012A-31R-2, 13.0 cm",NULL,330.285,330.285,330.285,330.285,"C0012A-31R-2, 14.0 cm",NULL,330.295,330.295,330.295,330.295,"C0012A-31R-2 W, 13.0--14.0 cm",CKY000000000000788110,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T10:01:13Z,146,glass beaker,6.1,2.719,9.482,4.5305,3.382,146,glass beaker,6.1,2.719,8.6421,3.6942,2.5421,0.8704,0.85,0.9615,1.8115,0.9752,0.0305,0.0137,2.5116,0.2574,0.3466,1.867,1.3865,2.6122,0.4692,0.884,fuway,2010-08-17T03:18:59Z
"C0012A-31R-2, 38.0 cm",NULL,330.535,330.535,330.535,330.535,"C0012A-31R-2, 43.0 cm",NULL,330.585,330.585,330.585,330.585,"C0012A-31R-2 WR, 38.0--43.0 cm",CKY000000000000784310,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T07:39:10Z,15,glass beaker,4.559,2.112,8.7782,4.2555,4.2192,15,glass beaker,4.559,2.112,7.7736,3.2553,3.2146,1.041,1.0166,1.1269,2.1435,1.1433,0.0364,0.0164,3.1782,0.2467,0.3275,1.9684,1.4827,2.8203,0.4743,0.9021,fuway,2010-08-17T03:18:52Z
"C0012A-31R-3, 0.0 cm",NULL,330.585,330.585,330.585,330.585,"C0012A-31R-3, 3.0 cm",NULL,330.615,330.615,330.615,330.615,"C0012A-31R-3 WR, 0.0--3.0 cm",CKY000000000000777510,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T04:34:28Z,196,glass beaker,6.099,2.757,9.8938,4.5804,3.7948,196,glass beaker,6.099,2.757,9.0861,3.7762,2.9871,0.837,0.8174,1.006,1.8234,1.0192,0.0293,0.0132,2.9578,0.2206,0.283,2.0812,1.6221,2.9402,0.4483,0.8125,andre322,2009-09-30T04:04:53Z
"C0012A-31R-4, 25.0 cm",NULL,331.32,331.32,331.32,331.32,"C0012A-31R-4, 26.0 cm",NULL,331.33,331.33,331.33,331.33,"C0012A-31R-4 W, 25.0--26.0 cm",CKY000000000000790010,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T10:47:52Z,194,glass beaker,6.037,2.728,8.3412,3.9208,2.3042,194,glass beaker,6.037,2.728,7.7847,3.3667,1.7477,0.5767,0.5632,0.6296,1.1928,0.6387,0.0202,0.0091,1.7275,0.2503,0.3338,1.9318,1.4483,2.7438,0.4722,0.8945,andre322,2009-09-30T14:45:56Z
"C0012A-31R-4, 64.0 cm",NULL,331.71,331.71,331.71,331.71,"C0012A-31R-4, 67.0 cm",NULL,331.74,331.74,331.74,331.74,"C0012A-31R-4 WR, 64.0--67.0 cm",CKY000000000000785110,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T07:41:30Z,186,glass beaker,5.966,2.677,9.7272,4.7234,3.7612,186,glass beaker,5.966,2.677,8.7922,3.7925,2.8262,0.9689,0.9462,1.1002,2.0464,1.1155,0.0339,0.0153,2.7923,0.2576,0.347,1.838,1.3645,2.538,0.4624,0.86,fuway,2010-08-17T03:19:03Z
"C0012A-31R-4, 111.0 cm",NULL,332.18,332.18,332.18,332.18,"C0012A-31R-4, 112.0 cm",NULL,332.19,332.19,332.19,332.19,"C0012A-31R-4 W, 111.0--112.0 cm",CKY000000000000790110,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T10:47:52Z,436,glass beaker,6.227,2.789,9.3547,4.515,3.1277,436,glass beaker,6.227,2.789,8.5494,3.7133,2.3224,0.8345,0.8149,0.9111,1.726,0.9243,0.0292,0.0132,2.2932,0.2668,0.3639,1.8121,1.3286,2.517,0.4721,0.8944,andre322,2009-09-30T14:45:57Z
"C0012A-31R-5, 20.0 cm",NULL,332.59,332.59,332.59,332.59,"C0012A-31R-5, 21.0 cm",NULL,332.6,332.6,332.6,332.6,"C0012A-31R-5 W, 20.0--21.0 cm",CKY000000000000790410,PP,NULL,7,yohei322,NULL,CKY,2009-09-29T11:18:39Z,171,glass beaker,5.985,2.699,10.4666,5.2059,4.4816,171,glass beaker,5.985,2.699,9.1984,3.9432,3.2134,1.3142,1.2834,1.2235,2.5069,1.2442,0.046,0.0207,3.1674,0.2932,0.4149,1.7877,1.2635,2.5888,0.5119,1.049,fuway,2010-08-17T03:19:03Z
"C0012A-31R-5, 70.0 cm",NULL,333.09,333.09,333.09,333.09,"C0012A-31R-5, 72.0 cm",NULL,333.11,333.11,333.11,333.11,"C0012A-31R-5 WR, 70.0--72.0 cm",CKY000000000000786010,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T07:44:32Z,1,glass beaker,4.603,2.075,9.6231,4.7337,5.0201,1,glass beaker,4.603,2.075,8.4272,3.5429,3.8242,1.2393,1.2103,1.4484,2.6587,1.4679,0.0434,0.0195,3.7808,0.2469,0.3278,1.8882,1.422,2.6103,0.4552,0.8356,andre322,2009-09-30T14:45:56Z
"C0012A-32R-1, 8.0 cm",NULL,339.28,339.28,339.28,339.28,"C0012A-32R-1, 11.0 cm",NULL,339.31,339.31,339.31,339.31,"C0012A-32R-1 WR, 8.0--11.0 cm",CKY000000000000788410,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T10:16:24Z,184,glass beaker,6.058,2.733,10.2104,4.9259,4.1524,184,glass beaker,6.058,2.733,9.1463,3.8664,3.0883,1.1027,1.0769,1.116,2.1929,1.1334,0.0386,0.0174,3.0497,0.2656,0.3616,1.8936,1.3907,2.7327,0.4911,0.965,andre322,2009-09-30T14:45:56Z
"C0012A-32R-1, 89.0 cm",NULL,340.09,340.09,340.09,340.09,"C0012A-32R-1, 90.0 cm",NULL,340.1,340.1,340.1,340.1,"C0012A-32R-1 W, 89.0--90.0 cm",CKY000000000000793310,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T13:16:57Z,154,glass beaker,6.046,2.729,9.8874,4.7106,3.8414,154,glass beaker,6.046,2.729,8.9782,3.8054,2.9322,0.9422,0.9201,1.0615,1.9816,1.0764,0.033,0.0149,2.8992,0.2453,0.325,1.9385,1.4631,2.7312,0.4643,0.8668,fuway,2010-08-17T03:19:00Z
"C0012A-32R-2, 41.0 cm",NULL,340.54,340.54,340.54,340.54,"C0012A-32R-2, 43.5 cm",NULL,340.565,340.565,340.565,340.565,"C0012A-32R-2 WR, 41.0--43.5 cm",CKY000000000000782110,PP,NULL,5,katerina322,NULL,CKY,2009-09-29T07:24:41Z,26,glass beaker,4.593,2.059,8.5575,4.0614,3.9645,26,glass beaker,4.593,2.059,7.6886,3.1963,3.0956,0.9004,0.8793,1.1231,2.0024,1.1373,0.0315,0.0142,3.0641,0.2271,0.2939,1.9799,1.5302,2.7283,0.4391,0.7829,fuway,2010-08-17T03:18:53Z
"C0012A-32R-3, 23.0 cm",NULL,341.045,341.045,341.045,341.045,"C0012A-32R-3, 25.0 cm",NULL,341.065,341.065,341.065,341.065,"C0012A-32R-3 WR, 23.0--25.0 cm",CKY000000000000789410,PP,NULL,5,brandon322,NULL,CKY,2009-09-29T10:19:23Z,418,glass beaker,6.191,2.76,9.983,4.754,3.792,418,glass beaker,6.191,2.76,9.126,3.9007,2.935,0.8881,0.8673,1.1267,1.994,1.1407,0.0311,0.014,2.9039,0.2342,0.3058,1.9017,1.4563,2.5773,0.435,0.7698,andre322,2009-09-30T14:45:57Z
"C0012A-32R-3, 101.0 cm",NULL,341.825,341.825,341.825,341.825,"C0012A-32R-3, 102.0 cm",NULL,341.835,341.835,341.835,341.835,"C0012A-32R-3 W, 101.0--102.0 cm",CKY000000000000794510,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T13:36:34Z,124,glass beaker,5.993,2.694,11.1993,5.3376,5.2063,124,glass beaker,5.993,2.694,9.9847,4.1283,3.9917,1.2587,1.2292,1.4144,2.6436,1.4343,0.0441,0.0199,3.9476,0.2418,0.3189,1.9694,1.4933,2.791,0.465,0.8691,fuway,2010-08-17T03:18:55Z
"C0012A-32R-4, 21.0 cm",NULL,342.295,342.295,342.295,342.295,"C0012A-32R-4, 22.0 cm",NULL,342.305,342.305,342.305,342.305,"C0012A-32R-4 W, 21.0--22.0 cm",CKY000000000000797410,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T13:58:03Z,121,glass beaker,6.07,2.757,9.245,4.3753,3.175,121,glass beaker,6.07,2.757,8.5109,3.6444,2.4409,0.7607,0.7429,0.8754,1.6183,0.8874,0.0266,0.012,2.4143,0.2396,0.3151,1.9619,1.4919,2.7579,0.4591,0.8486,yohei322,2009-10-01T02:32:14Z
"C0012A-32R-4, 75.0 cm",NULL,342.835,342.835,342.835,342.835,"C0012A-32R-4, 76.0 cm",NULL,342.845,342.845,342.845,342.845,"C0012A-32R-4 W, 75.0--76.0 cm",CKY000000000000797510,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T13:58:44Z,206,glass beaker,6.012,2.707,9.6749,4.6109,3.6629,206,glass beaker,6.012,2.707,8.8153,3.7551,2.8033,0.8908,0.8699,1.034,1.9039,1.0481,0.0312,0.0141,2.7721,0.2432,0.3213,1.9239,1.456,2.6809,0.4569,0.8413,fuway,2010-08-17T03:19:04Z
"C0012A-33R-1, 25.0 cm",NULL,348.95,348.95,348.95,348.95,"C0012A-33R-1, 26.0 cm",NULL,348.96,348.96,348.96,348.96,"C0012A-33R-1 W, 25.0--26.0 cm",CKY000000000000804110,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T16:55:33Z,155,glass beaker,6.058,2.705,10.7406,5.1302,4.6826,155,glass beaker,6.058,2.705,9.6695,4.0638,3.6115,1.1099,1.0839,1.3413,2.4252,1.3588,0.0388,0.0175,3.5727,0.237,0.3107,1.9308,1.4732,2.6636,0.4469,0.8081,yohei322,2009-10-01T02:32:15Z
"C0012A-33R-2, 0.0 cm",NULL,349.21,349.21,349.21,349.21,"C0012A-33R-2, 2.0 cm",NULL,349.23,349.23,349.23,349.23,"C0012A-33R-2 WR, 0.0--2.0 cm",CKY000000000000791210,PP,NULL,5,katerina322,NULL,CKY,2009-09-29T11:38:47Z,156,glass beaker,5.934,2.731,10.2586,5.1691,4.3246,156,glass beaker,5.934,2.731,8.9717,3.8878,3.0377,1.3336,1.3023,1.1358,2.4381,1.1568,0.0467,0.021,2.991,0.3084,0.4459,1.7738,1.2268,2.6334,0.5341,1.1466,fuway,2010-08-17T03:19:00Z
"C0012A-33R-3, 25.0 cm",NULL,349.98,349.98,349.98,349.98,"C0012A-33R-3, 26.0 cm",NULL,349.99,349.99,349.99,349.99,"C0012A-33R-3 W, 25.0--26.0 cm",CKY000000000000804210,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T16:56:46Z,164,glass beaker,6.107,2.721,10.1688,4.8882,4.0618,164,glass beaker,6.107,2.721,9.2166,3.9401,3.1096,0.9867,0.9636,1.2036,2.1672,1.2191,0.0345,0.0155,3.0751,0.2429,0.3209,1.8742,1.4189,2.5549,0.4446,0.8006,fuway,2010-08-17T03:19:02Z
"C0012A-33R-3, 104.0 cm",NULL,350.77,350.77,350.77,350.77,"C0012A-33R-3, 105.0 cm",NULL,350.78,350.78,350.78,350.78,"C0012A-33R-3 W, 104.0--105.0 cm",CKY000000000000804310,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T16:56:46Z,199,glass beaker,6.01,2.731,10.4681,5.0278,4.4581,199,glass beaker,6.01,2.731,9.4845,4.0485,3.4745,1.0193,0.9954,1.3014,2.2968,1.3175,0.0357,0.0161,3.4388,0.2286,0.2964,1.941,1.4972,2.6424,0.4334,0.7649,yohei322,2009-10-01T02:32:15Z
"C0012A-33R-4, 26.0 cm",NULL,351.28,351.28,351.28,351.28,"C0012A-33R-4, 28.0 cm",NULL,351.3,351.3,351.3,351.3,"C0012A-33R-4 WR, 26.0--28.0 cm",CKY000000000000795010,PP,NULL,7,matt322,NULL,CKY,2009-09-29T13:41:57Z,405,glass beaker,6.179,2.803,10.4291,4.9646,4.2501,405,glass beaker,6.179,2.803,9.4796,4.0193,3.3006,0.9839,0.9608,1.2008,2.1616,1.2163,0.0344,0.0155,3.2662,0.2315,0.3012,1.9662,1.511,2.72,0.4445,0.8001,fuway,2010-08-17T03:19:05Z
"C0012A-33R-4, 103.0 cm",NULL,352.05,352.05,352.05,352.05,"C0012A-33R-4, 104.0 cm",NULL,352.06,352.06,352.06,352.06,"C0012A-33R-4 W, 103.0--104.0 cm",CKY000000000000804410,PP,NULL,7,andre322,NULL,CKY,2009-09-29T17:06:53Z,8,glass beaker,4.55,2.061,8.9023,4.3243,4.3523,8,glass beaker,4.55,2.061,7.9122,3.3385,3.3622,1.026,1.002,1.2613,2.2633,1.2775,0.0359,0.0162,3.3263,0.2357,0.3085,1.923,1.4697,2.6372,0.4427,0.7944,fuway,2010-08-17T03:18:51Z
"C0012A-33R-5, 12.0 cm",NULL,352.385,352.385,352.385,352.385,"C0012A-33R-5, 14.0 cm",NULL,352.405,352.405,352.405,352.405,"C0012A-33R-5 WR, 12.0--14.0 cm",CKY000000000000795910,PP,NULL,7,matt322,NULL,CKY,2009-09-29T13:46:12Z,36,glass beaker,4.524,2.05,9.3229,4.427,4.7989,36,glass beaker,4.524,2.05,8.3227,3.4312,3.7987,1.0365,1.0122,1.3648,2.377,1.3812,0.0363,0.0164,3.7624,0.216,0.2755,2.0189,1.5828,2.7567,0.4258,0.7416,yohei322,2009-10-01T02:32:14Z
"C0012A-33R-5, 80.0 cm",NULL,353.065,353.065,353.065,353.065,"C0012A-33R-5, 82.0 cm",NULL,353.085,353.085,353.085,353.085,"C0012A-33R-5 WR, 80.0--82.0 cm",CKY000000000000796610,PP,NULL,7,matt322,NULL,CKY,2009-09-29T13:46:13Z,423,glass beaker,6.226,2.811,10.181,4.8084,3.955,423,glass beaker,6.226,2.811,9.3279,3.959,3.1019,0.884,0.8633,1.1341,1.9974,1.148,0.0309,0.0139,3.071,0.2235,0.2879,1.9801,1.5375,2.7079,0.4322,0.7612,yohei322,2009-10-01T02:32:14Z
"C0012A-34R-1, 23.0 cm",NULL,357.23,357.23,357.23,357.23,"C0012A-34R-1, 25.0 cm",NULL,357.25,357.25,357.25,357.25,"C0012A-34R-1 WR, 23.0--25.0 cm",CKY000000000000807410,PP,NULL,7,matt322,NULL,CKY,2009-09-29T17:39:33Z,147,glass beaker,6.023,2.703,10.7142,5.098,4.6912,147,glass beaker,6.023,2.703,9.6587,4.0471,3.6357,1.0938,1.0682,1.3268,2.395,1.3441,0.0383,0.0173,3.5974,0.2332,0.3041,1.9587,1.502,2.7113,0.446,0.8051,yohei322,2009-10-01T02:32:15Z
"C0012A-34R-1, 72.0 cm",NULL,357.72,357.72,357.72,357.72,"C0012A-34R-1, 75.0 cm",NULL,357.75,357.75,357.75,357.75,"C0012A-34R-1 WR, 72.0--75.0 cm",CKY000000000000808110,PP,NULL,7,matt322,NULL,CKY,2009-09-29T17:39:34Z,112,glass beaker,6.02,2.706,9.4985,4.4722,3.4785,112,glass beaker,6.02,2.706,8.7205,3.6976,2.7005,0.8062,0.7873,0.9789,1.7662,0.9916,0.0282,0.0127,2.6723,0.2318,0.3017,1.9695,1.513,2.7299,0.4458,0.8043,fuway,2010-08-17T03:18:54Z
"C0012A-34R-2, 17.0 cm",NULL,358.51,358.51,358.51,358.51,"C0012A-34R-2, 18.0 cm",NULL,358.52,358.52,358.52,358.52,"C0012A-34R-2 W, 17.0--18.0 cm",CKY000000000000813510,PP,NULL,5,matt322,NULL,CKY,2009-09-29T19:26:11Z,153,glass beaker,6.082,2.691,9.6803,4.5227,3.5983,153,glass beaker,6.082,2.691,8.9119,3.7577,2.8299,0.7963,0.7776,1.0541,1.8317,1.0667,0.0279,0.0126,2.802,0.2213,0.2842,1.9645,1.5297,2.6582,0.4245,0.7377,fuway,2010-08-17T03:18:59Z
"C0012A-34R-2, 101.0 cm",NULL,359.35,359.35,359.35,359.35,"C0012A-34R-2, 102.0 cm",NULL,359.36,359.36,359.36,359.36,"C0012A-34R-2 W, 101.0--102.0 cm",CKY000000000000813610,PP,NULL,5,matt322,NULL,CKY,2009-09-29T19:28:41Z,122,glass beaker,5.952,2.683,10.5942,5.0075,4.6422,122,glass beaker,5.952,2.683,9.5985,4.0162,3.6465,1.0318,1.0076,1.3169,2.3245,1.3332,0.0361,0.0163,3.6104,0.2223,0.2858,1.9971,1.5532,2.7416,0.4335,0.7651,yohei322,2009-10-01T02:32:15Z
"C0012A-34R-3, 0.0 cm",NULL,359.54,359.54,359.54,359.54,"C0012A-34R-3, 2.0 cm",NULL,359.56,359.56,359.56,359.56,"C0012A-34R-3 WR, 0.0--2.0 cm",CKY000000000000798310,PP,NULL,5,matt322,NULL,CKY,2009-09-29T14:27:07Z,200,glass beaker,6.027,2.714,9.9153,4.6622,3.8883,200,glass beaker,6.027,2.714,9.075,3.8255,3.048,0.8708,0.8504,1.0978,1.9482,1.1115,0.0305,0.0137,3.0175,0.224,0.2886,1.9958,1.5489,2.7487,0.4365,0.7746,fuway,2010-08-17T03:19:04Z
"C0012A-34R-4, 48.0 cm",NULL,360.46,360.46,360.46,360.46,"C0012A-34R-4, 49.0 cm",NULL,360.47,360.47,360.47,360.47,"C0012A-34R-4 W, 48.0--49.0 cm",CKY000000000000817510,PP,NULL,10,andre322,NULL,CKY,2009-09-29T20:57:35Z,27,glass beaker,4.639,2.091,10.1043,5.0202,5.4653,27,glass beaker,4.639,2.091,8.7051,3.6271,4.0661,1.4499,1.4159,1.5133,2.9292,1.5361,0.0507,0.0228,4.0154,0.2653,0.3611,1.8658,1.3708,2.6534,0.4834,0.9356,yohei322,2009-10-01T02:32:15Z
"C0012A-35R-1, 21.0 cm",NULL,366.71,366.71,366.71,366.71,"C0012A-35R-1, 22.0 cm",NULL,366.72,366.72,366.72,366.72,"C0012A-35R-1 W, 21.0--22.0 cm",CKY000000000000822910,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T23:14:58Z,202,glass beaker,6.008,2.687,9.9954,4.7651,3.9874,202,glass beaker,6.008,2.687,9.0985,3.8721,3.0905,0.9294,0.9076,1.1705,2.0781,1.1851,0.0325,0.0146,3.058,0.2331,0.3039,1.9188,1.4715,2.6126,0.4367,0.7754,andre322,2009-10-01T12:03:36Z
"C0012A-35R-2, 65.0 cm",NULL,367.46,367.46,367.46,367.46,"C0012A-35R-2, 67.0 cm",NULL,367.48,367.48,367.48,367.48,"C0012A-35R-2 WR, 65.0--67.0 cm",CKY000000000000806210,PP,NULL,5,katerina322,NULL,CKY,2009-09-29T17:23:23Z,406,glass beaker,6.225,2.821,10.2703,4.8967,4.0453,406,glass beaker,6.225,2.821,9.343,3.9734,3.118,0.9609,0.9384,1.1373,2.0757,1.1524,0.0336,0.0151,3.0844,0.2375,0.3115,1.9489,1.486,2.712,0.4521,0.8251,fuway,2010-08-17T03:19:05Z
"C0012A-35R-4, 25.0 cm",NULL,369.135,369.135,369.135,369.135,"C0012A-35R-4, 26.0 cm",NULL,369.145,369.145,369.145,369.145,"C0012A-35R-4 W, 25.0--26.0 cm",CKY000000000000823010,PP,NULL,5,glenn322,NULL,CKY,2009-09-29T23:15:42Z,427,glass beaker,6.362,2.847,12.0275,5.8048,5.6655,427,glass beaker,6.362,2.847,10.7,4.4831,4.338,1.3756,1.3434,1.6144,2.9578,1.6361,0.0481,0.0217,4.2899,0.2428,0.3207,1.9154,1.4504,2.6573,0.4542,0.8321,andre322,2009-10-01T12:03:37Z
"C0012A-36R-2, 34.0 cm",NULL,376.51,376.51,376.51,376.51,"C0012A-36R-2, 36.0 cm",NULL,376.53,376.53,376.53,376.53,"C0012A-36R-2 WR, 34.0--36.0 cm",CKY000000000000816410,PP,NULL,5,matt322,NULL,CKY,2009-09-29T20:40:54Z,428,glass beaker,6.17,2.776,9.7539,4.6365,3.5839,428,glass beaker,6.17,2.776,8.9082,3.7944,2.7382,0.8764,0.8559,1.0046,1.8605,1.0184,0.0307,0.0138,2.7075,0.2445,0.3237,1.9263,1.4553,2.6951,0.46,0.852,fuway,2010-08-17T03:19:08Z
"C0012A-36R-3, 32.0 cm",NULL,376.85,376.85,376.85,376.85,"C0012A-36R-3, 33.0 cm",NULL,376.86,376.86,376.86,376.86,"C0012A-36R-3 W, 32.0--33.0 cm",CKY000000000000829510,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T03:01:27Z,137,glass beaker,6.09,2.774,9.3815,4.4642,3.2915,137,glass beaker,6.09,2.774,8.6081,3.6942,2.5181,0.8015,0.7827,0.9075,1.6902,0.9202,0.0281,0.0127,2.49,0.2435,0.3219,1.9474,1.4732,2.7438,0.4631,0.8625,andre322,2009-10-01T12:03:37Z
"C0012A-36R-3, 105.0 cm",NULL,377.58,377.58,377.58,377.58,"C0012A-36R-3, 106.0 cm",NULL,377.59,377.59,377.59,377.59,"C0012A-36R-3 W, 105.0--106.0 cm",CKY000000000000829610,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T03:01:27Z,412,glass beaker,6.176,2.781,9.604,4.6569,3.428,412,glass beaker,6.176,2.781,8.6504,3.7075,2.4744,0.9882,0.965,0.9109,1.8759,0.9265,0.0346,0.0156,2.4398,0.2883,0.405,1.8274,1.3006,2.6784,0.5144,1.0594,fuway,2010-08-17T03:19:05Z
"C0012A-36R-4, 26.0 cm",NULL,377.99,377.99,377.99,377.99,"C0012A-36R-4, 27.0 cm",NULL,378,378,378,378,"C0012A-36R-4 W, 26.0--27.0 cm",CKY000000000000830510,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T03:04:12Z,151,glass beaker,5.99,2.697,8.9226,4.1535,2.9326,151,glass beaker,5.99,2.697,8.3446,3.578,2.3546,0.599,0.585,0.8715,1.4565,0.881,0.021,0.0095,2.3336,0.2043,0.2567,2.0135,1.6022,2.6777,0.4016,0.6713,fuway,2010-08-17T03:18:59Z
"C0012A-37R-1, 43.0 cm",NULL,385.93,385.93,385.93,385.93,"C0012A-37R-1, 44.0 cm",NULL,385.94,385.94,385.94,385.94,"C0012A-37R-1 W, 43.0--44.0 cm",CKY000000000000830710,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T03:33:26Z,129,glass beaker,6.069,2.752,10.632,5.0432,4.563,129,glass beaker,6.069,2.752,9.6446,4.0601,3.5756,1.0232,0.9992,1.292,2.2912,1.3081,0.0358,0.0161,3.5398,0.2242,0.2891,1.9915,1.545,2.7398,0.4361,0.7734,fuway,2010-08-17T03:18:58Z
"C0012A-37R-2, 0.0 cm",NULL,386.3,386.3,386.3,386.3,"C0012A-37R-2, 2.0 cm",NULL,386.32,386.32,386.32,386.32,"C0012A-37R-2 WR, 0.0--2.0 cm",CKY000000000000825510,PP,NULL,5,brandon322,NULL,CKY,2009-09-30T00:30:56Z,416,glass beaker,6.213,2.815,10.5364,5.0073,4.3234,416,glass beaker,6.213,2.815,9.5931,4.0681,3.3801,0.9775,0.9546,1.2377,2.1923,1.2531,0.0342,0.0154,3.3459,0.2261,0.2921,1.9721,1.5262,2.7033,0.4354,0.7713,andre322,2009-10-01T12:03:37Z
"C0012A-37R-3, 13.0 cm",NULL,386.82,386.82,386.82,386.82,"C0012A-37R-3, 14.0 cm",NULL,386.83,386.83,386.83,386.83,"C0012A-37R-3 W, 13.0--14.0 cm",CKY000000000000830810,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T03:33:26Z,422,glass beaker,6.246,2.811,10.6009,4.9823,4.3549,422,glass beaker,6.246,2.811,9.7124,4.0977,3.4664,0.9207,0.8991,1.2722,2.1713,1.2867,0.0322,0.0145,3.4342,0.2114,0.2681,2.0057,1.5816,2.6994,0.4141,0.7067,andre322,2009-10-01T12:03:37Z
