Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0018A-10H-5, 10.0 cm",NULL,83.417,83.86,83.417,83.86,"C0018A-10H-5, 12.0 cm",NULL,83.434,83.88,83.434,83.88,"C0018A-10H-5 W, 10.0--12.0 cm",CKY000000000003857000,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,7,glass beaker,4.58,2.033,10.5624,5.6041,5.9824,7,glass beaker,4.58,2.033,8.605,3.6552,4.025,2.0284,1.9809,1.5902,3.5711,1.6222,0.071,0.032,3.954,0.3391,0.513,1.6752,1.1072,2.4865,0.5547,1.2457,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-5, 71.0 cm",NULL,83.954,84.47,83.954,84.47,"C0018A-10H-5, 73.0 cm",NULL,83.971,84.49,83.971,84.49,"C0018A-10H-5 W, 71.0--73.0 cm",CKY000000000003857300,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,6,glass beaker,4.524,2.039,11.1501,6.1537,6.6261,6,glass beaker,4.524,2.039,8.492,3.5072,3.968,2.7545,2.6899,1.4248,4.1147,1.4682,0.0964,0.0434,3.8716,0.4157,0.7115,1.6103,0.9409,2.7173,0.6537,1.8879,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-6, 41.0 cm",NULL,84.918,85.565,84.918,85.565,"C0018A-10H-6, 43.0 cm",NULL,84.935,85.585,84.935,85.585,"C0018A-10H-6 W, 41.0--43.0 cm",CKY000000000003857400,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,11,glass beaker,4.563,2.037,11.0063,5.9209,6.4433,11,glass beaker,4.563,2.037,8.6906,3.6152,4.1276,2.3997,2.3435,1.5404,3.8839,1.5782,0.084,0.0378,4.0436,0.3724,0.5935,1.659,1.0411,2.625,0.6034,1.5214,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-6, 106.0 cm",NULL,85.49,86.215,85.49,86.215,"C0018A-10H-6, 108.0 cm",NULL,85.508,86.235,85.508,86.235,"C0018A-10H-6 W, 106.0--108.0 cm",CKY000000000003857600,PP,NULL,20,ykitamura333,NULL,CKY,2010-12-16T13:45:00Z,10,glass beaker,4.533,2.069,11.5429,6.2525,7.0099,10,glass beaker,4.533,2.069,9.045,3.7655,4.512,2.5885,2.5278,1.6557,4.1835,1.6965,0.0906,0.0408,4.4214,0.3693,0.5854,1.6756,1.0569,2.6704,0.6042,1.5267,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-7, 22.5 cm",NULL,86.001,86.795,86.001,86.795,"C0018A-10H-7, 24.5 cm",NULL,86.018,86.815,86.018,86.815,"C0018A-10H-7 W, 22.5--24.5 cm",CKY000000000003857500,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,647,glass beaker,6.069,2.748,12.7901,6.7872,6.7211,647,glass beaker,6.069,2.748,10.3098,4.3176,4.2408,2.5703,2.5101,1.5291,4.0392,1.5696,0.09,0.0405,4.1508,0.3824,0.6192,1.664,1.0276,2.7145,0.6214,1.6416,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-7, 46.0 cm",NULL,86.208,87.03,86.208,87.03,"C0018A-10H-7, 48.0 cm",NULL,86.225,87.05,86.225,87.05,"C0018A-10H-7 W, 46.0--48.0 cm",CKY000000000003856400,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,109,glass beaker,6.01,2.699,12.4461,6.4843,6.4361,109,glass beaker,6.01,2.699,10.112,4.1604,4.102,2.4188,2.3621,1.4232,3.7853,1.4614,0.0847,0.0382,4.0173,0.3758,0.6021,1.7003,1.0613,2.8227,0.624,1.6597,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-7, 63.0 cm",NULL,86.357,87.2,86.357,87.2,"C0018A-10H-7, 65.0 cm",NULL,86.375,87.22,86.375,87.22,"C0018A-10H-7 WR, 63.0--65.0 cm",CKY000000000003723800,PP,NULL,10,yabukit,NULL,CKY,2010-12-14T06:09:05Z,108,glass beaker,6.035,2.737,9.1721,4.5383,3.1371,108,glass beaker,6.035,2.737,8.1002,3.471,2.0652,1.1108,1.0848,0.7165,1.8013,0.734,0.0389,0.0175,2.0263,0.3541,0.5482,1.7416,1.1249,2.8281,0.6022,1.514,kidoyo,2010-12-24T14:35:31Z
"C0018A-10H-8, 34.0 cm",NULL,87.383,88.365,87.383,88.365,"C0018A-10H-8, 36.0 cm",NULL,87.401,88.385,87.401,88.385,"C0018A-10H-8 W, 34.0--36.0 cm",CKY000000000003856500,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,628,glass beaker,6.103,2.781,11.7309,6.1247,5.6279,628,glass beaker,6.103,2.781,9.6716,4.0743,3.5686,2.134,2.084,1.2597,3.3437,1.2933,0.0747,0.0336,3.4939,0.3792,0.6108,1.6831,1.0449,2.7736,0.6233,1.6544,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-8, 131.0 cm",NULL,88.237,89.335,88.237,89.335,"C0018A-10H-8, 133.0 cm",NULL,88.255,89.355,88.255,89.355,"C0018A-10H-8 W, 131.0--133.0 cm",CKY000000000003856600,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,640,glass beaker,6.102,2.764,12.5724,6.6204,6.4704,640,glass beaker,6.102,2.764,10.2533,4.3114,4.1513,2.4032,2.3469,1.5095,3.8564,1.5474,0.0841,0.0379,4.0672,0.3714,0.5909,1.6778,1.0547,2.6944,0.6086,1.5548,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-9, 11.0 cm",NULL,88.431,89.555,88.431,89.555,"C0018A-10H-9, 13.0 cm",NULL,88.448,89.575,88.448,89.575,"C0018A-10H-9 W, 11.0--13.0 cm",CKY000000000003856800,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,108,glass beaker,6.035,2.737,11.6599,6.1165,5.6249,108,glass beaker,6.035,2.737,9.5847,4.0503,3.5497,2.1505,2.1001,1.2794,3.3795,1.3133,0.0753,0.0339,3.4744,0.3823,0.619,1.6644,1.0281,2.7156,0.6214,1.6415,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-9, 26.0 cm",NULL,88.563,89.705,88.563,89.705,"C0018A-10H-9, 28.0 cm",NULL,88.58,89.725,88.58,89.725,"C0018A-10H-9 W, 26.0--28.0 cm",CKY000000000003856700,PP,NULL,5,ykitamura333,NULL,CKY,2010-12-16T13:42:02Z,116,glass beaker,6.076,2.7,13.5227,7.2665,7.4467,116,glass beaker,6.076,2.7,10.7513,4.5072,4.6753,2.8719,2.8046,1.7619,4.5665,1.8072,0.1005,0.0453,4.5748,0.3857,0.6278,1.6307,1.0018,2.5965,0.6142,1.5918,kidoyo,2010-12-24T14:35:32Z
"C0018A-10H-9, 87.0 cm",NULL,89.1,90.315,89.1,90.315,"C0018A-10H-9, 88.0 cm",NULL,89.109,90.325,89.109,90.325,"C0018A-10H-9 WR, 87.0--88.0 cm",CKY000000000003724800,PP,NULL,5,mstrasser333,NULL,CKY,2010-12-14T06:34:33Z,114,glass beaker,6.055,2.683,10.1777,5.0981,4.1227,114,glass beaker,6.055,2.683,8.8155,3.7419,2.7605,1.4116,1.3785,1.0366,2.4151,1.0589,0.0494,0.0223,2.7111,0.3424,0.5207,1.7071,1.1226,2.6154,0.5708,1.3298,kidoyo,2010-12-24T14:35:31Z
"C0018A-11H-1, 14.0 cm",NULL,89.77,89.79,89.77,89.79,"C0018A-11H-1, 16.0 cm",NULL,89.788,89.81,89.788,89.81,"C0018A-11H-1 W, 14.0--16.0 cm",CKY000000000003875000,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,630,glass beaker,6.074,2.754,11.3739,5.9526,5.2999,630,glass beaker,6.074,2.754,9.4843,4.0713,3.4103,1.9581,1.9122,1.2864,3.1986,1.3173,0.0685,0.0309,3.3418,0.3695,0.5859,1.6569,1.0448,2.5978,0.5978,1.4865,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-2, 18.5 cm",NULL,90.364,90.48,90.364,90.48,"C0018A-11H-2, 20.5 cm",NULL,90.381,90.5,90.381,90.5,"C0018A-11H-2 W, 18.5--20.5 cm",CKY000000000003875100,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,639,glass beaker,6.153,2.767,11.3444,5.8441,5.1914,639,glass beaker,6.153,2.767,9.5109,4.0186,3.3579,1.9,1.8555,1.2216,3.0771,1.2516,0.0665,0.03,3.2914,0.366,0.5773,1.6871,1.0696,2.6943,0.603,1.5189,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-2, 116.0 cm",NULL,91.202,91.455,91.202,91.455,"C0018A-11H-2, 118.0 cm",NULL,91.219,91.475,91.219,91.475,"C0018A-11H-2 W, 116.0--118.0 cm",CKY000000000003875200,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,112,glass beaker,6.019,2.67,11.2237,5.7594,5.2047,112,glass beaker,6.019,2.67,9.3922,3.9359,3.3732,1.8979,1.8534,1.236,3.0894,1.2659,0.0664,0.0299,3.3068,0.3647,0.5739,1.6847,1.0704,2.6754,0.5999,1.4995,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-3, 31.0 cm",NULL,91.64,91.965,91.64,91.965,"C0018A-11H-3, 33.0 cm",NULL,91.658,91.985,91.658,91.985,"C0018A-11H-3 W, 31.0--33.0 cm",CKY000000000003875300,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,637,glass beaker,6.11,2.711,11.0207,5.6389,4.9107,637,glass beaker,6.11,2.711,9.3404,3.9659,3.2304,1.7412,1.7004,1.2275,2.9279,1.2549,0.0609,0.0274,3.1695,0.3546,0.5494,1.6772,1.0825,2.5821,0.5808,1.3853,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-3, 116.0 cm",NULL,92.371,92.815,92.371,92.815,"C0018A-11H-3, 118.0 cm",NULL,92.388,92.835,92.388,92.835,"C0018A-11H-3 A, 116.0--118.0 cm",CKY000000000003875400,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,107,glass beaker,6.089,2.699,10.5851,5.5129,4.4961,107,glass beaker,6.089,2.699,8.8997,3.8348,2.8107,1.7465,1.7056,1.1083,2.8139,1.1358,0.0611,0.0275,2.7496,0.3884,0.6352,1.5978,0.9771,2.4809,0.6061,1.5389,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-4, 28.0 cm",NULL,92.827,93.345,92.827,93.345,"C0018A-11H-4, 30.0 cm",NULL,92.844,93.365,92.844,93.365,"C0018A-11H-4 W, 28.0--30.0 cm",CKY000000000003875500,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,8,glass beaker,4.555,2.039,9.577,4.9999,5.022,8,glass beaker,4.555,2.039,7.9785,3.4083,3.4235,1.6565,1.6177,1.3432,2.9609,1.3693,0.058,0.0261,3.3655,0.3298,0.4922,1.6961,1.1366,2.5056,0.5464,1.2044,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-5, 13.0 cm",NULL,93.403,94.015,93.403,94.015,"C0018A-11H-5, 15.0 cm",NULL,93.42,94.035,93.42,94.035,"C0018A-11H-5 W, 13.0--15.0 cm",CKY000000000003875600,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,110,glass beaker,5.992,2.719,11.658,5.9422,5.666,110,glass beaker,5.992,2.719,9.7759,4.0683,3.7839,1.9504,1.9047,1.3185,3.2232,1.3493,0.0683,0.0308,3.7156,0.3442,0.5249,1.7579,1.1528,2.8181,0.5909,1.4446,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-6, 30.0 cm",NULL,93.738,94.405,93.738,94.405,"C0018A-11H-6, 32.0 cm",NULL,93.755,94.425,93.755,94.425,"C0018A-11H-6 W, 30.0--32.0 cm",CKY000000000003875700,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,22,glass beaker,4.595,2.092,10.6476,5.4941,6.0526,22,glass beaker,4.595,2.092,8.7845,3.6392,4.1895,1.9307,1.8854,1.5167,3.4021,1.5472,0.0676,0.0305,4.1219,0.319,0.4684,1.7791,1.2116,2.7177,0.5542,1.2431,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-6, 88.0 cm",NULL,94.237,94.985,94.237,94.985,"C0018A-11H-6, 90.0 cm",NULL,94.254,95.005,94.254,95.005,"C0018A-11H-6 W, 88.0--90.0 cm",CKY000000000003875800,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,650,glass beaker,6.089,2.713,11.3042,5.74,5.2152,650,glass beaker,6.089,2.713,9.6388,4.0818,3.5498,1.7258,1.6854,1.3416,3.027,1.3688,0.0604,0.0272,3.4894,0.3309,0.4946,1.7229,1.1528,2.6009,0.5568,1.2563,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-7, 36.0 cm",NULL,95.002,95.875,95.002,95.875,"C0018A-11H-7, 38.0 cm",NULL,95.019,95.895,95.019,95.895,"C0018A-11H-7 W, 36.0--38.0 cm",CKY000000000003875900,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,3,glass beaker,4.511,2.001,8.6312,4.1697,4.1202,3,glass beaker,4.511,2.001,7.6322,3.1751,3.1212,1.0352,1.0109,1.1578,2.1687,1.1741,0.0362,0.0163,3.085,0.2512,0.3356,1.8998,1.4225,2.6645,0.4661,0.8731,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-7, 86.0 cm",NULL,95.432,96.375,95.432,96.375,"C0018A-11H-7, 88.0 cm",NULL,95.449,96.395,95.449,96.395,"C0018A-11H-7 W, 86.0--88.0 cm",CKY000000000003876000,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,31,glass beaker,4.61,2.067,10.3042,5.4896,5.6942,31,glass beaker,4.61,2.067,8.2147,3.4091,3.6047,2.1653,2.1146,1.308,3.4226,1.3421,0.0758,0.0341,3.5289,0.3803,0.6136,1.6637,1.0311,2.6979,0.6178,1.6167,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-8, 24.0 cm",NULL,96.107,97.16,96.107,97.16,"C0018A-11H-8, 26.0 cm",NULL,96.124,97.18,96.124,97.18,"C0018A-11H-8 W, 24.0--26.0 cm",CKY000000000003876100,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,130,glass beaker,6.103,2.696,11.2958,5.7776,5.1928,130,glass beaker,6.103,2.696,9.4827,3.9723,3.3797,1.8789,1.8349,1.2467,3.0816,1.2763,0.0658,0.0296,3.3139,0.3618,0.567,1.6851,1.0754,2.6581,0.5954,1.4718,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-8, 94.0 cm",NULL,96.708,97.86,96.708,97.86,"C0018A-11H-8, 95.0 cm",NULL,96.717,97.87,96.717,97.87,"C0018A-11H-8 WR, 94.0--95.0 cm",CKY000000000003730300,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T11:06:04Z,21,glass beaker,4.555,2.054,7.6918,3.9485,3.1368,21,glass beaker,4.555,2.054,6.5121,2.774,1.9571,1.2225,1.1938,0.7007,1.8945,0.72,0.0428,0.0193,1.9143,0.3897,0.6386,1.6557,1.0105,2.732,0.6301,1.7037,kidoyo,2010-12-24T14:35:31Z
"C0018A-11H-10, 33.0 cm",NULL,97.418,98.685,97.418,98.685,"C0018A-11H-10, 35.0 cm",NULL,97.435,98.705,97.435,98.705,"C0018A-11H-10 W, 33.0--35.0 cm",CKY000000000003876200,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T18:18:43Z,631,glass beaker,5.985,2.726,10.984,5.6813,4.999,631,glass beaker,5.985,2.726,9.1872,3.8923,3.2022,1.862,1.8184,1.1369,2.9553,1.1663,0.0652,0.0294,3.137,0.3725,0.5936,1.6915,1.0615,2.7593,0.6153,1.5994,kidoyo,2010-12-24T14:35:32Z
"C0018A-11H-10, 61.0 cm",NULL,97.658,98.965,97.658,98.965,"C0018A-11H-10, 62.0 cm",NULL,97.667,98.975,97.667,98.975,"C0018A-11H-10 WR, 61.0--62.0 cm",CKY000000000003732300,PP,NULL,5,yabukit,NULL,CKY,2010-12-14T13:01:59Z,17,glass beaker,4.585,2.043,7.8731,4.0756,3.2881,17,glass beaker,4.585,2.043,6.6256,2.8336,2.0406,1.2927,1.2624,0.7702,2.0326,0.7906,0.0452,0.0204,1.9954,0.3931,0.6478,1.6177,0.9817,2.5908,0.6211,1.6391,kidoyo,2010-12-24T14:35:31Z
"C0018A-11H-11, 18.5 cm",NULL,98.475,99.915,98.475,99.915,"C0018A-11H-11, 19.5 cm",NULL,98.484,99.925,98.484,99.925,"C0018A-11H-11 WR, 18.5--19.5 cm",CKY000000000003727600,PP,NULL,3,yabukit,NULL,CKY,2010-12-14T10:08:07Z,35,glass beaker,4.582,2.094,8.8108,4.6322,4.2288,35,glass beaker,4.582,2.094,7.3292,3.1571,2.7472,1.5353,1.4993,1.0389,2.5382,1.0631,0.0537,0.0242,2.6935,0.3631,0.57,1.6661,1.0612,2.5926,0.5907,1.4432,kidoyo,2010-12-24T14:35:31Z
"C0018A-12H-1, 26.0 cm",NULL,99.392,99.41,99.392,99.41,"C0018A-12H-1, 28.0 cm",NULL,99.41,99.43,99.41,99.43,"C0018A-12H-1 W, 26.0--28.0 cm",CKY000000000003880500,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,137,glass beaker,6.088,2.745,11.1469,5.6784,5.0589,137,glass beaker,6.088,2.745,9.4406,3.9795,3.3526,1.7682,1.7268,1.2066,2.9334,1.2345,0.0619,0.0279,3.2907,0.3495,0.5373,1.7246,1.1218,2.7273,0.5887,1.4311,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-2, 30.0 cm",NULL,100.061,100.13,100.061,100.13,"C0018A-12H-2, 32.0 cm",NULL,100.08,100.15,100.08,100.15,"C0018A-12H-2 W, 30.0--32.0 cm",CKY000000000003880600,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,509,glass beaker,4.606,2.068,10.5537,5.5695,5.9477,509,glass beaker,4.606,2.068,8.4677,3.4926,3.8617,2.1617,2.111,1.3905,3.5015,1.4246,0.0757,0.0341,3.786,0.3635,0.571,1.6986,1.0813,2.7228,0.6029,1.5182,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-2, 115.0 cm",NULL,100.852,100.98,100.852,100.98,"C0018A-12H-2, 117.0 cm",NULL,100.871,101,100.871,101,"C0018A-12H-2 W, 115.0--117.0 cm",CKY000000000003880700,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,641,glass beaker,6.173,2.812,11.6282,5.9694,5.4552,641,glass beaker,6.173,2.812,9.7567,4.1061,3.5837,1.9394,1.8939,1.2635,3.1574,1.2941,0.0679,0.0306,3.5158,0.3555,0.5516,1.7278,1.1135,2.7826,0.5998,1.4989,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-3, 28.0 cm",NULL,101.191,101.345,101.191,101.345,"C0018A-12H-3, 30.0 cm",NULL,101.21,101.365,101.21,101.365,"C0018A-12H-3 W, 28.0--30.0 cm",CKY000000000003880800,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,421,glass beaker,6.215,2.784,10.7014,5.5012,4.4864,421,glass beaker,6.215,2.784,9.0806,3.8875,2.8656,1.6796,1.6402,1.077,2.7172,1.1035,0.0588,0.0265,2.8068,0.3744,0.5984,1.6511,1.033,2.6061,0.6036,1.5229,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-3, 100.0 cm",NULL,101.861,102.065,101.861,102.065,"C0018A-12H-3, 102.0 cm",NULL,101.88,102.085,101.88,102.085,"C0018A-12H-3 W, 100.0--102.0 cm",CKY000000000003880900,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,642,glass beaker,6.093,2.753,11.7266,6.1025,5.6336,642,glass beaker,6.093,2.753,9.729,4.1136,3.636,2.0701,2.0216,1.3279,3.3495,1.3606,0.0725,0.0327,3.5635,0.3675,0.5809,1.6819,1.0639,2.6836,0.6036,1.5224,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-4, 14.0 cm",NULL,102.377,102.62,102.377,102.62,"C0018A-12H-4, 16.0 cm",NULL,102.396,102.64,102.396,102.64,"C0018A-12H-4 W, 14.0--16.0 cm",CKY000000000003881000,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,123,glass beaker,6.061,2.721,11.9257,6.1891,5.8647,123,glass beaker,6.061,2.721,9.87,4.1423,3.809,2.1303,2.0804,1.3877,3.4681,1.4213,0.0746,0.0336,3.7344,0.3632,0.5705,1.691,1.0768,2.6911,0.5999,1.4992,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-4, 68.0 cm",NULL,102.879,103.16,102.879,103.16,"C0018A-12H-4, 69.0 cm",NULL,102.889,103.17,102.889,103.17,"C0018A-12H-4 WR, 68.0--69.0 cm",CKY000000000003738700,PP,NULL,5,marion333,NULL,CKY,2010-12-14T16:30:13Z,7,glass beaker,4.58,2.033,9.5199,5.0783,4.9399,7,glass beaker,4.58,2.033,7.6925,3.2589,3.1125,1.8937,1.8493,1.196,3.0453,1.2259,0.0663,0.0299,3.0462,0.3833,0.6217,1.6221,1.0003,2.547,0.6073,1.5462,kidoyo,2010-12-24T14:35:31Z
"C0018A-12H-5, 21.5 cm",NULL,103.563,103.895,103.563,103.895,"C0018A-12H-5, 22.5 cm",NULL,103.572,103.905,103.572,103.905,"C0018A-12H-5 WR, 21.5--22.5 cm",CKY000000000003694900,PP,NULL,7,suzukit,NULL,CKY,2010-12-13T05:35:03Z,126,glass beaker,6.042,2.701,11.3792,5.9154,5.3372,126,glass beaker,6.042,2.701,9.3661,3.9111,3.3241,2.0861,2.0372,1.1772,3.2144,1.2101,0.073,0.0329,3.2511,0.3909,0.6417,1.6604,1.0114,2.7617,0.6338,1.7305,kidoyo,2010-12-24T14:35:31Z
"C0018A-12H-6, 29.0 cm",NULL,103.842,104.195,103.842,104.195,"C0018A-12H-6, 31.0 cm",NULL,103.861,104.215,103.861,104.215,"C0018A-12H-6 W, 29.0--31.0 cm",CKY000000000003881100,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,126,glass beaker,6.042,2.701,11.0374,5.7278,4.9954,126,glass beaker,6.042,2.701,9.1815,3.88,3.1395,1.9232,1.8781,1.1487,3.0268,1.179,0.0673,0.0303,3.0722,0.385,0.626,1.6504,1.015,2.6745,0.6205,1.635,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-6, 130.0 cm",NULL,104.781,105.205,104.781,105.205,"C0018A-12H-6, 132.0 cm",NULL,104.8,105.225,104.8,105.225,"C0018A-12H-6 W, 130.0--132.0 cm",CKY000000000003881200,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,127,glass beaker,5.998,2.683,11.4984,5.9716,5.5004,127,glass beaker,5.998,2.683,9.5208,4.0026,3.5228,2.0493,2.0013,1.2873,3.2886,1.3196,0.0717,0.0323,3.4511,0.3726,0.5938,1.6726,1.0494,2.6809,0.6086,1.5546,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-7, 44.0 cm",NULL,105.297,105.76,105.297,105.76,"C0018A-12H-7, 46.0 cm",NULL,105.316,105.78,105.316,105.78,"C0018A-12H-7 W, 44.0--46.0 cm",CKY000000000003881300,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,4,glass beaker,4.668,2.085,9.9357,5.2109,5.2677,4,glass beaker,4.668,2.085,8.0629,3.3463,3.3949,1.9407,1.8952,1.2307,3.1259,1.2613,0.0679,0.0306,3.327,0.3684,0.5833,1.6852,1.0643,2.7033,0.6063,1.5399,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-7, 132.0 cm",NULL,106.116,106.64,106.116,106.64,"C0018A-12H-7, 134.0 cm",NULL,106.134,106.66,106.134,106.66,"C0018A-12H-7 W, 132.0--134.0 cm",CKY000000000003881400,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,634,glass beaker,6.175,2.748,11.1162,5.6995,4.9412,634,glass beaker,6.175,2.748,9.3676,3.9586,3.1926,1.812,1.7695,1.182,2.9515,1.2106,0.0634,0.0286,3.1292,0.3667,0.5791,1.6741,1.0602,2.6474,0.5995,1.497,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-8, 53.0 cm",NULL,106.697,107.265,106.697,107.265,"C0018A-12H-8, 55.0 cm",NULL,106.716,107.285,106.716,107.285,"C0018A-12H-8 W, 53.0--55.0 cm",CKY000000000003881500,PP,NULL,5,yabukit,NULL,CKY,2010-12-16T22:28:03Z,646,glass beaker,6.115,2.74,11.1613,5.8132,5.0463,646,glass beaker,6.115,2.74,9.3009,3.9609,3.1859,1.9279,1.8827,1.1905,3.0732,1.2209,0.0675,0.0304,3.1184,0.382,0.6182,1.642,1.0147,2.6194,0.6126,1.5814,kidoyo,2010-12-24T14:35:32Z
"C0018A-12H-8, 120.5 cm",NULL,107.325,107.94,107.325,107.94,"C0018A-12H-8, 121.5 cm",NULL,107.334,107.95,107.334,107.95,"C0018A-12H-8 WR, 120.5--121.5 cm",CKY000000000003735300,PP,NULL,5,marion333,NULL,CKY,2010-12-14T15:49:08Z,36,glass beaker,4.521,2.046,9.1661,4.8842,4.6451,36,glass beaker,4.521,2.046,7.3938,3.1196,2.8728,1.8366,1.7936,1.0446,2.8382,1.0736,0.0643,0.029,2.8085,0.3954,0.6539,1.6366,0.9895,2.6886,0.6319,1.717,kidoyo,2010-12-24T14:35:31Z
