Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0006E-3H-8, 20.0 cm",NULL,21.29,22.085,21.29,22.085,"C0006E-3H-8, 22.0 cm",NULL,21.307,22.105,21.307,22.105,"C0006E-3H-8 W, 20.0--22.0 cm",CKY000000000000980700,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-29T15:51:01Z,NULL,150,glass beaker,6.111,2.68,14.881,7.313931,8.77,150,glass beaker,6.111,2.68,12.799,5.241,6.688,2.157513,2.106946,2.526985,4.633931,2.561,0.07551301,0.03401487,6.612487,0.2460106,0.3262786,1.892561,1.426971,2.616749,0.4546779,0.8337786,david_goldsby316,2008-01-14T06:53:18Z
"C0006E-3H-8, 100.0 cm",NULL,22.004,22.885,22.004,22.885,"C0006E-3H-8, 102.0 cm",NULL,22.021,22.905,22.021,22.905,"C0006E-3H-8 W, 100.0--102.0 cm",CKY000000000000980800,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-29T15:51:01Z,NULL,113,glass beaker,5.985,2.629,15.467,7.798037,9.482,113,glass beaker,5.985,2.629,12.95,5.292,6.965,2.60829,2.547158,2.621878,5.169037,2.663,0.09129023,0.04112172,6.87371,0.2750781,0.3794589,1.834384,1.329785,2.621674,0.4927724,0.9715014,david_goldsby316,2008-01-14T06:53:20Z
"C0006E-3H-9, 20.0 cm",NULL,22.548,23.495,22.548,23.495,"C0006E-3H-9, 22.0 cm",NULL,22.566,23.515,22.566,23.515,"C0006E-3H-9 W, 20.0--22.0 cm",CKY000000000000980900,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-29T15:51:01Z,NULL,10,glass cell,4.544,2.032,13.21,6.92454,8.666,10,glass cell,4.544,2.032,10.579,4.305,6.035,2.726425,2.662524,2.230016,4.89254,2.273,0.09542494,0.04298421,5.939575,0.3146117,0.4590269,1.771268,1.214006,2.663468,0.5442008,1.193949,david_goldsby316,2008-01-14T06:53:18Z
"C0006E-3H-9, 100.0 cm",NULL,23.262,24.295,23.262,24.295,"C0006E-3H-9, 102.0 cm",NULL,23.28,24.315,23.28,24.315,"C0006E-3H-9 W, 100.0--102.0 cm",CKY000000000000981000,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-29T15:51:02Z,NULL,129,glass beaker,6.074,2.747,15.347,7.493744,9.273,129,glass beaker,6.074,2.747,13.222,5.378,7.148,2.202073,2.150461,2.596283,4.746744,2.631,0.0770726,0.03471739,7.070928,0.2374714,0.3114263,1.95355,1.489637,2.723481,0.4530393,0.8282848,david_goldsby316,2008-01-14T06:53:20Z
"C0006E-4H-1, 23.0 cm",NULL,24.416,24.42,24.416,24.42,"C0006E-4H-1, 25.0 cm",NULL,24.435,24.44,24.435,24.44,"C0006E-4H-1 W, 23.0--25.0 cm",CKY000000000001023700,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-30T20:17:44Z,NULL,147,glass beaker,6.026,2.675,13.563,6.739485,7.537,147,glass beaker,6.026,2.675,11.608,4.793,5.582,2.025907,1.978425,2.08606,4.064485,2.118,0.07090679,0.03194,5.511093,0.2687949,0.3676053,1.854356,1.355914,2.641867,0.486759,0.9484025,tsutsumi316,2008-01-01T00:26:55Z
"C0006E-4H-1, 99.0 cm",NULL,25.161,25.18,25.161,25.18,"C0006E-4H-1, 101.0 cm",NULL,25.181,25.2,25.181,25.2,"C0006E-4H-1 W, 99.0--101.0 cm",CKY000000000001023800,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-30T20:17:44Z,NULL,203,glass beaker,6.041,2.699,14.705,7.265526,8.664,203,glass beaker,6.041,2.699,12.53,5.1,6.489,2.253886,2.201061,2.365466,4.566526,2.401,0.07888607,0.03553427,6.410114,0.2601438,0.351614,1.897285,1.403718,2.709874,0.4819989,0.9304977,tsutsumi316,2008-01-01T00:48:20Z
"C0006E-4H-2, 27.5 cm",NULL,25.868,25.9,25.868,25.9,"C0006E-4H-2, 29.5 cm",NULL,25.887,25.92,25.887,25.92,"C0006E-4H-2 W, 27.5--29.5 cm",CKY000000000001023900,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-30T20:17:45Z,NULL,1,glass cell,4.598,2.069,11.461,5.899058,6.863,1,glass cell,4.598,2.069,9.408,3.855,4.81,2.127461,2.077599,1.752459,3.830058,1.786,0.0744612,0.03354108,4.735539,0.30999,0.4492543,1.791879,1.236414,2.702225,0.5424458,1.185533,tsutsumi316,2008-01-01T00:48:21Z
"C0006E-4H-2, 99.0 cm",NULL,26.569,26.615,26.569,26.615,"C0006E-4H-2, 101.0 cm",NULL,26.589,26.635,26.589,26.635,"C0006E-4H-2 W, 99.0--101.0 cm",CKY000000000001024000,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-30T20:17:45Z,NULL,169,glass beaker,6.051,2.751,11.147,5.655126,5.096,168,glass beaker,6.088,2.784,9.606,4.117,3.518,1.635233,1.596907,1.307219,2.904126,1.333,0.05723319,0.02578072,3.460767,0.3208856,0.4725059,1.754745,1.191672,2.647427,0.5498752,1.221606,tsutsumi316,2008-01-01T00:48:21Z
"C0006E-4H-3, 23.0 cm",NULL,27.207,27.265,27.207,27.265,"C0006E-4H-3, 25.0 cm",NULL,27.226,27.285,27.226,27.285,"C0006E-4H-3 W, 23.0--25.0 cm",CKY000000000001024100,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-30T20:17:45Z,NULL,161,glass beaker,6.097,2.722,14.69,7.049654,8.593,161,glass beaker,6.097,2.722,12.774,5.142,6.677,1.985492,1.938957,2.388697,4.327654,2.42,0.06949228,0.03130283,6.607508,0.2310593,0.3004904,1.985602,1.52681,2.766155,0.4480388,0.8117217,tsutsumi316,2008-01-01T00:48:21Z
"C0006E-4H-4, 29.5 cm",NULL,28.649,28.735,28.649,28.735,"C0006E-4H-4, 31.0 cm",NULL,28.663,28.75,28.663,28.75,"C0006E-4H-4 WR, 29.5--31.0 cm",CKY000000000000984700,PP,NULL,2,arito316,NULL,CKY,2007-12-29T17:37:32Z,NULL,14,glass cell,4.569,2.054,12.392,6.137964,7.823,14,glass cell,4.569,2.054,10.547,4.301,5.978,1.911917,1.867107,2.216857,4.083964,2.247,0.06691715,0.03014286,5.911083,0.2443969,0.3234462,1.915541,1.447389,2.666425,0.45718,0.8422313,tsutsumi316,2008-01-01T00:26:54Z
"C0006E-4H-4, 112.0 cm",NULL,29.458,29.56,29.458,29.56,"C0006E-4H-4, 114.0 cm",NULL,29.478,29.58,29.478,29.58,"C0006E-4H-4 W, 112.0--114.0 cm",CKY000000000001024200,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-30T20:17:46Z,NULL,139,glass beaker,6.097,2.688,13.569,6.444593,7.472,139,glass beaker,6.097,2.688,12.098,4.98,6.001,1.524352,1.488625,2.267967,3.756593,2.292,0.05335237,0.0240326,5.947648,0.2040086,0.256295,1.989036,1.583256,2.622457,0.3962701,0.6563698,tsutsumi316,2008-01-01T00:48:22Z
"C0006E-4H-5, 0.0 cm",NULL,29.811,29.92,29.811,29.92,"C0006E-4H-5, 1.5 cm",NULL,29.826,29.935,29.826,29.935,"C0006E-4H-5 WR, 0.0--1.5 cm",CKY000000000000955200,PP,NULL,8,arito316,NULL,CKY,2007-12-28T20:41:32Z,NULL,176,glass beaker,5.97,2.665,15.066,7.234811,9.096,176,glass beaker,5.97,2.665,13.186,5.363,7.216,1.948187,1.902526,2.667285,4.569811,2.698,0.06818658,0.03071468,7.147814,0.2141806,0.272557,1.990454,1.564138,2.679808,0.4163248,0.7132817,tsutsumi316,2007-12-30T22:23:12Z
"C0006E-4H-6, 99.0 cm",NULL,31.013,31.145,31.013,31.145,"C0006E-4H-6, 101.0 cm",NULL,31.032,31.165,31.032,31.165,"C0006E-4H-6 W, 99.0--101.0 cm",CKY000000000001024400,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-30T20:17:46Z,NULL,190,glass beaker,6.064,2.72,14.488,7.01272,8.424,190,glass beaker,6.064,2.72,12.587,5.12,6.523,1.969948,1.923777,2.368942,4.29272,2.4,0.06894824,0.03105777,6.454052,0.2338495,0.3052266,1.962392,1.503488,2.724444,0.4481489,0.8120829,tsutsumi316,2008-01-01T00:48:22Z
"C0006E-5H-1, 99.0 cm",NULL,34.19,34.21,34.19,34.21,"C0006E-5H-1, 101.0 cm",NULL,34.21,34.23,34.21,34.23,"C0006E-5H-1 W, 99.0--101.0 cm",CKY000000000001055200,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-31T22:48:25Z,NULL,182,glass beaker,6.113,2.799,12.544,6.092205,6.431,182,glass beaker,6.113,2.799,10.984,4.539,4.871,1.61658,1.578692,1.714513,3.293205,1.74,0.05658035,0.02548665,4.81442,0.2513731,0.3357789,1.952809,1.461925,2.808039,0.4793785,0.9207812,tsutsumi316,2008-01-01T01:02:34Z
"C0006E-5H-1, 126.5 cm",NULL,34.459,34.485,34.459,34.485,"C0006E-5H-1, 128.0 cm",NULL,34.474,34.5,34.474,34.5,"C0006E-5H-1 WR, 126.5--128.0 cm",CKY000000000000992900,PP,NULL,8,arito316,NULL,CKY,2007-12-29T22:17:01Z,NULL,9,glass cell,4.585,2.063,11.337,5.67056,6.752,9,glass cell,4.585,2.063,9.629,3.97,5.044,1.769948,1.728465,1.879095,3.60756,1.907,0.06194823,0.02790461,4.982052,0.2621369,0.3552649,1.871625,1.381003,2.651303,0.479123,0.9198389,tsutsumi316,2008-01-01T00:48:23Z
"C0006E-5H-2, 23.0 cm",NULL,34.846,34.88,34.846,34.88,"C0006E-5H-2, 25.0 cm",NULL,34.866,34.9,34.866,34.9,"C0006E-5H-2 W, 23.0--25.0 cm",CKY000000000001055300,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-31T22:48:26Z,NULL,4,glass cell,4.67,2.076,13.741,6.829583,9.071,4,glass cell,4.67,2.076,11.579,4.677,6.909,2.240415,2.187905,2.565678,4.753583,2.601,0.07841457,0.03532188,6.830585,0.2469865,0.3279974,1.908245,1.436934,2.662292,0.4602644,0.8527589,tsutsumi316,2008-01-01T01:02:34Z
"C0006E-5H-3, 0.0 cm",NULL,35.787,35.84,35.787,35.84,"C0006E-5H-3, 1.5 cm",NULL,35.801,35.855,35.801,35.855,"C0006E-5H-3 WR, 0.0--1.5 cm",CKY000000000000960200,PP,NULL,8,arito316,NULL,CKY,2007-12-28T23:49:01Z,NULL,189,glass beaker,6.03,2.678,15.042,7.433374,9.012,189,glass beaker,6.03,2.678,12.832,5.233,6.802,2.290156,2.23648,2.518894,4.755374,2.555,0.0801555,0.03610608,6.721844,0.2541229,0.3407034,1.895119,1.413526,2.66857,0.4703058,0.8878817,tsutsumi316,2007-12-30T22:23:14Z
"C0006E-5H-4, 20.0 cm",NULL,36.193,36.255,36.193,36.255,"C0006E-5H-4, 21.5 cm",NULL,36.208,36.27,36.208,36.27,"C0006E-5H-4 WR, 20.0--21.5 cm",CKY000000000000992300,PP,NULL,8,arito316,NULL,CKY,2007-12-29T21:11:43Z,NULL,114,glass beaker,6.061,2.735,13.296,6.520247,7.235,114,glass beaker,6.061,2.735,11.516,4.748,5.455,1.84456,1.801328,1.983919,3.785247,2.013,0.06455964,0.02908092,5.39044,0.2549495,0.3421909,1.911368,1.424066,2.717067,0.4758812,0.9079643,tsutsumi316,2008-01-01T00:48:23Z
"C0006E-5H-4, 100.0 cm",NULL,36.977,37.055,36.977,37.055,"C0006E-5H-4, 102.0 cm",NULL,36.997,37.075,36.997,37.075,"C0006E-5H-4 W, 100.0--102.0 cm",CKY000000000001055400,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-31T22:48:26Z,NULL,151,glass beaker,5.999,2.718,12.163,5.88481,6.164,151,glass beaker,5.999,2.718,10.742,4.47,4.743,1.472539,1.438026,1.728784,3.16681,1.752,0.0515389,0.02321572,4.691461,0.2388934,0.3138764,1.946438,1.481447,2.713734,0.4540929,0.8318136,tsutsumi316,2008-01-01T01:02:35Z
"C0006E-5H-5, 23.0 cm",NULL,37.638,37.73,37.638,37.73,"C0006E-5H-5, 25.0 cm",NULL,37.658,37.75,37.658,37.75,"C0006E-5H-5 W, 23.0--25.0 cm",CKY000000000001055500,PP,NULL,5,tsutsumi316,NULL,CKY,2007-12-31T22:48:26Z,NULL,153,glass beaker,6.069,2.733,13.085,6.20675,7.016,153,glass beaker,6.069,2.733,11.65,4.778,5.581,1.487047,1.452194,2.021556,3.47375,2.045,0.05204667,0.02344445,5.528954,0.2119508,0.2689563,2.01972,1.591639,2.735,0.418048,0.7183547,tsutsumi316,2008-01-01T01:02:35Z
"C0006E-5H-5, 70.0 cm",NULL,38.099,38.2,38.099,38.2,"C0006E-5H-5, 71.5 cm",NULL,38.113,38.215,38.113,38.215,"C0006E-5H-5 WR, 70.0--71.5 cm",CKY000000000000985000,PP,NULL,8,arito316,NULL,CKY,2007-12-29T18:28:03Z,NULL,7,glass cell,4.588,2.091,12.187,5.831558,7.599,7,glass cell,4.588,2.091,10.708,4.359,6.12,1.532643,1.496721,2.243837,3.740558,2.268,0.05364253,0.0241633,6.066358,0.20169,0.2526463,2.031515,1.621779,2.703564,0.4001331,0.6670365,tsutsumi316,2008-01-13T17:26:07Z
"C0006E-7H-1, 20.0 cm",NULL,38.873,38.89,38.873,38.89,"C0006E-7H-1, 22.0 cm",NULL,38.891,38.91,38.891,38.91,"C0006E-7H-1 W, 20.0--22.0 cm",CKY000000000001005200,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:46Z,NULL,111,glass beaker,6.065,2.702,11.46,5.488712,5.395,111,glass beaker,6.065,2.702,10.246,4.28,4.181,1.258031,1.228546,1.558166,2.786712,1.578,0.04403112,0.01983384,4.136969,0.2331846,0.3040949,1.935973,1.484534,2.655024,0.4408586,0.7884563,david_goldsby316,2008-01-14T07:14:59Z
"C0006E-7H-1, 100.0 cm",NULL,39.604,39.69,39.604,39.69,"C0006E-7H-1, 102.0 cm",NULL,39.622,39.71,39.622,39.71,"C0006E-7H-1 W, 100.0--102.0 cm",CKY000000000001005300,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:47Z,NULL,138,glass beaker,5.99,2.626,13.678,6.669399,7.688,138,glass beaker,5.99,2.626,11.933,4.932,5.943,1.80829,1.765908,2.277491,4.043399,2.306,0.0632902,0.0285091,5.87971,0.2352094,0.3075475,1.901371,1.45415,2.581661,0.4367386,0.7753745,david_goldsby316,2008-01-14T07:15:00Z
"C0006E-7H-2, 20.0 cm",NULL,40.157,40.295,40.157,40.295,"C0006E-7H-2, 22.0 cm",NULL,40.175,40.315,40.175,40.315,"C0006E-7H-2 W, 20.0--22.0 cm",CKY000000000001005400,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:47Z,NULL,3,glass cell,4.512,2.03,11.348,5.452719,6.836,3,glass cell,4.512,2.03,9.906,4.017,5.394,1.494301,1.459278,1.963441,3.422719,1.987,0.05230056,0.02355881,5.341699,0.2185928,0.2797425,1.997243,1.56066,2.72058,0.4263505,0.7432246,david_goldsby316,2008-01-14T07:15:00Z
"C0006E-7H-2, 100.0 cm",NULL,40.888,41.095,40.888,41.095,"C0006E-7H-2, 102.0 cm",NULL,40.906,41.115,40.906,41.115,"C0006E-7H-2 W, 100.0--102.0 cm",CKY000000000001005500,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:47Z,NULL,158,glass beaker,6.019,2.709,12.825,6.727744,6.806,158,glass beaker,6.019,2.709,10.7,4.612,4.681,2.202073,2.150461,1.868283,4.018744,1.903,0.0770726,0.03471739,4.603927,0.3235487,0.4783031,1.693564,1.145613,2.464256,0.5351078,1.151036,david_goldsby316,2008-01-14T07:15:00Z
"C0006E-7H-3, 20.0 cm",NULL,41.445,41.705,41.445,41.705,"C0006E-7H-3, 22.0 cm",NULL,41.464,41.725,41.464,41.725,"C0006E-7H-3 W, 20.0--22.0 cm",CKY000000000001005600,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:47Z,NULL,16,glass cell,4.613,2.072,12.763,6.234116,8.15,16,glass cell,4.613,2.072,10.953,4.432,6.34,1.875648,1.831687,2.330429,4.162116,2.36,0.06564772,0.02957104,6.274352,0.2301408,0.2989389,1.958139,1.507491,2.692359,0.4400855,0.7859871,david_goldsby316,2008-01-14T07:15:01Z
"C0006E-7H-4, 0.0 cm",NULL,42.551,42.915,42.551,42.915,"C0006E-7H-4, 1.5 cm",NULL,42.565,42.93,42.565,42.93,"C0006E-7H-4 WR, 0.0--1.5 cm",CKY000000000000981400,PP,NULL,8,arito316,NULL,CKY,2007-12-29T16:05:45Z,NULL,137,glass beaker,6.089,2.707,14.617,7.181018,8.528,137,glass beaker,6.089,2.707,12.555,5.128,6.466,2.136788,2.086707,2.387312,4.474018,2.421,0.07478762,0.03368812,6.391212,0.2505614,0.3343321,1.906116,1.428517,2.677158,0.4664054,0.8740821,tsutsumi316,2008-01-01T00:26:53Z
"C0006E-7H-4, 20.5 cm",NULL,42.739,43.12,42.739,43.12,"C0006E-7H-4, 22.0 cm",NULL,42.752,43.135,42.752,43.135,"C0006E-7H-4 WR, 20.5--22.0 cm",CKY000000000000981900,PP,NULL,8,arito316,NULL,CKY,2007-12-29T16:06:50Z,NULL,122,glass beaker,5.971,2.701,14.116,6.930559,8.145,122,glass beaker,5.971,2.701,12.178,5.001,6.207,2.00829,1.961221,2.268338,4.229559,2.3,0.07029021,0.03166226,6.13671,0.2465673,0.3272585,1.925733,1.45091,2.705377,0.463694,0.8646071,tsutsumi316,2008-01-01T00:26:54Z
"C0006E-7H-5, 20.0 cm",NULL,42.953,43.355,42.953,43.355,"C0006E-7H-5, 22.0 cm",NULL,42.972,43.375,42.972,43.375,"C0006E-7H-5 W, 20.0--22.0 cm",CKY000000000001005700,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:48Z,NULL,194,glass beaker,6.04,2.751,14.687,7.128445,8.647,194,glass beaker,6.04,2.751,12.723,5.173,6.683,2.035233,1.987532,2.389913,4.377445,2.422,0.07123322,0.03208703,6.611767,0.2353687,0.3078199,1.975353,1.510417,2.76653,0.4540393,0.8316338,david_goldsby316,2008-01-14T07:15:01Z
"C0006E-7H-5, 100.0 cm",NULL,43.685,44.155,43.685,44.155,"C0006E-7H-5, 102.0 cm",NULL,43.703,44.175,43.703,44.175,"C0006E-7H-5 W, 100.0--102.0 cm",CKY000000000001005800,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:48Z,NULL,15,glass cell,4.558,2.072,14.547,7.433618,9.989,15,glass cell,4.558,2.072,11.934,4.832,7.376,2.707772,2.644309,2.71731,5.361618,2.76,0.09477209,0.04269013,7.281228,0.2710754,0.371884,1.863057,1.358028,2.679572,0.4931922,0.9731347,david_goldsby316,2008-01-14T07:15:01Z
"C0006E-7H-6, 20.0 cm",NULL,44.247,44.77,44.247,44.77,"C0006E-7H-6, 22.0 cm",NULL,44.265,44.79,44.265,44.79,"C0006E-7H-6 W, 20.0--22.0 cm",CKY000000000001005900,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:48Z,NULL,168,glass beaker,6.088,2.784,12.196,6.193033,6.108,168,glass beaker,6.088,2.784,10.367,4.372,4.279,1.895337,1.850915,1.558119,3.409033,1.588,0.06633684,0.02988146,4.212663,0.310304,0.4499141,1.79171,1.235735,2.703686,0.5429442,1.187917,david_goldsby316,2008-01-14T07:15:01Z
"C0006E-7H-6, 100.0 cm",NULL,44.978,45.57,44.978,45.57,"C0006E-7H-6, 102.0 cm",NULL,44.996,45.59,44.996,45.59,"C0006E-7H-6 W, 100.0--102.0 cm",CKY000000000001006000,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:49Z,NULL,192,glass beaker,5.928,2.685,13.944,6.867432,8.016,192,glass beaker,5.928,2.685,11.977,4.909,6.049,2.038342,1.990568,2.191864,4.182432,2.224,0.07134202,0.03213605,5.977658,0.2542842,0.3409934,1.916588,1.42923,2.727203,0.4759356,0.9081623,david_goldsby316,2008-01-14T07:15:02Z
"C0006E-7H-7, 20.0 cm",NULL,45.535,46.18,45.535,46.18,"C0006E-7H-7, 22.0 cm",NULL,45.553,46.2,45.553,46.2,"C0006E-7H-7 W, 20.0--22.0 cm",CKY000000000001006100,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:49Z,NULL,36,glass cell,4.536,2.006,14.396,7.616941,9.86,36,glass cell,4.536,2.006,11.398,4.632,6.862,3.106736,3.033922,2.57702,5.610941,2.626,0.1087358,0.04898011,6.753264,0.3150848,0.4600347,1.757281,1.203588,2.620571,0.5407152,1.177298,david_goldsby316,2008-01-14T07:15:02Z
"C0006E-7H-7, 100.0 cm",NULL,46.266,46.98,46.266,46.98,"C0006E-7H-7, 102.0 cm",NULL,46.285,47,46.285,47,"C0006E-7H-7 W, 100.0--102.0 cm",CKY000000000001006200,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T07:54:49Z,NULL,195,glass beaker,6.061,2.75,14.014,6.923576,7.953,195,glass beaker,6.061,2.75,12.08,4.998,6.019,2.004145,1.957173,2.216403,4.173576,2.248,0.07014513,0.03159691,5.948855,0.2519986,0.3368959,1.90556,1.425362,2.684013,0.4689439,0.8830401,david_goldsby316,2008-01-14T07:15:02Z
"C0006E-7H-8, 20.0 cm",NULL,46.824,47.59,46.824,47.59,"C0006E-7H-8, 22.0 cm",NULL,46.842,47.61,46.842,47.61,"C0006E-7H-8 W, 20.0--22.0 cm",CKY000000000001007200,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T09:31:20Z,NULL,22,glass cell,4.602,2.058,13.646,6.794639,9.044,22,glass cell,4.602,2.058,11.497,4.655,6.895,2.226943,2.174749,2.561891,4.736639,2.597,0.07794307,0.03510949,6.817057,0.2462343,0.3266722,1.909371,1.439218,2.660948,0.4591333,0.8488844,david_goldsby316,2008-01-14T07:15:03Z
"C0006E-7H-8, 100.0 cm",NULL,47.555,48.39,47.555,48.39,"C0006E-7H-8, 102.0 cm",NULL,47.573,48.41,47.573,48.41,"C0006E-7H-8 W, 100.0--102.0 cm",CKY000000000001007300,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T09:31:20Z,NULL,202,glass beaker,6.017,2.685,15.647,8.072956,9.63,202,glass beaker,6.017,2.685,12.882,5.32,6.865,2.865285,2.79813,2.589827,5.387956,2.635,0.1002851,0.04517345,6.764715,0.2975374,0.4235633,1.78732,1.255525,2.612034,0.5193305,1.080431,david_goldsby316,2008-01-14T07:15:03Z
"C0006E-8H-1, 55.0 cm",NULL,48.679,48.74,48.679,48.74,"C0006E-8H-1, 56.5 cm",NULL,48.692,48.755,48.692,48.755,"C0006E-8H-1 WR, 55.0--56.5 cm",CKY000000000001001400,PP,NULL,10,arito316,NULL,CKY,2007-12-30T00:47:46Z,NULL,160,glass beaker,6.045,2.676,14.004,6.986923,7.959,160,glass beaker,6.045,2.676,11.92,4.912,5.875,2.159586,2.10897,2.201952,4.310923,2.236,0.07558555,0.03404755,5.799414,0.2713388,0.3723799,1.84624,1.345284,2.63376,0.4892155,0.9577728,david_goldsby316,2008-01-14T07:15:03Z
"C0006E-8H-1, 100.0 cm",NULL,49.079,49.19,49.079,49.19,"C0006E-8H-1, 102.0 cm",NULL,49.097,49.21,49.097,49.21,"C0006E-8H-1 W, 100.0--102.0 cm",CKY000000000000979200,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-29T14:38:41Z,NULL,6,glass cell,4.527,2.039,12.58,6.129347,8.053,6,glass cell,4.527,2.039,10.823,4.38,6.296,1.820725,1.778052,2.312295,4.090347,2.341,0.06372544,0.02870515,6.232275,0.2260928,0.2921446,1.968782,1.523654,2.695277,0.4346947,0.7689556,david_goldsby316,2008-01-14T07:15:04Z
"C0006E-8H-2, 20.0 cm",NULL,49.607,49.785,49.607,49.785,"C0006E-8H-2, 22.0 cm",NULL,49.625,49.805,49.625,49.805,"C0006E-8H-2 W, 20.0--22.0 cm",CKY000000000001011700,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T11:15:27Z,NULL,205,glass beaker,6.087,2.728,12.09,5.635728,6.003,205,glass beaker,6.087,2.728,10.65,4.202,4.563,1.492228,1.457254,1.450474,2.907728,1.474,0.05222802,0.02352613,4.510772,0.2485804,0.3308143,2.064499,1.551305,3.109861,0.5011659,1.004674,david_goldsby316,2008-01-26T07:21:09Z
"C0006E-8H-2, 80.0 cm",NULL,50.141,50.385,50.141,50.385,"C0006E-8H-2, 82.0 cm",NULL,50.158,50.405,50.158,50.405,"C0006E-8H-2 W, 80.0--82.0 cm",CKY000000000001011800,PP,NULL,5,david_goldsby316,NULL,CKY,2007-12-30T11:15:28Z,NULL,35,glass cell,4.599,2.052,10.525,5.027063,5.926,35,glass cell,4.599,2.052,9.162,3.67,4.563,1.412435,1.379331,1.595732,2.975063,1.618,0.04943527,0.02226814,4.513565,0.2383455,0.3129312,1.991891,1.517132,2.828523,0.4636309,0.8643879,david_goldsby316,2008-01-14T07:15:05Z
"C0006E-8H-2, 86.5 cm",NULL,50.198,50.45,50.198,50.45,"C0006E-8H-2, 88.0 cm",NULL,50.212,50.465,50.212,50.465,"C0006E-8H-2 WR, 86.5--88.0 cm",CKY000000000001002600,PP,NULL,8,arito316,NULL,CKY,2007-12-30T01:59:54Z,NULL,179,glass beaker,6.039,2.697,13.548,6.610508,7.509,179,glass beaker,6.039,2.697,11.828,4.898,5.789,1.782383,1.740609,2.172899,3.913508,2.201,0.06238347,0.02810066,5.726616,0.2373663,0.3112455,1.918739,1.463295,2.635473,0.4447694,0.8010536,david_goldsby316,2008-01-14T07:15:03Z
