Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008A-19H-2, 0.0 cm",NULL,151.38,151.38,151.38,151.38,"C0008A-19H-2, 1.5 cm",NULL,151.395,151.395,151.395,151.395,"C0008A-19H-2 WR, 0.0--1.5 cm",CKY000000000001597700,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T07:38:04Z,NULL,149,glass beaker,6.046,2.771,11.3701,5.6368,5.3241,149,glass beaker,6.046,2.771,9.784,4.0576,3.738,1.6436,1.6051,1.2607,2.8658,1.2866,0.0575,0.0259,3.6805,0.3087,0.4466,1.8578,1.2843,2.9194,0.5601,1.2732,fujikit,2010-08-10T11:47:53Z
"C0008A-19H-3, 60.0 cm",NULL,152.25,152.25,152.25,152.25,"C0008A-19H-3, 62.0 cm",NULL,152.27,152.27,152.27,152.27,"C0008A-19H-3 W, 60.0--62.0 cm",CKY000000000001687600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:45:44Z,NULL,35,glass beaker,4.599,2.052,12.2751,6.1496,7.6761,35,glass beaker,4.599,2.052,10.2925,4.1757,5.6935,2.0545,2.0063,2.0913,4.0976,2.1237,0.0719,0.0324,5.6216,0.2676,0.3655,1.8733,1.3719,2.6881,0.4896,0.9594,fujikit,2010-08-10T11:47:53Z
"C0008A-20H-1, 60.0 cm",NULL,153.336,153.35,153.336,153.35,"C0008A-20H-1, 62.0 cm",NULL,153.356,153.37,153.356,153.37,"C0008A-20H-1 W, 60.0--62.0 cm",CKY000000000001601300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-28T08:09:09Z,NULL,138,glass beaker,5.99,2.626,13.5806,7.0709,7.5906,138,glass beaker,5.99,2.626,11.1124,4.6134,5.1224,2.5577,2.4978,1.9471,4.4449,1.9874,0.0895,0.0403,5.0329,0.337,0.5082,1.7077,1.1323,2.5848,0.5619,1.2828,fujikit,2010-08-10T11:47:53Z
"C0008A-20H-2, 60.0 cm",NULL,154.611,154.655,154.611,154.655,"C0008A-20H-2, 62.0 cm",NULL,154.631,154.675,154.631,154.675,"C0008A-20H-2 W, 60.0--62.0 cm",CKY000000000001687700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:48:32Z,NULL,173,glass beaker,5.972,2.711,14.0331,7.1095,8.0611,173,glass beaker,5.972,2.711,11.8222,4.9082,5.8502,2.2911,2.2374,2.1611,4.3985,2.1972,0.0802,0.0361,5.77,0.2842,0.3971,1.8327,1.3118,2.6699,0.5087,1.0353,fujikit,2010-08-10T11:47:53Z
"C0008A-20H-3, 0.0 cm",NULL,155.051,155.105,155.051,155.105,"C0008A-20H-3, 1.5 cm",NULL,155.066,155.12,155.066,155.12,"C0008A-20H-3 WR, 0.0--1.5 cm",CKY000000000001604600,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T10:18:33Z,NULL,160,glass beaker,6.045,2.676,12.2417,6.2736,6.1967,160,glass beaker,6.045,2.676,10.2704,4.3109,4.2254,2.0428,1.9949,1.6027,3.5976,1.6349,0.0715,0.0322,4.1539,0.3297,0.4918,1.7225,1.1546,2.5918,0.5545,1.2447,fujikit,2010-08-10T11:47:53Z
"C0008A-20H-4, 60.0 cm",NULL,155.906,155.98,155.906,155.98,"C0008A-20H-4, 62.0 cm",NULL,155.926,156,155.926,156,"C0008A-20H-4 W, 60.0--62.0 cm",CKY000000000001687800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:48:32Z,NULL,158,glass beaker,6.019,2.709,13.467,6.9918,7.448,158,glass beaker,6.019,2.709,11.1971,4.7318,5.1781,2.3522,2.2971,1.9857,4.2828,2.0228,0.0823,0.0371,5.0958,0.3158,0.4616,1.739,1.1898,2.5662,0.5364,1.1568,fujikit,2010-08-10T11:47:53Z
"C0008A-20H-4, 94.5 cm",NULL,156.243,156.325,156.243,156.325,"C0008A-20H-4, 96.0 cm",NULL,156.258,156.34,156.258,156.34,"C0008A-20H-4 WR, 94.5--96.0 cm",CKY000000000001648300,PP,NULL,8,chesterf316,NULL,CKY,2008-01-29T04:31:22Z,NULL,184,glass beaker,6.06,2.729,12.6396,6.5368,6.5796,184,glass beaker,6.06,2.729,10.4918,4.3984,4.4318,2.2257,2.1735,1.6343,3.8078,1.6694,0.0779,0.0351,4.3539,0.3383,0.5112,1.7279,1.1434,2.6641,0.5708,1.3299,fujikit,2010-08-10T11:47:53Z
"C0008A-20H-5, 34.5 cm",NULL,156.952,157.05,156.952,157.05,"C0008A-20H-5, 36.0 cm",NULL,156.966,157.065,156.966,157.065,"C0008A-20H-5 WR, 34.5--36.0 cm",CKY000000000001649000,PP,NULL,8,chesterf316,NULL,CKY,2008-01-29T04:55:19Z,NULL,1,glass cell,4.598,2.069,12.196,6.464163,7.598,1,glass cell,4.598,2.069,9.708,3.987,5.11,2.578238,2.517811,1.877352,4.395163,1.918,0.09023841,0.04064793,5.019762,0.3393312,0.5136177,1.728719,1.14211,2.673852,0.5728595,1.34115,tsutsumi316,2008-01-31T21:08:38Z
"C0008A-20H-5, 60.0 cm",NULL,157.201,157.305,157.201,157.305,"C0008A-20H-5, 62.0 cm",NULL,157.22,157.325,157.22,157.325,"C0008A-20H-5 W, 60.0--62.0 cm",CKY000000000001687900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:48:33Z,NULL,113,glass beaker,5.985,2.629,13.2304,6.7374,7.2454,113,glass beaker,5.985,2.629,11.087,4.6034,5.102,2.2211,2.169,1.9394,4.1084,1.9744,0.0777,0.035,5.0243,0.3066,0.4421,1.7636,1.2229,2.5906,0.5279,1.1184,fujikit,2010-08-10T11:47:53Z
"C0008A-20H-6, 60.0 cm",NULL,158.183,158.31,158.183,158.31,"C0008A-20H-6, 62.0 cm",NULL,158.202,158.33,158.202,158.33,"C0008A-20H-6 W, 60.0--62.0 cm",CKY000000000001688000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-30T11:48:33Z,NULL,174,glass beaker,6.02,2.725,12.5044,6.3488,6.4844,174,glass beaker,6.02,2.725,10.5657,4.4186,4.5457,2.009,1.9619,1.6619,3.6238,1.6936,0.0703,0.0317,4.4754,0.3098,0.4489,1.7894,1.235,2.6929,0.5414,1.1805,fujikit,2010-08-10T11:47:53Z
"C0008A-21H-1, 25.0 cm",NULL,158.952,158.98,158.952,158.98,"C0008A-21H-1, 27.0 cm",NULL,158.969,159,158.969,159,"C0008A-21H-1 W, 25.0--27.0 cm",CKY000000000001698000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:52Z,NULL,146,glass beaker,6.07,2.781,13.444,6.973664,7.374,146,glass beaker,6.07,2.781,11.071,4.611,5.001,2.459067,2.401433,1.791231,4.192664,1.83,0.08606742,0.03876911,4.914932,0.3334781,0.5003258,1.758786,1.17227,2.743885,0.5727702,1.340661,tsutsumi316,2008-01-31T19:47:55Z
"C0008A-21H-2, 23.5 cm",NULL,160.183,160.37,160.183,160.37,"C0008A-21H-2, 25.5 cm",NULL,160.2,160.39,160.2,160.39,"C0008A-21H-2 W, 23.5--25.5 cm",CKY000000000001698100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:53Z,NULL,203,glass beaker,6.041,2.699,14.293,7.410375,8.252,203,glass beaker,6.041,2.699,11.624,4.753,5.583,2.765803,2.70098,2.010395,4.711375,2.054,0.09680318,0.04360504,5.486197,0.3351676,0.5041385,1.751506,1.164458,2.728915,0.5732891,1.343507,tsutsumi316,2008-01-31T19:47:56Z
"C0008A-21H-3, 22.5 cm",NULL,161.414,161.76,161.414,161.76,"C0008A-21H-3, 24.5 cm",NULL,161.432,161.78,161.432,161.78,"C0008A-21H-3 W, 22.5--24.5 cm",CKY000000000001698200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:53Z,NULL,154,glass beaker,6.043,2.67,12.837,6.482328,6.794,154,glass beaker,6.043,2.67,10.846,4.5,4.803,2.063212,2.014856,1.797472,3.812328,1.83,0.07221249,0.03252815,4.730787,0.3036816,0.4361246,1.782113,1.240918,2.631912,0.5285107,1.120939,tsutsumi316,2008-01-31T19:47:56Z
"C0008A-21H-3, 80.0 cm",NULL,161.923,162.335,161.923,162.335,"C0008A-21H-3, 81.5 cm",NULL,161.937,162.35,161.937,162.35,"C0008A-21H-3 WR, 80.0--81.5 cm",CKY000000000001649700,PP,NULL,8,chesterf316,NULL,CKY,2008-01-29T06:19:23Z,NULL,198,glass beaker,6.067,2.732,12.4009,6.1749,6.3339,198,glass beaker,6.067,2.732,10.6146,4.3964,4.5476,1.8511,1.8077,1.6352,3.4429,1.6644,0.0648,0.0292,4.4828,0.2923,0.4129,1.8397,1.302,2.7414,0.5251,1.1055,fujikit,2010-08-10T11:47:53Z
"C0008A-21H-4, 23.0 cm",NULL,162.658,163.165,162.658,163.165,"C0008A-21H-4, 25.0 cm",NULL,162.676,163.185,162.676,163.185,"C0008A-21H-4 W, 23.0--25.0 cm",CKY000000000001698300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:54Z,NULL,33,glass cell,4.621,2.028,12.133,6.119975,7.512,33,glass cell,4.621,2.028,10.061,4.057,5.44,2.14715,2.096826,1.995149,4.091975,2.029,0.07515032,0.03385149,5.36485,0.2858294,0.4002256,1.835788,1.311066,2.688948,0.5124241,1.050963,tsutsumi316,2008-01-31T19:47:56Z
"C0008A-21H-4, 48.0 cm",NULL,162.88,163.415,162.88,163.415,"C0008A-21H-4, 49.5 cm",NULL,162.893,163.43,162.893,163.43,"C0008A-21H-4 WR, 48.0--49.5 cm",CKY000000000001651300,PP,NULL,8,chesterf316,NULL,CKY,2008-01-29T06:47:21Z,NULL,205,glass beaker,6.087,2.728,13.4335,6.665,7.3465,205,glass beaker,6.087,2.728,11.5996,4.8391,5.5126,1.9004,1.8559,2.0811,3.937,2.1111,0.0665,0.03,5.4461,0.2587,0.3489,1.866,1.3833,2.6169,0.4714,0.8918,fujikit,2010-08-10T11:47:54Z
"C0008A-21H-5, 26.0 cm",NULL,163.73,164.375,163.73,164.375,"C0008A-21H-5, 27.5 cm",NULL,163.744,164.39,163.744,164.39,"C0008A-21H-5 WR, 26.0--27.5 cm",CKY000000000001616600,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T13:14:37Z,NULL,123,glass beaker,6.064,2.724,11.825,5.910556,5.761,123,glass beaker,6.064,2.724,10.116,4.209,4.052,1.770985,1.729477,1.457079,3.186556,1.485,0.0619845,0.02792095,3.990015,0.3074092,0.4438541,1.807908,1.25214,2.738366,0.5427417,1.186948,tsutsumi316,2008-01-31T20:07:26Z
"C0008A-21H-6, 22.0 cm",NULL,163.952,164.625,163.952,164.625,"C0008A-21H-6, 25.0 cm",NULL,163.978,164.655,163.978,164.655,"C0008A-21H-6 W, 22.0--25.0 cm",CKY000000000001698400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:54Z,NULL,36,glass cell,4.536,2.006,10.844,5.638611,6.308,36,glass cell,4.536,2.006,8.918,3.721,4.382,1.995855,1.949077,1.683534,3.632611,1.715,0.06985498,0.03146621,4.312145,0.3164006,0.462845,1.736492,1.187065,2.561365,0.5365499,1.15773,tsutsumi316,2008-01-31T20:07:21Z
"C0008A-21H-7, 23.0 cm",NULL,165.223,166.06,165.223,166.06,"C0008A-21H-7, 25.0 cm",NULL,165.241,166.08,165.241,166.08,"C0008A-21H-7 W, 23.0--25.0 cm",CKY000000000001698500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:55Z,NULL,122,glass beaker,5.971,2.701,14.43,7.376298,8.459,122,glass beaker,5.971,2.701,11.973,4.93,6.002,2.546114,2.486439,2.188859,4.675298,2.229,0.08911406,0.04014147,5.912886,0.3009947,0.4306043,1.809296,1.264708,2.701356,0.5318248,1.135953,tsutsumi316,2008-01-31T20:07:21Z
"C0008A-21H-8, 23.0 cm",NULL,166.432,167.425,166.432,167.425,"C0008A-21H-8, 25.0 cm",NULL,166.45,167.445,166.45,167.445,"C0008A-21H-8 W, 23.0--25.0 cm",CKY000000000001698600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:55Z,NULL,172,glass beaker,6.038,2.688,14.256,7.224764,8.218,172,glass beaker,6.038,2.688,11.906,4.885,5.868,2.435233,2.378157,2.158607,4.536764,2.197,0.08523323,0.03839334,5.782767,0.2963292,0.4211191,1.811423,1.274646,2.678935,0.5241968,1.101709,tsutsumi316,2008-01-31T20:07:22Z
"C0008A-21H-9, 23.0 cm",NULL,167.592,168.735,167.592,168.735,"C0008A-21H-9, 25.0 cm",NULL,167.61,168.755,167.61,168.755,"C0008A-21H-9 W, 23.0--25.0 cm",CKY000000000001698700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:55Z,NULL,159,glass beaker,6.088,2.772,15.051,7.686884,8.963,159,glass beaker,6.088,2.772,12.499,5.146,6.411,2.64456,2.582578,2.332306,4.914884,2.374,0.09255966,0.04169354,6.318441,0.295053,0.4185463,1.823644,1.285573,2.709095,0.5254605,1.107306,tsutsumi316,2008-01-31T20:07:22Z
"C0008A-22H-2, 23.5 cm",NULL,168.682,168.735,168.682,168.735,"C0008A-22H-2, 25.5 cm",NULL,168.7,168.755,168.7,168.755,"C0008A-22H-2 W, 23.5--25.5 cm",CKY000000000001698800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:56Z,NULL,145,glass beaker,5.966,2.637,14.422,7.364215,8.456,145,glass beaker,5.966,2.637,11.946,4.899,5.98,2.565803,2.505667,2.221548,4.727215,2.262,0.08980318,0.04045188,5.890197,0.3034299,0.4356057,1.788791,1.246018,2.651393,0.5300514,1.127892,tsutsumi316,2008-01-31T20:07:22Z
"C0008A-22H-3, 23.5 cm",NULL,169.854,170.045,169.854,170.045,"C0008A-22H-3, 25.5 cm",NULL,169.872,170.065,169.872,170.065,"C0008A-22H-3 W, 23.5--25.5 cm",CKY000000000001698900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:56Z,NULL,133,glass beaker,6.022,2.692,12.599,6.357293,6.577,133,glass beaker,6.022,2.692,10.6,4.367,4.578,2.071503,2.022952,1.642341,3.665293,1.675,0.07250265,0.03265885,4.505498,0.3149616,0.4597722,1.7944,1.229233,2.743338,0.5519209,1.231749,tsutsumi316,2008-01-31T20:07:23Z
"C0008A-22H-4, 23.0 cm",NULL,171.017,171.345,171.017,171.345,"C0008A-22H-4, 25.0 cm",NULL,171.034,171.365,171.034,171.365,"C0008A-22H-4 W, 23.0--25.0 cm",CKY000000000001699000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:57Z,NULL,148,glass beaker,6.08,2.753,13.874,7.036017,7.794,148,glass beaker,6.08,2.753,11.582,4.754,5.502,2.37513,2.319462,1.963554,4.283017,2.001,0.0831296,0.03744576,5.41887,0.3047382,0.4383071,1.819745,1.265199,2.759725,0.5415488,1.181257,tsutsumi316,2008-01-31T20:07:23Z
"C0008A-22H-5, 68.5 cm",NULL,172.662,173.185,172.662,173.185,"C0008A-22H-5, 70.0 cm",NULL,172.676,173.2,172.676,173.2,"C0008A-22H-5 WR, 68.5--70.0 cm",CKY000000000001660000,PP,NULL,8,chesterf316,NULL,CKY,2008-01-29T13:39:01Z,NULL,5,glass cell,4.594,2.062,11.8,6.033491,7.206,5,glass cell,4.594,2.062,9.617,3.86,5.023,2.262176,2.209156,1.762335,3.971491,1.798,0.07917623,0.03566497,4.943824,0.3139295,0.4575762,1.814432,1.244828,2.805269,0.5562536,1.253539,tsutsumi316,2008-02-01T01:58:46Z
"C0008A-22H-6, 0.0 cm",NULL,173.047,173.615,173.047,173.615,"C0008A-22H-6, 1.5 cm",NULL,173.061,173.63,173.061,173.63,"C0008A-22H-6 WR, 0.0--1.5 cm",CKY000000000001617200,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T13:18:04Z,NULL,7,glass cell,4.588,2.091,11.507,5.608601,6.919,7,glass cell,4.588,2.091,10.038,4.146,5.45,1.52228,1.486601,2.031,3.517601,2.055,0.05327983,0.02399992,5.39672,0.2200144,0.282075,1.966965,1.534205,2.657174,0.4226179,0.7319553,tsutsumi316,2008-01-31T20:07:26Z
"C0008A-22H-7, 23.0 cm",NULL,173.503,174.125,173.503,174.125,"C0008A-22H-7, 25.0 cm",NULL,173.521,174.145,173.521,174.145,"C0008A-22H-7 W, 23.0--25.0 cm",CKY000000000001699100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:57Z,NULL,152,glass beaker,6.064,2.776,14.176,6.996953,8.112,152,glass beaker,6.064,2.776,12.099,4.929,6.035,2.152332,2.101886,2.119067,4.220953,2.153,0.07533166,0.03393318,5.959668,0.2653269,0.3611496,1.921841,1.411925,2.812402,0.4979649,0.9918924,tsutsumi316,2008-01-31T20:07:23Z
"C0008A-22H-8, 23.0 cm",NULL,174.68,175.44,174.68,175.44,"C0008A-22H-8, 25.0 cm",NULL,174.698,175.46,174.698,175.46,"C0008A-22H-8 W, 23.0--25.0 cm",CKY000000000001699200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:58Z,NULL,108,glass beaker,6.035,2.701,13.915,6.978106,7.88,108,glass beaker,6.035,2.701,11.873,4.945,5.838,2.116062,2.066467,2.210639,4.277106,2.244,0.07406223,0.03336137,5.763938,0.2685358,0.3671209,1.842367,1.347626,2.607363,0.4831461,0.9347828,tsutsumi316,2008-01-31T20:07:24Z
"C0008A-22H-9, 23.0 cm",NULL,175.86,176.76,175.86,176.76,"C0008A-22H-9, 25.0 cm",NULL,175.878,176.78,175.878,176.78,"C0008A-22H-9 W, 23.0--25.0 cm",CKY000000000001699300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:58Z,NULL,175,glass beaker,6.139,2.807,13.05,6.570289,6.911,175,glass beaker,6.139,2.807,11.05,4.579,4.911,2.072539,2.023964,1.739325,3.763289,1.772,0.07253892,0.03267519,4.838461,0.2998899,0.4283467,1.836426,1.2857,2.781804,0.5378178,1.163649,tsutsumi316,2008-01-31T20:07:24Z
"C0008A-22H-10, 23.0 cm",NULL,177.032,178.07,177.032,178.07,"C0008A-22H-10, 25.0 cm",NULL,177.05,178.09,177.05,178.09,"C0008A-22H-10 W, 23.0--25.0 cm",CKY000000000001699400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-30T16:45:58Z,NULL,150,glass beaker,6.111,2.68,13.082,6.469759,6.971,150,glass beaker,6.111,2.68,11.19,4.586,5.079,1.960622,1.91467,1.875089,3.789759,1.906,0.06862181,0.03091073,5.010378,0.281254,0.3913121,1.839431,1.322084,2.672074,0.505222,1.021109,tsutsumi316,2008-01-31T20:07:24Z
"C0008A-23H-1, 23.0 cm",NULL,177.96,177.96,177.96,177.96,"C0008A-23H-1, 25.0 cm",NULL,177.98,177.98,177.98,177.98,"C0008A-23H-1 W, 23.0--25.0 cm",CKY000000000001726100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:45Z,NULL,157,glass beaker,6.049,2.679,13.554,6.820709,7.505,157,glass beaker,6.049,2.679,11.421,4.697,5.372,2.210363,2.158557,1.983152,4.141709,2.018,0.07736275,0.03484809,5.294637,0.2945187,0.417472,1.812054,1.27837,2.669809,0.5211755,1.088448,tsutsumi316,2008-01-31T21:08:30Z
"C0008A-23H-3, 40.0 cm",NULL,180.75,180.75,180.75,180.75,"C0008A-23H-3, 41.5 cm",NULL,180.765,180.765,180.765,180.765,"C0008A-23H-3 WR, 40.0--41.5 cm",CKY000000000001661000,PP,NULL,8,arito316,NULL,CKY,2008-01-29T15:16:41Z,NULL,110,glass beaker,5.992,2.65,12.659,6.389415,6.667,110,glass beaker,5.992,2.65,10.688,4.427,4.696,2.042487,1.994616,1.744799,3.739415,1.777,0.0714871,0.0322014,4.624513,0.3063578,0.4416654,1.782899,1.236694,2.650456,0.5334033,1.143178,tsutsumi316,2008-02-01T01:58:47Z
"C0008A-23H-3, 45.0 cm",NULL,180.8,180.8,180.8,180.8,"C0008A-23H-3, 47.0 cm",NULL,180.82,180.82,180.82,180.82,"C0008A-23H-3 W, 45.0--47.0 cm",CKY000000000001726300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:46Z,NULL,164,glass beaker,6.118,2.757,13.152,6.702849,7.034,164,glass beaker,6.118,2.757,11.051,4.611,4.933,2.177202,2.126174,1.819675,3.945849,1.854,0.07620213,0.03432528,4.856798,0.3095255,0.4482793,1.782633,1.230863,2.669047,0.5388382,1.168436,tsutsumi316,2008-01-31T21:08:31Z
"C0008A-23H-4, 23.0 cm",NULL,181.895,181.895,181.895,181.895,"C0008A-23H-4, 25.0 cm",NULL,181.915,181.915,181.915,181.915,"C0008A-23H-4 W, 23.0--25.0 cm",CKY000000000001726400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:47Z,NULL,17,glass cell,4.589,2.052,11.644,6.043753,7.055,17,glass cell,4.589,2.052,9.521,3.93,4.932,2.2,2.148437,1.843315,3.991753,1.878,0.07700006,0.03468471,4.855,0.3118356,0.4531411,1.767394,1.216258,2.633841,0.5382191,1.165529,tsutsumi316,2008-01-31T21:08:31Z
"C0008A-23H-5, 0.0 cm",NULL,182.035,182.035,182.035,182.035,"C0008A-23H-5, 1.5 cm",NULL,182.05,182.05,182.05,182.05,"C0008A-23H-5 WR, 0.0--1.5 cm",CKY000000000001619400,PP,NULL,8,chesterf316,NULL,CKY,2008-01-28T14:59:00Z,NULL,197,glass beaker,6.036,2.69,12.571,6.297894,6.535,197,glass beaker,6.036,2.69,10.71,4.445,4.674,1.928497,1.883298,1.724596,3.607894,1.755,0.06749746,0.03040426,4.606503,0.2951029,0.4186468,1.811306,1.276784,2.671062,0.5219938,1.092023,tsutsumi316,2008-01-31T20:07:26Z
"C0008A-24H-1, 21.5 cm",NULL,187.417,187.445,187.417,187.445,"C0008A-24H-1, 23.5 cm",NULL,187.434,187.465,187.434,187.465,"C0008A-24H-1 W, 21.5--23.5 cm",CKY000000000001726500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:47Z,NULL,206,glass beaker,6.02,2.646,11.827,5.953417,5.807,206,glass beaker,6.02,2.646,10.086,4.22,4.066,1.804145,1.76186,1.545556,3.307417,1.574,0.06314513,0.02844375,4.002855,0.3106845,0.4507146,1.755751,1.210266,2.589912,0.5326999,1.139952,tsutsumi316,2008-01-31T21:08:32Z
"C0008A-24H-2, 23.5 cm",NULL,187.83,187.92,187.83,187.92,"C0008A-24H-2, 25.0 cm",NULL,187.843,187.935,187.843,187.935,"C0008A-24H-2 WR, 23.5--25.0 cm",CKY000000000001664300,PP,NULL,8,arito316,NULL,CKY,2008-01-29T17:11:09Z,NULL,147,glass beaker,6.026,2.675,13.175,6.647114,7.149,147,glass beaker,6.026,2.675,11.135,4.616,5.109,2.11399,2.064443,1.907671,3.972114,1.941,0.07398969,0.03332869,5.03501,0.2957043,0.4198581,1.799797,1.267589,2.639349,0.519734,1.08218,tsutsumi316,2008-02-01T01:58:47Z
"C0008A-24H-2, 37.0 cm",NULL,187.947,188.055,187.947,188.055,"C0008A-24H-2, 39.0 cm",NULL,187.965,188.075,187.965,188.075,"C0008A-24H-2 W, 37.0--39.0 cm",CKY000000000001726600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:48Z,NULL,4,glass cell,4.67,2.076,11.762,6.013628,7.092,4,glass cell,4.67,2.076,9.84,4.1,5.17,1.99171,1.945029,1.992599,3.937628,2.024,0.0697099,0.03140085,5.10029,0.280839,0.3905091,1.801084,1.29527,2.559617,0.4939596,0.9761266,tsutsumi316,2008-01-31T21:08:32Z
"C0008A-24H-3, 19.0 cm",NULL,188.921,189.175,188.921,189.175,"C0008A-24H-3, 21.0 cm",NULL,188.938,189.195,188.938,189.195,"C0008A-24H-3 W, 19.0--21.0 cm",CKY000000000001726700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:48Z,NULL,118,glass beaker,5.99,2.716,13.102,6.565606,7.112,118,glass beaker,5.99,2.716,11.175,4.647,5.185,1.996891,1.950089,1.899517,3.849606,1.931,0.06989125,0.03148254,5.115109,0.2807777,0.3903908,1.847462,1.328736,2.692847,0.5065684,1.026623,tsutsumi316,2008-01-31T21:08:33Z
"C0008A-24H-4, 22.0 cm",NULL,190.094,190.525,190.094,190.525,"C0008A-24H-4, 25.0 cm",NULL,190.12,190.555,190.12,190.555,"C0008A-24H-4 W, 22.0--25.0 cm",CKY000000000001726800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:35:48Z,NULL,129,glass beaker,6.074,2.747,13.404,6.794066,7.33,129,glass beaker,6.074,2.747,11.353,4.752,5.279,2.125389,2.075575,1.971492,4.047066,2.005,0.07438866,0.0335084,5.204611,0.2899575,0.4083664,1.811189,1.286021,2.639936,0.5128591,1.052794,tsutsumi316,2008-01-31T21:08:33Z
"C0008A-24H-4, 83.0 cm",NULL,190.624,191.135,190.624,191.135,"C0008A-24H-4, 84.5 cm",NULL,190.637,191.15,190.637,191.15,"C0008A-24H-4 WR, 83.0--84.5 cm",CKY000000000001667600,PP,NULL,8,arito316,NULL,CKY,2008-01-29T17:55:52Z,NULL,10,glass cell,4.544,2.032,11.874,5.984228,7.33,10,glass cell,4.544,2.032,9.86,3.979,5.316,2.087047,2.038131,1.914096,3.952228,1.947,0.07304669,0.03290391,5.242953,0.2847267,0.398067,1.85465,1.326582,2.739127,0.5156918,1.064801,tsutsumi316,2008-01-31T20:07:25Z
