Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0001F-15H-1, 99.0 cm",NULL,214.203,214.28,214.203,214.28,"C0001F-15H-1, 100.0 cm",NULL,214.213,214.29,214.213,214.29,"C0001F-15H-1 W, 99.0--100.0 cm",CKY000000000000355200,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:30Z,123,glass beaker,6.064,2.724,10.746,5.459922,4.682,123,glass beaker,6.064,2.724,9.121,3.842,3.057,1.683938,1.64447,1.091451,2.735922,1.118,0.05893787,0.02654859,2.998062,0.3596621,0.5616755,1.711306,1.095814,2.746858,0.6010663,1.506682,hayashikz,2007-11-30T21:44:30Z
"C0001F-15H-2, 44.0 cm",NULL,215.001,215.145,215.001,215.145,"C0001F-15H-2, 45.0 cm",NULL,215.011,215.155,215.011,215.155,"C0001F-15H-2 WR, 44.0--45.0 cm",CKY000000000000342200,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-24T03:14:47Z,108,glass beaker,6.035,2.701,11.702,6.028406,5.667,108,glass beaker,6.035,2.701,9.729,4.064,3.694,2.04456,1.99664,1.330766,3.327406,1.363,0.07155964,0.03223407,3.622441,0.3607834,0.564415,1.703128,1.088668,2.722072,0.6000591,1.500369,hayashikz,2007-11-30T20:28:19Z
"C0001F-15H-2, 99.0 cm",NULL,215.509,215.695,215.509,215.695,"C0001F-15H-2, 100.0 cm",NULL,215.518,215.705,215.518,215.705,"C0001F-15H-2 W, 99.0--100.0 cm",CKY000000000000355300,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:30Z,116,glass beaker,6.065,2.703,11.589,5.911972,5.524,116,glass beaker,6.065,2.703,9.746,4.077,3.681,1.909845,1.865083,1.34389,3.208972,1.374,0.06684461,0.03011018,3.614155,0.3457358,0.5284346,1.721423,1.126266,2.689324,0.5812087,1.387824,hayashikz,2007-11-30T21:44:30Z
"C0001F-15H-3, 18.0 cm",NULL,216.095,216.33,216.095,216.33,"C0001F-15H-3, 19.0 cm",NULL,216.104,216.34,216.104,216.34,"C0001F-15H-3 W, 18.0--19.0 cm",CKY000000000000359500,PP,NULL,5,likosw315,NULL,CKY,2007-11-26T05:31:18Z,109,glass beaker,6.007,2.678,10.991,5.68799,4.984,109,glass beaker,6.007,2.678,9.152,3.857,3.145,1.9057,1.861035,1.148955,3.00999,1.179,0.06669953,0.03004483,3.0783,0.3823635,0.6190752,1.65582,1.022695,2.679217,0.618286,1.619763,hayashikz,2007-11-30T21:39:55Z
"C0001F-15H-3, 99.0 cm",NULL,216.842,217.14,216.842,217.14,"C0001F-15H-3, 100.0 cm",NULL,216.851,217.15,216.851,217.15,"C0001F-15H-3 W, 99.0--100.0 cm",CKY000000000000355100,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:29Z,128,glass beaker,6.025,2.648,12.635,6.576108,6.61,128,glass beaker,6.025,2.648,10.364,4.315,4.339,2.353368,2.298211,1.629897,3.928108,1.667,0.08236794,0.03710268,4.256632,0.3560315,0.5528709,1.682744,1.083634,2.611595,0.5850681,1.410034,hayashikz,2007-11-30T21:44:29Z
"C0001F-15H-4, 0.0 cm",NULL,216.888,217.19,216.888,217.19,"C0001F-15H-4, 1.0 cm",NULL,216.897,217.2,216.897,217.2,"C0001F-15H-4 WR, 0.0--1.0 cm",CKY000000000000284700,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-22T17:17:06Z,181,glass beaker,6.057,2.713,12.552,6.542982,6.495,181,glass beaker,6.057,2.713,10.252,4.253,4.195,2.38342,2.327558,1.502424,3.829982,1.54,0.08341975,0.03757647,4.11158,0.3669622,0.5796846,1.69583,1.073525,2.736632,0.6077204,1.549202,ishimori,2007-11-25T19:55:30Z
"C0001F-15H-4, 10.0 cm",NULL,216.98,217.29,216.98,217.29,"C0001F-15H-4, 11.0 cm",NULL,216.99,217.3,216.99,217.3,"C0001F-15H-4 WR, 10.0--11.0 cm",CKY000000000000352700,PP,NULL,8,likosw315,NULL,CKY,2007-11-25T10:03:43Z,118,glass beaker,5.99,2.716,11.387,5.747665,5.397,118,glass beaker,5.99,2.716,9.703,4.071,3.713,1.745078,1.704177,1.327487,3.031665,1.355,0.06107777,0.02751251,3.651922,0.3233422,0.4778518,1.78021,1.204593,2.751003,0.5621259,1.283762,hayashikz,2007-11-30T20:28:19Z
"C0001F-15H-5, 18.0 cm",NULL,217.252,217.585,217.252,217.585,"C0001F-15H-5, 19.0 cm",NULL,217.262,217.595,217.262,217.595,"C0001F-15H-5 W, 18.0--19.0 cm",CKY000000000000354900,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:28Z,18,glass cell,4.644,2.079,9.202,4.757353,4.558,18,glass cell,4.644,2.079,7.676,3.238,3.032,1.581347,1.544284,1.134069,2.678353,1.159,0.05534719,0.02493117,2.976653,0.3469388,0.5312501,1.701792,1.111374,2.624755,0.5765798,1.36172,hayashikz,2007-11-30T21:39:56Z
"C0001F-15H-5, 101.0 cm",NULL,218.018,218.415,218.018,218.415,"C0001F-15H-5, 102.0 cm",NULL,218.027,218.425,218.027,218.425,"C0001F-15H-5 W, 101.0--102.0 cm",CKY000000000000355000,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:29Z,190,glass beaker,6.064,2.72,11.347,5.82292,5.283,190,glass beaker,6.064,2.72,9.492,3.976,3.428,1.92228,1.877226,1.225694,3.10292,1.256,0.06727984,0.03030624,3.36072,0.3638614,0.5719845,1.70259,1.083083,2.741892,0.604987,1.531562,hayashikz,2007-11-30T21:40:36Z
"C0001F-15H-6, 20.0 cm",NULL,218.563,219.005,218.563,219.005,"C0001F-15H-6, 21.0 cm",NULL,218.572,219.015,218.572,219.015,"C0001F-15H-6 W, 20.0--21.0 cm",CKY000000000000354700,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:27Z,9,glass cell,4.585,2.063,10.338,5.342702,5.753,9,glass cell,4.585,2.063,8.433,3.446,3.848,1.974093,1.927825,1.351877,3.279702,1.383,0.06909332,0.03112312,3.778907,0.3431415,0.522398,1.754123,1.15221,2.795304,0.587805,1.426036,hayashikz,2007-11-30T21:39:55Z
"C0001F-16H-1, 24.0 cm",NULL,219.082,219.13,219.082,219.13,"C0001F-16H-1, 25.0 cm",NULL,219.09,219.14,219.09,219.14,"C0001F-16H-1 W, 24.0--25.0 cm",CKY000000000000355400,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:31Z,199,glass beaker,6.006,2.699,12.256,6.589888,6.25,199,glass beaker,6.006,2.699,9.705,4.05,3.699,2.643523,2.581566,1.309323,3.890888,1.351,0.09252339,0.0416772,3.606477,0.4229637,0.7329934,1.606317,0.9269031,2.754459,0.66349,1.97168,hayashikz,2007-11-30T21:44:30Z
"C0001F-17H-1, 24.0 cm",NULL,219.829,219.88,219.829,219.88,"C0001F-17H-1, 25.0 cm",NULL,219.837,219.89,219.837,219.89,"C0001F-17H-1 W, 24.0--25.0 cm",CKY000000000000355500,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:31Z,198,glass beaker,6.067,2.732,13.297,7.39811,7.23,198,glass beaker,6.067,2.732,10.108,4.223,4.041,3.304663,3.22721,1.438899,4.66611,1.491,0.1156633,0.05210059,3.925337,0.4570765,0.8418802,1.549471,0.841244,2.728013,0.6916276,2.242832,hayashikz,2007-11-30T21:44:31Z
"C0001F-18H-1, 24.0 cm",NULL,220.53,220.53,220.53,220.53,"C0001F-18H-1, 25.0 cm",NULL,220.54,220.54,220.54,220.54,"C0001F-18H-1 W, 24.0--25.0 cm",CKY000000000000355600,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:32Z,6,glass cell,4.527,2.039,11.292,6.2192,6.765,6,glass cell,4.527,2.039,8.583,3.522,4.056,2.807254,2.741459,1.438741,4.1802,1.483,0.09825396,0.04425854,3.957746,0.4149673,0.7093062,1.618344,0.9467838,2.750839,0.65582,1.905456,hayashikz,2007-11-30T21:46:41Z
"C0001F-18H-2, 18.0 cm",NULL,221.335,221.335,221.335,221.335,"C0001F-18H-2, 19.0 cm",NULL,221.345,221.345,221.345,221.345,"C0001F-18H-2 W, 18.0--19.0 cm",CKY000000000000355800,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:33Z,10,glass cell,4.544,2.032,11.142,5.99049,6.598,10,glass cell,4.544,2.032,8.729,3.588,4.185,2.500518,2.441912,1.516577,3.95849,1.556,0.0875182,0.03942261,4.097482,0.3789812,0.6102573,1.666797,1.035112,2.701795,0.6168798,1.610147,hayashikz,2007-11-30T21:46:42Z
"C0001F-18H-3, 29.0 cm",NULL,221.715,221.715,221.715,221.715,"C0001F-18H-3, 30.0 cm",NULL,221.725,221.725,221.725,221.725,"C0001F-18H-3 W, 29.0--30.0 cm",CKY000000000000355900,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:33Z,29,glass cell,4.458,2.031,9.905,5.184554,5.447,29,glass cell,4.458,2.031,7.966,3.254,3.508,2.009326,1.962233,1.191321,3.153554,1.223,0.07032648,0.03167859,3.437673,0.3688868,0.5845019,1.727257,1.090095,2.885597,0.622229,1.647106,hayashikz,2007-11-30T21:46:42Z
"C0001F-18H-3, 99.0 cm",NULL,222.415,222.415,222.415,222.415,"C0001F-18H-3, 100.0 cm",NULL,222.425,222.425,222.425,222.425,"C0001F-18H-3 W, 99.0--100.0 cm",CKY000000000000356000,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:34Z,161,glass beaker,6.097,2.722,12.243,6.287019,6.146,161,glass beaker,6.097,2.722,10.181,4.234,4.084,2.136788,2.086707,1.478312,3.565019,1.512,0.07478762,0.03368812,4.009212,0.3476713,0.5329694,1.723974,1.124598,2.71202,0.5853284,1.411547,hayashikz,2007-11-30T21:46:42Z
"C0001F-18H-4, 20.0 cm",NULL,222.815,222.815,222.815,222.815,"C0001F-18H-4, 21.0 cm",NULL,222.825,222.825,222.825,222.825,"C0001F-18H-4 WR, 20.0--21.0 cm",CKY000000000000292900,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-22T22:25:55Z,176,glass beaker,5.97,2.665,11.384,5.804086,5.414,176,glass beaker,5.97,2.665,9.567,3.995,3.597,1.882902,1.838771,1.300315,3.139086,1.33,0.06590161,0.02968541,3.531099,0.3477838,0.5332339,1.724706,1.124881,2.715573,0.5857664,1.414097,ishimori,2007-11-25T20:14:09Z
"C0001F-18H-5, 23.0 cm",NULL,223.06,223.06,223.06,223.06,"C0001F-18H-5, 24.0 cm",NULL,223.07,223.07,223.07,223.07,"C0001F-18H-5 W, 23.0--24.0 cm",CKY000000000000356100,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:34Z,179,glass beaker,6.039,2.697,12.541,6.539156,6.502,179,glass beaker,6.039,2.697,10.281,4.289,4.242,2.341969,2.287079,1.555077,3.842156,1.592,0.08196898,0.03692296,4.160031,0.3601921,0.5629691,1.692279,1.082733,2.675129,0.5952593,1.470717,hayashikz,2007-11-30T21:49:15Z
"C0001F-18H-5, 79.0 cm",NULL,223.62,223.62,223.62,223.62,"C0001F-18H-5, 80.0 cm",NULL,223.63,223.63,223.63,223.63,"C0001F-18H-5 W, 79.0--80.0 cm",CKY000000000000356200,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:35Z,127,glass beaker,5.997,2.7,11.455,5.844911,5.458,127,glass beaker,5.997,2.7,9.598,3.996,3.601,1.924352,1.87925,1.265661,3.144911,1.296,0.06735238,0.03033891,3.533647,0.3525747,0.5445796,1.735502,1.123608,2.791938,0.5975527,1.484797,hayashikz,2007-11-30T21:49:15Z
"C0001F-18H-6, 24.0 cm",NULL,224.51,224.51,224.51,224.51,"C0001F-18H-6, 25.0 cm",NULL,224.52,224.52,224.52,224.52,"C0001F-18H-6 W, 24.0--25.0 cm",CKY000000000000355700,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:32Z,115,glass beaker,6.019,2.682,11.622,5.927829,5.603,115,glass beaker,6.019,2.682,9.746,4.06,3.727,1.944042,1.898478,1.347351,3.245829,1.378,0.0680415,0.03064933,3.658958,0.3469644,0.5313101,1.726216,1.12728,2.715669,0.5848978,1.409045,hayashikz,2007-11-30T21:46:41Z
"C0001F-18H-6, 62.0 cm",NULL,224.89,224.89,224.89,224.89,"C0001F-18H-6, 63.5 cm",NULL,224.905,224.905,224.905,224.905,"C0001F-18H-6 WR, 62.0--63.5 cm",CKY000000000000344400,PP,NULL,8,hirono315,NULL,CKY,2007-11-24T06:06:55Z,162,glass beaker,5.999,2.708,10.841,5.469114,4.842,162,glass beaker,5.999,2.708,9.26,3.895,3.261,1.638342,1.599943,1.16117,2.761114,1.187,0.05734201,0.02582974,3.203658,0.3383606,0.5113973,1.75364,1.160277,2.758991,0.5794558,1.377871,hayashikz,2007-11-30T20:28:20Z
"C0001F-18H-6, 108.0 cm",NULL,225.35,225.35,225.35,225.35,"C0001F-18H-6, 109.5 cm",NULL,225.365,225.365,225.365,225.365,"C0001F-18H-6 WR, 108.0--109.5 cm",CKY000000000000345000,PP,NULL,8,hirono315,NULL,CKY,2007-11-24T06:32:30Z,191,glass beaker,6.066,2.767,10.906,5.52783,4.84,191,glass beaker,6.066,2.767,9.26,3.889,3.194,1.7057,1.665722,1.095108,2.76083,1.122,0.05969953,0.02689168,3.1343,0.3524173,0.5442042,1.753096,1.135275,2.862092,0.603341,1.521057,hayashikz,2007-11-30T21:39:15Z
"C0001F-18H-7, 31.0 cm",NULL,225.995,225.995,225.995,225.995,"C0001F-18H-7, 32.0 cm",NULL,226.005,226.005,226.005,226.005,"C0001F-18H-7 W, 31.0--32.0 cm",CKY000000000000356300,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:36Z,205,glass beaker,6.087,2.728,12.375,6.405709,6.288,205,glass beaker,6.087,2.728,10.242,4.282,4.155,2.210363,2.158557,1.519152,3.677709,1.554,0.07736275,0.03484809,4.077637,0.3515208,0.5420695,1.70976,1.108744,2.684154,0.5869298,1.420896,hayashikz,2007-11-30T21:49:15Z
"C0001F-19H-1, 24.0 cm",NULL,226.702,226.73,226.702,226.73,"C0001F-19H-1, 25.0 cm",NULL,226.711,226.74,226.711,226.74,"C0001F-19H-1 W, 24.0--25.0 cm",CKY000000000000358900,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:22:47Z,140,glass beaker,6.001,2.695,13.038,6.631369,7.037,140,glass beaker,6.001,2.695,10.827,4.43,4.826,2.291192,2.237492,1.698878,3.936369,1.735,0.08019177,0.03612242,4.745808,0.3255921,0.4827822,1.787688,1.205631,2.793496,0.5684151,1.317041,hayashikz,2007-11-30T21:59:14Z
"C0001F-19H-2, 25.0 cm",NULL,227.189,227.28,227.189,227.28,"C0001F-19H-2, 26.0 cm",NULL,227.198,227.29,227.198,227.29,"C0001F-19H-2 W, 25.0--26.0 cm",CKY000000000000359000,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:22:48Z,4,glass cell,4.67,2.076,11.744,6.076522,7.074,4,glass cell,4.67,2.076,9.568,3.91,4.898,2.254922,2.202072,1.798449,4.000522,1.834,0.07892234,0.0355506,4.819078,0.318762,0.4679158,1.768269,1.204612,2.679574,0.5504463,1.224428,hayashikz,2007-11-30T21:59:14Z
"C0001F-19H-2, 100.0 cm",NULL,227.853,228.03,227.853,228.03,"C0001F-19H-2, 101.0 cm",NULL,227.861,228.04,227.861,228.04,"C0001F-19H-2 W, 100.0--101.0 cm",CKY000000000000359100,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:22:48Z,22,glass cell,4.602,2.058,11.496,5.9423,6.894,22,glass cell,4.602,2.058,9.269,3.725,4.667,2.307772,2.253684,1.630616,3.8843,1.667,0.08077208,0.03638382,4.586228,0.3347508,0.5031961,1.774837,1.180709,2.812573,0.5802033,1.382105,hayashikz,2007-11-30T21:59:15Z
"C0001F-19H-3, 0.0 cm",NULL,228.034,228.235,228.034,228.235,"C0001F-19H-3, 1.0 cm",NULL,228.043,228.245,228.043,228.245,"C0001F-19H-3 WR, 0.0--1.0 cm",CKY000000000000295300,PP,NULL,8,underwoodm315,NULL,CKY,2007-11-23T00:22:53Z,151,glass beaker,5.999,2.718,12.187,6.251136,6.188,151,glass beaker,5.999,2.718,10.152,4.225,4.153,2.108808,2.059383,1.473753,3.533136,1.507,0.07380835,0.033247,4.079192,0.34079,0.5169672,1.751419,1.154553,2.767894,0.5828768,1.397373,ishimori,2007-11-25T20:14:11Z
"C0001F-19H-4, 18.5 cm",NULL,228.388,228.635,228.388,228.635,"C0001F-19H-4, 20.0 cm",NULL,228.401,228.65,228.401,228.65,"C0001F-19H-4 WR, 18.5--20.0 cm",CKY000000000000345600,PP,NULL,8,hirono315,NULL,CKY,2007-11-24T07:44:37Z,114,glass beaker,6.061,2.735,10.394,5.204667,4.333,114,glass beaker,6.061,2.735,8.94,3.757,2.879,1.506736,1.471422,0.9982451,2.469667,1.022,0.05273579,0.02375486,2.826264,0.347735,0.5331192,1.754488,1.144391,2.831233,0.5957976,1.474008,hayashikz,2007-11-30T21:50:47Z
"C0001F-19H-4, 112.0 cm",NULL,229.215,229.57,229.215,229.57,"C0001F-19H-4, 113.0 cm",NULL,229.224,229.58,229.224,229.58,"C0001F-19H-4 W, 112.0--113.0 cm",CKY000000000000359200,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:22:49Z,26,glass cell,4.589,2.068,10.051,5.159377,5.462,26,glass cell,4.589,2.068,8.301,3.417,3.712,1.813472,1.770968,1.320409,3.091377,1.349,0.06347155,0.02859079,3.648528,0.332016,0.4970419,1.76685,1.180227,2.76318,0.5728735,1.341227,hayashikz,2007-11-30T21:59:15Z
"C0001F-20X-1, 24.0 cm",NULL,230.059,230.07,230.059,230.07,"C0001F-20X-1, 25.0 cm",NULL,230.069,230.08,230.069,230.08,"C0001F-20X-1 W, 24.0--25.0 cm",CKY000000000000356400,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:36Z,2,glass cell,4.542,2.06,9.213,4.886225,4.671,2,glass cell,4.542,2.06,7.428,3.109,2.886,1.849741,1.806388,1.019837,2.826225,1.049,0.06474098,0.0291626,2.821259,0.3960053,0.6556438,1.652735,0.998243,2.766381,0.6391521,1.771251,hayashikz,2007-11-30T21:49:16Z
"C0001F-20X-1, 100.0 cm",NULL,230.784,230.83,230.784,230.83,"C0001F-20X-1, 101.0 cm",NULL,230.794,230.84,230.794,230.84,"C0001F-20X-1 W, 100.0--101.0 cm",CKY000000000000356500,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:37Z,120,glass beaker,6.112,2.707,12.416,6.665015,6.304,120,glass beaker,6.112,2.707,9.894,4.154,3.782,2.613472,2.552218,1.405796,3.958015,1.447,0.09147157,0.04120341,3.690528,0.4145735,0.7081565,1.592718,0.9324191,2.625223,0.6448228,1.815496,hayashikz,2007-11-30T21:49:16Z
"C0001F-20X-2, 24.0 cm",NULL,231.4,231.475,231.4,231.475,"C0001F-20X-2, 25.0 cm",NULL,231.409,231.485,231.409,231.485,"C0001F-20X-2 W, 24.0--25.0 cm",CKY000000000000356600,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:37Z,171,glass beaker,5.985,2.681,12.42,5.938616,6.435,17,glass cell,4.589,2.052,9.788,4.079,5.199,1.280829,1.25081,2.006807,3.257616,2.027,0.04482905,0.02019327,5.154171,0.1990411,0.2485034,1.975371,1.582191,2.568344,0.3839647,0.6232836,hayashikz,2007-11-30T21:52:56Z
"C0001F-20X-2, 104.0 cm",NULL,232.163,232.275,232.163,232.275,"C0001F-20X-2, 105.0 cm",NULL,232.173,232.285,232.173,232.285,"C0001F-20X-2 W, 104.0--105.0 cm",CKY000000000000356700,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:38Z,113,glass beaker,5.985,2.629,10.277,5.299809,4.292,113,glass beaker,5.985,2.629,8.626,3.656,2.641,1.710881,1.670782,1.000027,2.670809,1.027,0.05988088,0.02697337,2.581119,0.3986209,0.6628446,1.607004,0.9664185,2.58105,0.6255716,1.670738,hayashikz,2007-11-30T21:52:56Z
"C0001F-20X-3, 25.0 cm",NULL,232.75,232.89,232.75,232.89,"C0001F-20X-3, 26.0 cm",NULL,232.76,232.9,232.76,232.9,"C0001F-20X-3 W, 25.0--26.0 cm",CKY000000000000356800,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:38Z,117,glass beaker,6.089,2.724,10.556,5.470425,4.467,117,glass beaker,6.089,2.724,8.817,3.739,2.728,1.802073,1.759836,0.9865889,2.746425,1.015,0.06307259,0.02841108,2.664927,0.403419,0.6762183,1.626478,0.9703257,2.701153,0.6407734,1.783759,hayashikz,2007-11-30T21:52:57Z
"C0001F-20X-3, 100.0 cm",NULL,233.466,233.64,233.466,233.64,"C0001F-20X-3, 101.0 cm",NULL,233.475,233.65,233.475,233.65,"C0001F-20X-3 W, 100.0--101.0 cm",CKY000000000000356900,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:39Z,145,glass beaker,5.966,2.637,11.786,6.085062,5.82,145,glass beaker,5.966,2.637,9.734,4.042,3.768,2.126425,2.076587,1.371475,3.448062,1.405,0.07442493,0.03352474,3.693575,0.3653651,0.5757092,1.687905,1.071203,2.69314,0.6022475,1.514126,hayashikz,2007-11-30T21:52:57Z
"C0001F-20X-4, 24.0 cm",NULL,234.086,234.29,234.086,234.29,"C0001F-20X-4, 25.0 cm",NULL,234.096,234.3,234.096,234.3,"C0001F-20X-4 W, 24.0--25.0 cm",CKY000000000000357000,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:39Z,165,glass beaker,5.978,2.651,11.128,5.72219,5.15,165,glass beaker,5.978,2.651,9.335,3.937,3.357,1.858031,1.814483,1.256707,3.07119,1.286,0.06503114,0.02929331,3.291969,0.3607828,0.5644134,1.676874,1.071887,2.61952,0.5908079,1.44384,hayashikz,2007-11-30T21:52:57Z
"C0001F-20X-4, 100.0 cm",NULL,234.811,235.05,234.811,235.05,"C0001F-20X-4, 101.0 cm",NULL,234.821,235.06,234.821,235.06,"C0001F-20X-4 W, 100.0--101.0 cm",CKY000000000000357100,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:18:40Z,131,glass beaker,6.067,2.717,10.875,5.658951,4.808,131,glass beaker,6.067,2.717,9.027,3.819,2.96,1.915026,1.870142,1.071808,2.941951,1.102,0.06702596,0.03019187,2.892974,0.3982999,0.6619575,1.63429,0.9833524,2.699153,0.6356811,1.744848,hayashikz,2007-11-30T21:53:35Z
"C0001F-20X-5, 0.0 cm",NULL,234.964,235.21,234.964,235.21,"C0001F-20X-5, 1.0 cm",NULL,234.974,235.22,234.974,235.22,"C0001F-20X-5 WR, 0.0--1.0 cm",CKY000000000000303600,PP,NULL,8,hirono315,NULL,CKY,2007-11-23T04:57:37Z,7,glass cell,4.588,2.091,10.512,5.535348,5.924,7,glass cell,4.588,2.091,8.296,3.329,3.708,2.296373,2.242552,1.201796,3.444348,1.238,0.08037312,0.03620411,3.627627,0.3876389,0.6330235,1.719919,1.053212,3.018505,0.6510817,1.866001,ishimori,2007-11-25T20:50:53Z
"C0001F-20X-6, 26.0 cm",NULL,235.465,235.735,235.465,235.735,"C0001F-20X-6, 27.0 cm",NULL,235.475,235.745,235.475,235.745,"C0001F-20X-6 W, 26.0--27.0 cm",CKY000000000000357200,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:22:38Z,195,glass beaker,6.061,2.75,10.955,5.690234,4.894,195,glass beaker,6.061,2.75,9.172,3.915,3.111,1.847668,1.804364,1.13587,2.940234,1.165,0.06466844,0.02912993,3.046332,0.3775375,0.6065224,1.664494,1.036085,2.681937,0.6136803,1.58853,hayashikz,2007-11-30T21:56:39Z
"C0001F-20X-6, 100.0 cm",NULL,236.171,236.475,236.171,236.475,"C0001F-20X-6, 101.0 cm",NULL,236.181,236.485,236.181,236.485,"C0001F-20X-6 W, 100.0--101.0 cm",CKY000000000000357300,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:22:39Z,12,glass cell,4.541,2.028,9.601,5.027221,5.06,12,glass cell,4.541,2.028,7.815,3.249,3.274,1.850777,1.8074,1.191821,2.999221,1.221,0.06477725,0.02917894,3.209223,0.3657662,0.5767057,1.687105,1.070019,2.692705,0.6026231,1.516502,hayashikz,2007-11-30T21:56:39Z
"C0001F-20X-7, 24.0 cm",NULL,236.792,237.125,236.792,237.125,"C0001F-20X-7, 25.0 cm",NULL,236.801,237.135,236.801,237.135,"C0001F-20X-7 W, 24.0--25.0 cm",CKY000000000000357400,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:22:39Z,158,glass beaker,6.019,2.709,12.823,6.889444,6.804,158,glass beaker,6.019,2.709,10.17,4.248,4.151,2.749223,2.684788,1.495656,4.180444,1.539,0.09622287,0.04334364,4.054777,0.4040598,0.6780207,1.627578,0.9699393,2.711035,0.6422255,1.795057,hayashikz,2007-11-30T21:56:40Z
"C0001F-20X-7, 100.0 cm",NULL,237.517,237.885,237.517,237.885,"C0001F-20X-7, 101.0 cm",NULL,237.526,237.895,237.526,237.895,"C0001F-20X-7 W, 100.0--101.0 cm",CKY000000000000357500,PP,NULL,5,akopf315,NULL,CKY,2007-11-25T17:22:40Z,37,glass cell,4.613,2.084,10.24,5.45531,5.627,37,glass cell,4.613,2.084,8.245,3.469,3.632,2.067358,2.018904,1.352407,3.37131,1.385,0.07235757,0.0325935,3.559643,0.3673996,0.5807767,1.669084,1.055863,2.63208,0.5988484,1.492823,hayashikz,2007-11-30T21:56:40Z
