leg,site,hole,sample_depth,Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp,Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],"bulk CNS analysis; sample, cuttings::series number of mud logging::number","bulk CNS analysis; sample, cuttings::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, cuttings::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, cuttings::registerer","bulk CNS analysis; sample, cuttings::registration time-stamp",Rock Eval; sample::HI: HC/TOC [permil]::number,Rock Eval; sample::MinC [wt%]::number,Rock Eval; sample::OI: CO2/TOC [permil]::number,Rock Eval; sample::OICO: CO/TOC [permil]::number,Rock Eval; sample::oxiMinC [wt%]::number,Rock Eval; sample::PC [wt%]::number,Rock Eval; sample::PI::number,Rock Eval; sample::pyroMinC [wt%]::number,Rock Eval; sample::RC [wt%]::number,Rock Eval; sample::RCCO [wt%]::number,Rock Eval; sample::RCCO2 [wt%]::number,Rock Eval; sample::S1 [permil]::number,Rock Eval; sample::S2 [permil]::number,Rock Eval; sample::S3 [permil]::number,Rock Eval; sample::S4CO2 [permil]::number,Rock Eval; sample::S3' [permil]::number,Rock Eval; sample::S3CO [permil]::number,Rock Eval; sample::S4CO [permil]::number,Rock Eval; sample::S3'CO [permil]::number,Rock Eval; sample::Tmax [degree C]::number,Rock Eval; sample::TOC [wt%]::number,Rock Eval; sample::TpkS2 [degree C]::number,Rock Eval; sample::registerer,Rock Eval; sample::registration time-stamp,bulk CNS analysis::inorganic carbon content: carbonate analyzer [wt%]::number,bulk CNS analysis::CaCO3 content: from inorganic carbon content [wt%]::number,bulk CNS analysis::comment on measurement::text,Rock Eval::HI: HC/TOC [permil]::number,Rock Eval::MinC [wt%]::number,Rock Eval::OI: CO2/TOC [permil]::number,Rock Eval::OICO: CO/TOC [permil]::number,Rock Eval::oxiMinC [wt%]::number,Rock Eval::PC [wt%]::number,Rock Eval::PI::number,Rock Eval::pyroMinC [wt%]::number,Rock Eval::RC [wt%]::number,Rock Eval::RCCO [wt%]::number,Rock Eval::RCCO2 [wt%]::number,Rock Eval::S1 [permil]::number,Rock Eval::S2 [permil]::number,Rock Eval::S3 [permil]::number,Rock Eval::S4CO2 [permil]::number,Rock Eval::S3' [permil]::number,Rock Eval::S3CO [permil]::number,Rock Eval::S4CO [permil]::number,Rock Eval::S3'CO [permil]::number,Rock Eval::Tmax [degree C]::number,Rock Eval::TOC [wt%]::number,Rock Eval::TpS5 [degree C]::number,Rock Eval::TpkS2 [degree C]::number,Rock Eval::S5 [permil]::number,Rock Eval::registerer,Rock Eval::registration time-stamp
315,C0001,E,38.7345,"C0001E-5H-6, 60.0 cm",NULL,38.73,39.33,38.73,39.33,"C0001E-5H-6, 61.0 cm",NULL,38.739,39.34,38.739,39.34,"C0001E-5H-6 WR, 60.0--61.0 cm",CKY000000000000246700,CARB,NULL,2,underwoodm315,NULL,CKY,2007-11-21T02:16:20Z,NULL,NULL,NULL,NULL,0.097,1.30307,0.41545,12/8/2007,kuriharar,2008-02-25T07:52:15Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,38.735,"C0001E-5H-6, 60.5 cm",NULL,38.735,39.335,38.735,39.335,"C0001E-5H-6, 60.5 cm",NULL,38.735,39.335,38.735,39.335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7862509,6.551829,miyabes,2007-12-11T10:48:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,42.989,"C0001E-6H-1, 95.0 cm",NULL,42.982,43.05,42.982,43.05,"C0001E-6H-1, 96.5 cm",NULL,42.996,43.065,42.996,43.065,"C0001E-6H-1 WR, 95.0--96.5 cm",CKY000000000000248900,CARB,NULL,2,hassy315,NULL,CKY,2007-11-21T06:49:40Z,NULL,NULL,NULL,NULL,0.09702,1.57394,0.78024,12/8/2007,kuriharar,2008-02-25T07:52:15Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,42.989,"C0001E-6H-1, 95.7 cm",NULL,42.989,43.057,42.989,43.057,"C0001E-6H-1, 95.7 cm",NULL,42.989,43.057,42.989,43.057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.14826,9.568453,miyabes,2007-12-11T10:48:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,45.004,"C0001E-6H-3, 30.0 cm",NULL,44.997,45.22,44.997,45.22,"C0001E-6H-3, 31.5 cm",NULL,45.011,45.235,45.011,45.235,"C0001E-6H-3 WR, 30.0--31.5 cm",CKY000000000000249400,CARB,NULL,2,hassy315,NULL,CKY,2007-11-21T07:15:34Z,NULL,NULL,NULL,NULL,0.10157,2.99988,0.24825,12/8/2007,kuriharar,2008-02-25T07:52:16Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,45.005,"C0001E-6H-3, 30.8 cm",NULL,45.005,45.228,45.005,45.228,"C0001E-6H-3, 30.8 cm",NULL,45.005,45.228,45.005,45.228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.525352,21.04375,miyabes,2007-12-11T10:48:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,45.8375,"C0001E-6H-4, 0.0 cm",NULL,45.833,46.12,45.833,46.12,"C0001E-6H-4, 1.0 cm",NULL,45.842,46.13,45.842,46.13,"C0001E-6H-4 WR, 0.0--1.0 cm",CKY000000000000235300,CARB,NULL,2,hassy315,NULL,CKY,2007-11-20T06:33:13Z,NULL,NULL,NULL,NULL,0.06575,3.21976,0.29343,12/2/2007,kuriharar,2008-02-25T07:52:16Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,45.838,"C0001E-6H-4, 0.5 cm",NULL,45.838,46.125,45.838,46.125,"C0001E-6H-4, 0.5 cm",NULL,45.838,46.125,45.838,46.125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.852324,23.76842,miyabes,2007-12-11T10:48:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,47.6,"C0001E-6H-6, 25.0 cm",NULL,47.593,48.015,47.593,48.015,"C0001E-6H-6, 26.5 cm",NULL,47.607,48.03,47.607,48.03,"C0001E-6H-6 WR, 25.0--26.5 cm",CKY000000000000251300,CARB,NULL,2,hirono315,NULL,CKY,2007-11-21T08:52:00Z,NULL,NULL,NULL,NULL,0.09942,2.54626,0.33892,12/8/2007,kuriharar,2008-02-25T07:52:17Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,47.599,"C0001E-6H-6, 25.7 cm",NULL,47.599,48.022,47.599,48.022,"C0001E-6H-6, 25.7 cm",NULL,47.599,48.022,47.599,48.022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.050973,17.09076,miyabes,2007-12-11T10:48:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,47.827,"C0001E-6H-6, 49.5 cm",NULL,47.82,48.26,47.82,48.26,"C0001E-6H-6, 51.0 cm",NULL,47.834,48.275,47.834,48.275,"C0001E-6H-6 WR, 49.5--51.0 cm",CKY000000000000250800,CARB,NULL,2,hirono315,NULL,CKY,2007-11-21T08:51:58Z,NULL,NULL,NULL,NULL,0.10722,2.42702,0.43984,12/8/2007,kuriharar,2008-02-25T07:52:16Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,47.827,"C0001E-6H-6, 50.2 cm",NULL,47.827,48.267,47.827,48.267,"C0001E-6H-6, 50.2 cm",NULL,47.827,48.267,47.827,48.267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.993814,16.61445,miyabes,2007-12-11T10:48:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,53.0085,"C0001E-7H-2, 20.0 cm",NULL,53.002,53.2,53.002,53.2,"C0001E-7H-2, 21.5 cm",NULL,53.015,53.215,53.015,53.215,"C0001E-7H-2 WR, 20.0--21.5 cm",CKY000000000000252700,CARB,NULL,2,hirono315,NULL,CKY,2007-11-21T10:44:54Z,NULL,NULL,NULL,NULL,0.08268,1.99869,0.40499,12/8/2007,kuriharar,2008-02-25T07:52:17Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,53.008,"C0001E-7H-2, 20.7 cm",NULL,53.008,53.207,53.008,53.207,"C0001E-7H-2, 20.7 cm",NULL,53.008,53.207,53.008,53.207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.605626,13.37968,miyabes,2007-12-11T10:48:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,55.2175,"C0001E-7H-4, 0.0 cm",NULL,55.213,55.725,55.213,55.725,"C0001E-7H-4, 1.0 cm",NULL,55.222,55.735,55.222,55.735,"C0001E-7H-4 WR, 0.0--1.0 cm",CKY000000000000236100,CARB,NULL,2,hassy315,NULL,CKY,2007-11-20T09:03:34Z,NULL,NULL,NULL,NULL,0.04539,2.95659,0.45105,12/2/2007,kuriharar,2008-02-25T07:52:17Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,55.218,"C0001E-7H-4, 0.5 cm",NULL,55.218,55.73,55.218,55.73,"C0001E-7H-4, 0.5 cm",NULL,55.218,55.73,55.218,55.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.623376,21.86059,miyabes,2007-12-11T10:48:39Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,55.4785,"C0001E-7H-5, 8.0 cm",NULL,55.472,56.02,55.472,56.02,"C0001E-7H-5, 9.5 cm",NULL,55.485,56.035,55.485,56.035,"C0001E-7H-5 WR, 8.0--9.5 cm",CKY000000000000253300,CARB,NULL,2,hirono315,NULL,CKY,2007-11-21T11:15:43Z,NULL,NULL,NULL,NULL,0.10648,2.27835,0.35294,12/8/2007,kuriharar,2008-02-25T07:52:18Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,55.478,"C0001E-7H-5, 8.7 cm",NULL,55.478,56.027,55.478,56.027,"C0001E-7H-5, 8.7 cm",NULL,55.478,56.027,55.478,56.027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.720625,14.33797,miyabes,2007-12-11T10:48:40Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,57.4495,"C0001E-7H-7, 70.0 cm",NULL,57.443,58.27,57.443,58.27,"C0001E-7H-7, 71.5 cm",NULL,57.456,58.285,57.456,58.285,"C0001E-7H-7 WR, 70.0--71.5 cm",CKY000000000000254100,CARB,NULL,2,hirono315,NULL,CKY,2007-11-21T11:58:23Z,NULL,NULL,NULL,NULL,0.11265,2.9745,0.59554,12/8/2007,kuriharar,2008-02-25T07:52:18Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,57.449,"C0001E-7H-7, 70.7 cm",NULL,57.449,58.277,57.449,58.277,"C0001E-7H-7, 70.7 cm",NULL,57.449,58.277,57.449,58.277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.48034,20.66867,miyabes,2007-12-11T10:48:40Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,64.3665,"C0001E-8H-3, 90.0 cm",NULL,64.36,64.84,64.36,64.84,"C0001E-8H-3, 91.5 cm",NULL,64.373,64.855,64.373,64.855,"C0001E-8H-3 WR, 90.0--91.5 cm",CKY000000000000255000,CARB,NULL,2,hirono315,NULL,CKY,2007-11-21T14:18:16Z,NULL,NULL,NULL,NULL,0.08982,2.36935,0.40579,12/8/2007,kuriharar,2008-02-25T07:52:19Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,64.367,"C0001E-8H-3, 90.8 cm",NULL,64.367,64.848,64.367,64.848,"C0001E-8H-3, 90.8 cm",NULL,64.367,64.848,64.367,64.848,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.016867,16.80655,miyabes,2007-12-11T10:48:40Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,64.6385,"C0001E-8H-4, 0.0 cm",NULL,64.634,65.155,64.634,65.155,"C0001E-8H-4, 1.0 cm",NULL,64.643,65.165,64.643,65.165,"C0001E-8H-4 WR, 0.0--1.0 cm",CKY000000000000236900,CARB,NULL,2,hassy315,NULL,CKY,2007-11-20T10:41:02Z,NULL,NULL,NULL,NULL,0.04616,1.13737,0.62477,12/2/2007,kuriharar,2008-02-25T07:52:19Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,64.638,"C0001E-8H-4, 0.5 cm",NULL,64.638,65.16,64.638,65.16,"C0001E-8H-4, 0.5 cm",NULL,64.638,65.16,64.638,65.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0317,8.597157,miyabes,2007-12-11T10:48:40Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,66.5585,"C0001E-8H-7, 35.0 cm",NULL,66.552,67.355,66.552,67.355,"C0001E-8H-7, 36.5 cm",NULL,66.565,67.37,66.565,67.37,"C0001E-8H-7 WR, 35.0--36.5 cm",CKY000000000000256300,CARB,NULL,2,hassy315,NULL,CKY,2007-11-21T15:29:29Z,NULL,NULL,NULL,NULL,0.03421,0.14287,0.60062,12/13/2007,kuriharar,2008-02-25T07:52:19Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,C0001,E,66.558,"C0001E-8H-7, 35.7 cm",NULL,66.558,67.362,66.558,67.362,"C0001E-8H-7, 35.7 cm",NULL,66.558,67.362,66.558,67.362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0609929,0.5082538,miyabes,2007-12-11T10:48:40Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
