Exp,Site,Hole,Core,Type,Sect,A/W,Top offset (cm),Bottom offset (cm),Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),(mM) IC,(µM) SPEC,Al (uM) 309.3 nm ICPAES,Alkalinity (mM) ALKALINITY,AMMONIUM (mM) DA,ammonium (mM) TITRA_MAN,Ammonium (µM) SPEC,AMMONIUM (µM) SPEC,ammonium (µM) SPEC,AMMONIUM_TEST (mM) DA,B (uM)  nm ICPAES,B (uM) 0 nm ICPAES,B (uM) 208.9 nm ICPAES,B (uM) 209 nm ICPAES,B (uM) 249.7 nm ICPAES,B (uM) 249.8 nm ICPAES,B (uM) unkn nm ICPAES,Ba (uM)  nm ICPAES,Ba (uM) 0 nm ICPAES,Ba (uM) 208.9 nm ICPAES,Ba (uM) 209 nm ICPAES,Ba (uM) 233.5 nm ICPAES,Ba (uM) 249.7 nm ICPAES,Ba (uM) 249.8 nm ICPAES,Ba (uM) 455.4 nm ICPAES,Ba (uM) 493.4 nm ICPAES,Ba (uM) unkn nm ICPAES,Bromide (mM) IC,bromide (mM) IC,Ca (mM)  nm ICPAES,Ca (mM) 0 nm ICPAES,Ca (mM) 280.3 nm ICPAES,Ca (mM) 315.9 nm ICPAES,Ca (mM) 317.9 nm ICPAES,Ca (mM) 393.4 nm ICPAES,Ca (mM) 396.8 nm ICPAES,Ca (mM) 422.7 nm ICPAES,Calcium (mM) IC,calcium (mM) IC,Chloride (mM) IC,chloride (mM) IC,Chloride (mM) TITRA_MAN,Choride (mM) IC,Cs (nM) 0 nm ICPAES,Dissolved Inorganic Carbon (mM) TOC,Fe (uM)  nm ICPAES,Fe (uM) 0 nm ICPAES,Fe (uM) 238.2 nm ICPAES,Fe (uM) 239.6 nm ICPAES,Fe (uM) 259.9 nm ICPAES,Fe (uM) unkn nm ICPAES,Inorganic carbon (wt%) COUL,K (mM)  nm ICPAES,K (mM) 0 nm ICPAES,K (mM) 766.5 nm ICPAES,K (mM) 769.9 nm ICPAES,Li (uM)  nm ICPAES,Li (uM) 0 nm ICPAES,Li (uM) 610.4 nm ICPAES,Li (uM) 670.8 nm ICPAES,Li (uM) unkn nm ICPAES,Magnesium (mM) IC,magnesium (mM) IC,Mg (mM)  nm ICPAES,Mg (mM) 0 nm ICPAES,Mg (mM) 279.6 nm ICPAES,Mg (mM) 280.3 nm ICPAES,Mg (mM) 285.2 nm ICPAES,Mg (mM) 396.8 nm ICPAES,Mn (uM)  nm ICPAES,Mn (uM) 0 nm ICPAES,Mn (uM) 249.8 nm ICPAES,Mn (uM) 257.6 nm ICPAES,Mn (uM) 259.4 nm ICPAES,Mn (uM) unkn nm ICPAES,Mo (nM) 0 nm ICPAES,n.a. (mM) IC,Na (mM)  nm ICPAES,Na (mM) 0 nm ICPAES,Na (mM) 401.8 nm ICPAES,Na (mM) 589 nm ICPAES,Na (mM) 589.6 nm ICPAES,nitrate (µM) SPEC,Nitrate/Nitrite (µM) SPEC,NITRATE_CD (mM) DA,NITRATE_LOW (mM) DA,NITRITES_TEST (mM) DA,pH ALKALINITY,PHOSPHATE (mM) DA,Phosphate (mM) DA,phosphate (µM) SPEC,phosphate (µM) TITRA_MAN,Potassium (mM) IC,potassium (mM) IC,Rb (uM) 0 nm ICPAES,S (mM)  nm ICPAES,S (mM) 0 nm ICPAES,Salinity SALINITY,Si (uM)  nm ICPAES,Si (uM) 0 nm ICPAES,Si (uM) 250.7 nm ICPAES,Si (uM) 251.6 nm ICPAES,Si (uM) 288.2 nm ICPAES,Si (uM) unkn nm ICPAES,SILICA (mM) DA,Silica (mM) DA,silica (µM) SPEC,SILICAPD (mM) DA,SO4 (mM)  nm ICPAES,SO4 (mM) 0 nm ICPAES,Sodium (mM) IC,sodium (mM) IC,Sr (uM)  nm ICPAES,Sr (uM) 0 nm ICPAES,Sr (uM) 407.8 nm ICPAES,Sr (uM) 421.6 nm ICPAES,Sr (uM) 460.7 nm ICPAES,Sr (uM) unkn nm ICPAES,Sulfate (mM) IC,sulfate (mM) IC,sulfide (µM) SPEC,sulfide (µM) TITRA_MAN,Total Carbon (ppm) TOC,Total Organic Carbon (wt%) TOC,U (nM) 0 nm ICPAES,V (nM) 0 nm ICPAES,Proceedings label,Comments,,,
320(321),U1338,B,36,H,3,,140,150,325.3,325.3,325.08,325.08,,,,,,,,,,,393,,,,,,,0.49,,,,,,,,,,,,nd,,,,,,,,,11.587,,518.443,560,,,,1.72,,,,,,,nd,,,,4.4,,,,,49.925,,nd,,,,,,2.3,,,,,,,,,,,,,24.8,,,,,,,,,,10.485,,,,,,,,,,,,,,1299,,,,,481.205,183,,,,,,25.199,,,,,,,,"U1338B-36H-3, 140.0-150.0 cm",  ,,,
320T,U1330,A,2,R,2,,140,150,106.5,106.6,106.5,106.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.812,,557.681,,,,,,,,,,,,,,,,,,,,,48.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,11.593,,,,,,,,,,,,,,,,,,,498.361,,,,,,,25.663,,,,,,,,"U1330A-2R-2, 140.0-150.0 cm",  ,,,
320T,U1330,A,2,R,4,,90,100,109,109.1,109,109.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.554,,549.293,,,,,,,,,,,,,,,,,,,,,48.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326,,,11.299,,,,,,,,,,,,,,,,,,,490.612,,,,,,,24.097,,,,,,,,"U1330A-2R-4, 90.0-100.0 cm",  ,,,
320T,U1330,A,3,R,2,,140,150,116.1,116.1,116.06,116.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.088,,559.051,,,,,,,,,,,,,,,,,,,,,48.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,11.444,,,,,,,,,,,,,,,,,,,493.929,,,,,,,25.993,,,,,,,,"U1330A-3R-2, 140.0-150.0 cm",  ,,,
320T,U1330,A,3,R,5,,140,150,122,122.1,121.89,121.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.235,,560.732,,,,,,,,,,,,,,,,,,,,,49.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471,,,11.71,,,,,,,,,,,,,,,,,,,503.075,,,,,,,25.89,,,,,,,,"U1330A-3R-5, 140.0-150.0 cm",  ,,,
320T,U1330,B,1,H,2,,140,150,2.9,3,2.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.807,,541.512,,,,,,,,,,,,,,,,,,,,,54.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.952,,,11.363,,,,,,,,,,,,,,,,,,,483.457,,,,,,,28.247,,,,,,,,"U1330B-1H-2, 140.0-150.0 cm",  ,,,
320T,U1330,B,2,H,2,,140,150,9.6,9.7,9.57,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.693,,538.921,,,,,,,,,,,,,,,,,,,,,53.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719,,,11.33,,,,,,,,,,,,,,,,,,,479.373,,,,,,,27.912,,,,,,,,"U1330B-2H-2, 140.0-150.0 cm",  ,,,
320T,U1330,B,3,H,2,,140,150,19.1,19.2,19.02,19.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.348,,561.118,,,,,,,,,,,,,,,,,,,,,54.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.644,,,11.971,,,,,,,,,,,,,,,,,,,500.723,,,,,,,28.478,,,,,,,,"U1330B-3H-2, 140.0-150.0 cm",  ,,,
320T,U1330,B,4,H,1,,90,100,26.6,26.6,26.6,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.058,,542.134,,,,,,,,,,,,,,,,,,,,,51.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966,,,11.632,,,,,,,,,,,,,,,,,,,481.213,,,,,,,27.568,,,,,,,,"U1330B-4H-1, 90.0-100.0 cm",  ,,,
320T,U1330,B,5,H,2,,140,150,38.1,38.1,38.02,38.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.477,,552.495,,,,,,,,,,,,,,,,,,,,,52.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,11.535,,,,,,,,,,,,,,,,,,,493.336,,,,,,,27.337,,,,,,,,"U1330B-5H-2, 140.0-150.0 cm",  ,,,
320T,U1330,B,6,H,2,,140,150,47.6,47.6,47.52,47.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.491,,557.875,,,,,,,,,,,,,,,,,,,,,52.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,11.851,,,,,,,,,,,,,,,,,,,499.171,,,,,,,27.043,,,,,,,,"U1330B-6H-2, 140.0-150.0 cm",  ,,,
320T,U1330,B,7,H,2,,140,150,57.1,57.1,57.01,57.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.509,,551.464,,,,,,,,,,,,,,,,,,,,,51.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.866,,,11.525,,,,,,,,,,,,,,,,,,,491.684,,,,,,,25.905,,,,,,,,"U1330B-7H-2, 140.0-150.0 cm",  ,,,
320T,U1330,B,8,H,2,,140,150,66.6,66.6,66.45,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.03,,564.736,,,,,,,,,,,,,,,,,,,,,52.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825,,,11.886,,,,,,,,,,,,,,,,,,,505.553,,,,,,,26.038,,,,,,,,"U1330B-8H-2, 140.0-150.0 cm",  ,,,
320T,U1330,B,9,H,2,,140,150,76.1,76.1,76.04,76.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.631,,549.239,,,,,,,,,,,,,,,,,,,,,49.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858,,,11.771,,,,,,,,,,,,,,,,,,,489.918,,,,,,,24.177,,,,,,,,"U1330B-9H-2, 140.0-150.0 cm",  ,,,
320T,U1330,B,10,H,2,,140,150,85.6,85.6,85.5,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.879,,546.85,,,,,,,,,,,,,,,,,,,,,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.792,,,11.259,,,,,,,,,,,,,,,,,,,489.357,,,,,,,25.12,,,,,,,,"U1330B-10H-2, 140.0-150.0 cm",  ,,,
321,U1337,A,2,H,2,,145,150,8.45,8.45,8.31,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-2H-2, 145.0-150.0 cm",  ,,,
321,U1337,A,2,H,5,,145,150,12.95,12.95,12.59,12.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-2H-5, 145.0-150.0 cm",  ,,,
321,U1337,A,3,H,2,,140,145,17.9,17.9,17.77,17.77,,,,,,,,,,,421,,,,,,,0,,,,,,,,,,,,11,,,,,,,,,10.786,,562.997,,,,,0,,,,,,,11.1,,,,24.4,,,,,53.291,,54.3,,,,,,131.4,,,,,,,,,,,,,,,,,,,,,,,11.79,,,,,,,,,,,,,,,,,,,483.306,84,,,,,,29.391,,,,,,,,"U1337A-3H-2, 140.0-145.0 cm",  ,,,
321,U1337,A,3,H,2,,145,150,17.95,17.95,17.81,17.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-3H-2, 145.0-150.0 cm",  ,,,
321,U1337,A,3,H,5,,140,145,22.4,22.4,22.06,22.06,,,,,,,,,,,433,,,,,,,0,,,,,,,,,,,,11.1,,,,,,,,,11.145,,566.615,,,,,0,,,,,,,11.5,,,,24.2,,,,,55.475,,56,,,,,,126.7,,,,,,,,,,,,,,,,,,,,,,,12.231,,,,,,,,,,,,,,,,,,,484.859,84.2,,,,,,29.017,,,,,,,,"U1337A-3H-5, 140.0-145.0 cm",  ,,,
321,U1337,A,5,H,2,,145,150,36.95,36.95,36.85,36.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-5H-2, 145.0-150.0 cm",  ,,,
321,U1337,A,5,H,5,,140,145,41.4,41.4,41.14,41.14,,,,,,,,,,,450,,,,,,,0,,,,,,,,,,,,11.2,,,,,,,,,10.868,,560.336,,,,,0,,,,,,,11.6,,,,23.2,,,,,52.812,,54.3,,,,,,102.9,,,,,,,,,,,,,,,,,,,,,,,12.131,,,,,,,,,,,,,,,,,,,482.021,88.2,,,,,,28.98,,,,,,,,"U1337A-5H-5, 140.0-145.0 cm",  ,,,
321,U1337,A,5,H,5,,145,150,41.45,41.45,41.19,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-5H-5, 145.0-150.0 cm",  ,,,
321,U1337,A,6,H,2,,145,150,46.45,46.45,46.3,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-6H-2, 145.0-150.0 cm",  ,,,
321,U1337,A,6,H,5,,145,150,50.95,50.95,50.58,50.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-6H-5, 145.0-150.0 cm",  ,,,
321,U1337,A,7,H,3,,140,145,57.4,57.4,57.22,57.22,,,,,,,,,,,443,,,,,,,0,,,,,,,,,,,,11.7,,,,,,,,,11.509,,565.523,,,,,0,,,,,,,11.6,,,,22.7,,,,,54.586,,55.9,,,,,,101.7,,,,,,,,,,,,,,,,,,,,,,,12.127,,,,,,,,,,,,,,,,,,,481.594,90.4,,,,,,28.55,,,,,,,,"U1337A-7H-3, 140.0-145.0 cm",  ,,,
321,U1337,A,7,H,3,,145,150,57.45,57.45,57.27,57.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-7H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,8,H,3,,145,150,66.95,66.95,66.95,66.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-8H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,9,H,3,,140,145,76.4,76.4,76.18,76.18,,,,,,,,,,,428,,,,,,,0,,,,,,,,,,,,11.4,,,,,,,,,11.788,,567.644,,,,,0,,,,,,,11.1,,,,21.3,,,,,55.041,,54.2,,,,,,92.9,,,,,,,,,,,,,,,,,,,,,,,12.23,,,,,,,,,,,,,,,,,,,485.631,90.2,,,,,,28.608,,,,,,,,"U1337A-9H-3, 140.0-145.0 cm",  ,,,
321,U1337,A,9,H,3,,145,150,76.45,76.45,76.23,76.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-9H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,9,H,5,,145,150,79.45,79.45,79.09,79.09,,,,,,,,,,,432,,,,,,,0,,,,,,,,,,,,10.9,,,,,,,,,11.849,,567.05,560,,,,0,,,,,,,11,,,,21,,,,,54.881,,51.2,,,,,,93.8,,,,,,,,,,,,,,,,,,,,,,,12.299,,,,,,,,,,,,,,,,,,,485.052,87.4,,,,,,28.302,,,,,,,,"U1337A-9H-5, 145.0-150.0 cm",  ,,,
321,U1337,A,11,H,1,,145,150,92.45,92.45,92.37,92.37,,,,,,,,,,,433,,,,,,,0,,,,,,,,,,,,11.1,,,,,,,,,11.636,,568.495,,,,,0.23,,,,,,,10.7,,,,20.9,,,,,54.712,,53.6,,,,,,82.6,,,,,,,,,,,,,,,,,,,,,,,11.891,,,,,,,,,,,,,,,,,,,483.008,90.4,,,,,,28.431,,,,,,,,"U1337A-11H-1, 145.0-150.0 cm",  ,,,
321,U1337,A,11,H,3,,140,145,95.4,95.4,95.16,95.16,,,,,,,,,,,445,,,,,,,0,,,,,,,,,,,,11.6,,,,,,,,,11.099,,559.385,,,,,0.74,,,,,,,11.2,,,,20.9,,,,,52.335,,54.7,,,,,,81.5,,,,,,,,,,,,,,,,,,,,,,,11.696,,,,,,,,,,,,,,,,,,,479.875,92.7,,,,,,28.374,,,,,,,,"U1337A-11H-3, 140.0-145.0 cm",  ,,,
321,U1337,A,11,H,3,,145,150,95.45,95.45,95.21,95.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-11H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,11,H,5,,145,150,98.45,98.45,98.04,98.04,,,,,,,,,,,427,,,,,,,0,,,,,,,,,,,,11.1,,,,,,,,,11.279,,567.588,,,,,0.8,,,,,,,11.2,,,,19.8,,,,,54.602,,51.4,,,,,,82.5,,,,,,,,,,,,,,,,,,,,,,,12.054,,,,,,,,,,,,,,,,,,,483.561,86.2,,,,,,27.982,,,,,,,,"U1337A-11H-5, 145.0-150.0 cm",  ,,,
321,U1337,A,12,H,3,,145,150,104.95,104.95,104.74,104.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-12H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,13,H,3,,145,150,114.45,114.45,114.27,114.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-13H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,14,H,3,,150,155,124,124,123.79,123.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-14H-3, 150.0-155.0 cm",  ,,,
321,U1337,A,15,H,3,,145,150,133.45,133.45,133.29,133.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-15H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,16,H,3,,145,150,142.95,142.95,142.7,142.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-16H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,17,H,3,,145,150,152.45,152.45,152.21,152.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-17H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,18,H,3,,147,152,161.99,161.99,161.74,161.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-18H-3, 147.0-152.0 cm",  ,,,
321,U1337,A,19,H,3,,145,150,171.45,171.45,171.21,171.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-19H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,20,H,3,,145,150,180.95,180.95,180.76,180.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-20H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,21,H,3,,145,150,190.45,190.45,190.37,190.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-21H-3, 145.0-150.0 cm",  ,,,
321,U1337,A,23,X,3,,145,150,208.75,208.75,208.74,208.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-23X-3, 145.0-150.0 cm",  ,,,
321,U1337,A,24,X,2,,145,150,216.85,216.85,216.85,216.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-24X-2, 145.0-150.0 cm",  ,,,
321,U1337,A,25,X,3,,145,150,227.85,227.85,227.85,227.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-25X-3, 145.0-150.0 cm",  ,,,
321,U1337,A,26,X,3,,145,150,237.45,237.45,237.32,237.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-26X-3, 145.0-150.0 cm",  ,,,
321,U1337,A,28,X,2,,140,150,254.6,254.6,254.6,254.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-28X-2, 140.0-150.0 cm",  ,,,
321,U1337,A,29,X,2,,140,150,264.2,264.2,264.18,264.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-29X-2, 140.0-150.0 cm",  ,,,
321,U1337,A,30,X,4,,140,150,276.7,276.7,276.67,276.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-30X-4, 140.0-150.0 cm",  ,,,
321,U1337,A,30,X,4,,140,150,276.7,276.7,276.67,276.67,,,,,,,,,,,398,,,,,,,0,,,,,,,,,,,,12.3,,,,,,,,,12.26,,564.293,562,,,,3.96,,,,,,,10.2,,,,8.5,,,,,50.619,,50.5,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,11.146,,,,,34,,,,,,,,,,,,,,485.893,184.3,,,,,,27.084,,,,,,,,"U1337A-30X-4, 140.0-150.0 cm",  ,,,
321,U1337,A,31,X,3,,140,150,284.9,284.9,284.9,284.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-31X-3, 140.0-150.0 cm",  ,,,
321,U1337,A,32,X,3,,140,150,294.6,294.6,294.6,294.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-32X-3, 140.0-150.0 cm",  ,,,
321,U1337,A,33,X,3,,140,150,304.1,304.1,304.1,304.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-33X-3, 140.0-150.0 cm",  ,,,
321,U1337,A,34,X,3,,140,150,313.7,313.7,313.7,313.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-34X-3, 140.0-150.0 cm",  ,,,
321,U1337,A,35,X,3,,140,150,323.3,323.3,323.3,323.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"U1337A-35X-3, 140.0-150.0 cm",  ,,,
