leg	site	hole	core	section	top interval depth (cm)	bottom interval depth (cm)	top of core depth (m)	sample depth (m)	percent total carbon	percent organic carbon	percent calcium carbonate (CaCO3)	method code	data source code
64	478		29	2	129.0	129.0	250.50	253.29			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		30	1	44.0	44.0	256.50	256.94			4.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		30	1	87.0	87.0	256.50	257.37			8.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		30	2	28.0	28.0	256.50	258.28			7.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		30	2	140.0	140.0	256.50	259.40			8.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		31	4	122.0	122.0	260.00	265.72			9.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		32	2	124.0	124.0	269.50	272.24			7.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		33	2	55.0	55.0	279.00	281.05			4.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		34	3	50.0	50.0	288.50	292.00			11.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		35	2	77.0	77.0	298.00	300.27			13.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		36	2	61.0	61.0	307.50	309.61			10.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		39	3	58.0	58.0	326.50	330.08			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	478		39	3	58.0	58.0	326.50	330.08	2.6	2.3	2.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
64	478		39	3	84.0	84.0	326.50	330.34			4.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		1	1	130.0	130.0	0.00	1.30			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		3	2	99.0	99.0	12.50	14.99			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		5	3	107.0	107.0	31.50	35.57			1.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		6	2	65.0	65.0	41.00	43.15	4.1	2.2	15.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
64	479		7	5	108.0	108.0	50.50	57.58			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		9	3	99.0	99.0	69.50	73.49			19.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		10	6	25.0	25.0	79.00	86.75	3.1	2.8	2.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
64	479		10	7	24.0	24.0	79.00	88.24			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		12	6	111.0	111.0	98.00	106.61			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		14	2	52.0	52.0	117.00	119.02			5.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		16	3	126.0	126.0	136.00	140.26			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		21	2	88.0	88.0	183.50	185.88	2.8	2.4	3.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
64	479		21	5	110.0	110.0	183.50	190.60			19.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		23	4	73.0	73.0	202.50	207.73			15.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		25	2	131.0	131.0	221.50	224.31			4.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		27	4	72.0	72.0	240.50	245.72			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		29	5	114.0	114.0	259.50	266.64			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		31	5	69.0	69.0	278.50	285.19			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		34	2	84.0	84.0	307.00	309.34			5.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		36	3	70.0	70.0	326.00	329.70			6.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		38	5	129.0	129.0	345.00	352.29			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		40	6	110.0	110.0	364.00	372.60			10.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		43	2	82.0	82.0	392.50	394.82			10.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		44	5	21.0	21.0	402.00	408.21	3.3	1.7	12.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
64	479		45	1	81.0	81.0	411.50	412.31			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	479		47	4	108.0	108.0	430.50	436.08			9.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		3	CC	10.0	10.0	9.50	13.89			5.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		5	CC	10.0	10.0	19.00	23.50			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		6	CC	10.0	10.0	23.75	28.24			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		7	CC	10.0	10.0	28.50	32.97			4.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		9	CC	10.0	10.0	38.00	41.95			10.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		11	CC	10.0	10.0	47.50	49.10			5.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		13	CC	10.0	10.0	61.75	66.20			1.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		17	CC	10.0	10.0	80.75	85.20			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		19	CC	10.0	10.0	90.25	94.46			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		21	CC	10.0	10.0	99.75	104.21			10.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		23	CC	10.0	10.0	109.25	113.70			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		25	CC	10.0	10.0	118.75	123.25			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		27	CC	10.0	10.0	128.25	132.72			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		29	CC	10.0	10.0	137.75	142.23			1.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	480		31	CC	10.0	10.0	147.25	151.71			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481		1	2	57.0	57.0	0.00	2.07			4.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481		4	1	85.0	85.0	14.25	15.10			13.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481		7	2	136.0	136.0	28.50	31.36			6.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481		9	1	141.0	141.0	38.00	39.41			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481		11	1	121.0	121.0	47.50	48.71			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	3	1	109.0	109.0	61.00	62.09			4.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	4	2	74.0	74.0	70.50	72.74			8.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	6	3	134.0	134.0	89.50	93.84			2.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	8	6	29.0	29.0	108.50	116.29			2.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	10	1	53.0	53.0	127.50	128.03	2.0	1.7	3.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
64	481	A	10	2	104.0	104.0	127.50	130.04			1.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	12	1	107.0	107.0	146.50	147.57			2.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	13	1	132.0	132.0	156.00	157.32			5.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	14	3	50.0	50.0	165.50	169.00			2.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	14	4	52.0	52.0	165.50	170.52			2.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	18	1	27.0	27.0	203.50	203.77			2.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	20	2	22.0	22.0	222.50	224.22			1.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	22	5	132.0	132.0	241.50	248.82			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	24	3	126.0	126.0	260.50	264.76			2.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	26	4	64.0	64.0	279.50	284.64			4.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	27	2	38.0	38.0	289.00	290.88	2.1	1.4	6.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
64	481	A	28	3	131.0	131.0	298.50	302.81			3.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	30	2	137.0	137.0	317.50	320.37			7.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	30	5	46.0	46.0	317.50	323.96			2.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	30	6	5.0	5.0	317.50	325.05	1.8	1.3	3.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
64	481	A	30	6	46.0	46.0	317.50	325.46			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	31	CC	10.0	10.0	327.00	328.24			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
64	481	A	33	1	20.0	20.0	346.00	346.20			0.0	CARBONATE BOMB (CaCO3 only)	DR. BERND R. SIMONEIT
65	482		1	2	45.0	45.0	0.00	1.95	3.2	2.3	6.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	A	1	2	30.0	30.0	0.00	1.80	3.6	2.8	7.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	A	2	2	27.0	27.0	6.00	7.77	2.6	1.9	5.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	A	3	1	112.0	112.0	15.50	16.62	2.8	2.1	5.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	A	4	2	29.0	29.0	25.00	26.79	3.4	2.5	7.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	A	5	2	31.0	31.0	34.50	36.31	1.9	1.2	5.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	1	2	30.0	30.0	44.00	45.80	1.7	1.1	4.4	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	2	2	30.0	30.0	53.50	55.30	2.7	1.8	7.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	2	2	30.0	30.0	53.50	55.30	2.8	2.0	6.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	5	2	110.0	110.0	82.50	85.10	2.4	2.4	0.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	5	2	110.0	110.0	82.50	85.10	3.0	2.0	8.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	7	2	16.0	16.0	101.00	102.66	2.8	1.7	9.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	8	3	109.0	109.0	110.50	114.59	2.7	1.8	7.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	9	3	72.0	72.0	120.00	123.72	3.1	2.5	4.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	B	10	4	110.0	110.0	129.50	135.10	2.8	2.1	6.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	C	1	2	68.0	68.0	44.50	46.68	2.0	1.4	5.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	C	8	2	3.0	3.0	130.00	131.53	1.9	1.8	0.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	C	9	1	25.0	25.0	132.00	132.25	2.0	1.5	4.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	D	1	2	9.0	9.0	71.50	73.09	3.4	2.3	9.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	D	2	2	109.0	109.0	80.00	82.59	3.3	2.3	8.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	D	3	2	58.0	58.0	89.50	91.58	2.9	2.0	7.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	D	4	2	14.0	14.0	99.00	100.64	3.8	2.6	9.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	D	5	2	113.0	113.0	108.50	111.13	1.8	0.8	7.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	D	6	4	21.0	21.0	118.00	122.71	2.9	2.2	5.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	D	7	3	20.0	20.0	127.50	130.70	2.1	1.6	4.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	F	2	2	49.0	49.0	113.50	115.49	3.0	2.4	4.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	F	3	2	60.0	60.0	123.00	125.10	2.8	2.1	5.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	482	F	4	2	48.0	48.0	132.50	134.48	3.0	2.2	6.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		2	3	113.0	113.0	1.00	5.13	2.4	1.8	4.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		3	1	50.0	50.0	10.50	11.00	2.2	1.5	6.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		4	2	81.0	81.0	20.00	22.31	1.9	1.6	3.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		5	3	67.0	67.0	29.50	33.17	2.9	1.3	13.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		6	2	67.0	67.0	39.00	41.17	1.3	1.0	2.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		7	2	86.0	86.0	48.50	50.86	1.4	0.9	3.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		8	2	60.0	60.0	58.00	60.10	1.6	1.1	4.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		9	2	69.0	69.0	67.50	69.69	1.5	1.0	3.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		10	2	85.0	85.0	77.00	79.35	0.6	0.2	3.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		11	2	18.0	18.0	86.50	88.18	2.2	1.9	2.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		12	3	79.0	79.0	96.00	99.79	3.1	2.9	2.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		13	2	79.0	79.0	105.50	107.79	1.4	1.3	0.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483		18	4	83.0	83.0	151.00	156.33	2.6	2.0	4.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483	B	1	4	99.0	99.0	91.50	96.99	1.2	1.0	1.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483	B	2	5	105.0	105.0	101.00	108.05	1.8	1.6	1.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483	C	1	3	125.0	125.0	38.50	42.75	1.2	0.9	1.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483	C	3	2	29.0	29.0	95.50	97.29	1.1	1.0	1.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	483	C	4	1	7.0	7.0	105.00	105.07	1.4	1.4	0.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	484		1	2	14.0	14.0	0.00	1.64	3.3	2.0	10.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	484	A	1	2	108.0	108.0	0.00	2.58	3.0	2.1	7.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	484	A	2	2	125.0	125.0	8.00	10.75	2.5	2.0	3.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	484	A	3	2	19.0	19.0	17.50	19.19	3.3	2.3	8.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	484	A	4	2	8.0	8.0	27.00	28.58	3.5	2.1	11.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	484	A	5	2	119.0	119.0	36.50	39.19	3.4	3.3	0.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	484	A	6	2	88.0	88.0	46.00	48.38	3.4	1.9	13.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485		1	2	14.0	14.0	0.00	1.64	2.7	1.9	6.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485		2	1	29.0	29.0	3.00	3.29	2.8	2.0	6.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485		3	3	42.0	42.0	12.50	15.92	2.7	1.6	8.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485		4	2	8.0	8.0	22.00	23.58	3.6	1.2	20.4	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485		5	3	59.0	59.0	31.50	35.09	2.2	1.5	5.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485		6	2	16.0	16.0	41.00	42.66	2.0	1.5	4.4	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	1	2	18.0	18.0	50.50	52.18	2.6	2.2	3.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	2	2	18.0	18.0	60.00	61.68	2.7	1.9	7.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	3	2	28.0	28.0	69.50	71.28	2.6	1.9	5.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	4	1	68.0	68.0	79.00	79.68	2.7	2.0	5.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	5	3	22.0	22.0	88.50	91.72	2.0	1.1	7.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	6	2	18.0	18.0	98.00	99.68	2.1	1.2	7.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	7	2	54.0	54.0	107.50	109.54	1.4	0.9	4.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	8	2	18.0	18.0	117.00	118.68	2.5	1.4	9.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	9	2	74.0	74.0	126.50	128.74	1.1	0.4	6.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	10	2	28.0	28.0	136.00	137.78	2.2	1.7	4.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	11	2	84.0	84.0	145.50	147.84	1.4	0.9	4.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	18	1	95.0	95.0	183.50	184.45	0.8	0.3	3.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	19	2	62.0	62.0	188.00	190.12	1.9	1.1	7.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	20	1	68.0	68.0	192.50	193.18	1.8	1.3	4.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	22	1	47.0	47.0	201.50	201.97	2.3	1.7	5.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	22	6	32.0	32.0	201.50	209.32	1.9	1.5	3.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	27	1	106.0	106.0	230.50	231.56	2.4	1.9	4.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	36	2	21.0	21.0	295.00	296.71	2.4	2.8	0.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	37	1	71.0	71.0	304.00	304.71	2.0	1.6	3.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	37	1	98.0	98.0	304.00	304.98	2.0	1.6	3.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
65	485	A	38	1	7.0	7.0	313.00	313.07	2.4	1.6	6.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	487		2	3	35.0	35.0	1.00	4.35	2.1	1.0	9.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	487		2	3	120.0	120.0	1.00	5.20	2.6	1.8	7.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	487		3	3	47.0	47.0	10.50	13.97	1.2	0.8	2.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	487		6	3	120.0	120.0	39.00	43.20	1.8	1.0	6.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	487		8	3	90.0	90.0	58.00	61.90	1.3	0.8	4.5	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	487		13	3	20.0	20.0	105.00	108.20	0.2	0.2	0.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	487		14	3	24.0	24.0	115.00	118.24	0.3	0.4	0.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	487		16	1	56.0	56.0	134.00	134.56	0.2	0.2	0.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		1	1	44.0	44.0	0.00	0.44	2.1	1.5	4.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		3	3	12.0	12.0	10.50	13.62	1.6	1.1	3.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		9	1	61.0	61.0	67.50	68.11	2.3	1.6	6.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		13	4	20.0	20.0	105.50	110.20	1.6	1.3	2.4	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		15	1	126.0	126.0	124.50	125.76	2.3	1.5	7.1	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		18	5	15.0	15.0	153.00	159.15	2.0	1.3	5.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		24	1	100.0	100.0	210.00	211.00	2.3	1.4	7.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		29	2	19.0	19.0	257.50	259.19	1.0	0.7	2.9	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		33	2	13.0	13.0	294.00	295.63	1.7	1.3	3.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	488		42	1	66.0	66.0	381.00	381.66	1.8	1.3	4.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489		1	4	41.0	41.0	0.00	4.91	1.3	0.8	4.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489	A	3	1	24.0	24.0	46.00	46.24	0.4	0.3	1.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489	A	7	1	86.0	86.0	84.00	84.86	0.4	0.2	1.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489	A	12	2	14.0	14.0	131.50	133.14	0.7	0.6	0.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489	A	21	5	12.0	12.0	198.00	204.12	0.7	0.7	0.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489	A	22	4	31.0	31.0	207.50	212.31	1.4	1.0	3.6	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489	A	25	2	73.0	73.0	236.00	238.23	11.3	0.8	86.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489	A	29	1	77.0	77.0	273.00	273.77	0.5	0.3	1.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	489	A	31	1	36.0	36.0	291.00	291.36	0.7	0.8	0.0	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	490		1	3	87.0	87.0	0.00	3.87	2.2	1.4	6.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	490		1	3	109.0	109.0	0.00	4.09	6.2	0.9	44.2	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	490		2	4	125.0	125.0	9.00	14.75	2.3	2.1	2.3	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	490		5	1	75.0	75.0	37.50	38.25	2.2	1.5	5.7	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
66	490		9	1	117.0	117.0	75.50	76.67	2.5	2.0	3.8	LECO WR-12 ANALYZER (total and/or organic)	DSDP SHORE LABORATORY
